,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,40,26,4,27,36,14,35,8,16,17,43,5,26,34,46,48,35,11,19,40,30,28,8,23,23,13,16,42,23,14,66,5,57,24,41,33,26,17,16,15,39,4,12,31,9,17,12,23,29,38,2,38,34,62,31,43,35,17,46,27,46,30,53,21,37,26,16,59,15,31,31,27,40,22,58,16,45,25,24,56,20,17,21,21,24,4,19,15,23,34,47,14,17,20,26,36,20,63,18,36,37,42,27,30,53,24,16,15,20,15,32,9,42,46,17,6,27,38,45,22,38,37,0,36,9,38,19,44,26,13,35,43,29,21,36,19,48,10,31,57,27,46,34,40,19,41,24,7,17,37,28,60,10,19,33,26,19,32,12,15
v124,52,34,38,27,12,46,11,40,38,41,19,37,26,22,52,42,31,43,25,8,62,58,32,13,33,39,20,74,25,48,34,37,39,18,17,55,56,29,22,45,55,32,24,55,45,21,44,55,61,70,34,8,24,32,9,55,29,19,58,31,22,8,51,31,69,58,48,41,47,63,47,13,16,48,44,40,35,37,12,20,52,53,57,51,12,36,29,51,15,66,79,30,53,56,58,56,30,39,54,24,65,16,59,42,39,46,48,51,52,31,18,35,20,26,27,40,43,14,53,36,32,69,36,0,37,14,51,62,58,45,67,29,7,35,68,55,32,26,25,45,17,28,30,38,51,73,56,39,49,5,60,44,40,31,47,58,29,12,34,27
v125,31,17,11,18,41,17,26,3,7,8,34,8,17,25,37,39,26,6,12,31,25,21,5,24,14,18,19,37,28,21,57,10,48,19,46,24,19,22,15,8,30,9,15,22,18,22,9,18,24,33,7,29,39,53,28,34,26,20,37,32,37,29,44,26,32,21,11,50,10,26,22,24,31,13,49,21,36,16,27,47,15,26,30,14,25,9,24,24,28,29,42,7,26,29,21,27,11,54,27,27,28,47,22,21,44,15,11,24,15,20,37,14,33,37,10,13,18,43,36,27,29,32,9,37,0,29,14,35,21,8,30,34,30,26,31,28,39,13,22,48,32,37,25,31,16,36,19,6,12,32,23,51,15,24,24,21,10,25,3,10
v126,38,20,40,13,18,46,3,30,24,27,5,37,12,8,38,28,17,33,19,6,48,44,30,15,19,41,22,60,27,50,28,39,25,14,23,41,42,31,22,31,41,34,26,41,47,23,38,41,47,56,36,6,26,24,7,41,15,21,44,33,8,8,37,33,55,44,36,27,39,49,33,11,2,34,30,42,21,23,14,18,38,55,59,37,14,38,31,53,17,52,65,24,55,58,44,42,18,25,56,10,51,24,45,28,25,32,34,53,38,33,20,37,6,12,21,42,29,20,39,38,18,55,38,14,29,0,43,48,44,31,53,15,9,37,54,57,18,28,11,31,19,14,16,24,45,59,42,35,35,9,46,30,42,33,33,44,19,6,26,23
v127,45,31,23,32,55,5,40,13,21,22,48,14,31,39,51,53,40,10,26,45,17,33,19,38,28,32,33,29,42,7,71,14,62,33,60,38,31,36,29,20,44,23,29,36,24,36,7,26,24,35,19,43,53,67,42,48,40,34,51,46,51,43,58,40,38,7,7,64,4,12,36,38,45,27,63,35,50,30,41,61,21,14,18,26,39,23,38,16,42,21,28,21,12,15,21,41,25,68,17,41,42,61,26,35,58,29,15,24,11,34,51,28,47,51,24,25,32,57,50,41,43,22,19,51,14,43,0,49,15,14,28,48,44,40,17,14,53,27,36,62,46,51,39,45,2,28,5,12,16,46,31,65,29,38,38,31,24,39,17,24
v128,10,28,46,35,66,52,51,36,28,27,43,43,36,40,10,20,31,39,37,54,32,16,36,49,29,47,44,20,53,56,28,45,23,44,71,11,18,47,40,29,7,40,40,13,53,47,44,23,25,14,42,54,64,30,53,7,33,45,4,57,40,54,11,51,11,42,42,21,45,43,15,49,46,22,18,48,27,25,52,42,28,61,65,23,50,44,49,59,53,28,27,32,61,64,28,8,32,23,62,38,7,72,23,20,23,20,34,59,38,45,62,43,42,36,35,48,19,68,9,52,30,27,44,62,35,48,49,0,34,35,21,33,55,51,32,63,30,38,37,17,57,34,32,24,51,21,44,41,33,57,18,18,48,49,15,18,33,50,32,35
v129,30,24,30,31,62,18,47,18,20,17,39,21,32,36,36,38,27,15,33,50,4,18,26,45,25,39,40,16,49,22,56,21,47,40,67,23,16,43,36,13,29,30,36,21,31,43,14,11,9,20,26,50,60,52,49,33,29,41,36,53,36,50,43,47,23,8,10,49,11,9,21,45,42,12,48,42,35,21,48,46,6,27,31,11,46,30,45,25,49,8,21,28,27,30,6,26,28,53,28,34,27,68,11,20,43,14,10,31,6,41,58,35,38,36,31,32,17,64,35,48,28,11,26,58,21,44,15,34,0,13,13,33,51,47,10,29,38,34,33,47,53,36,28,30,17,15,10,19,9,53,16,50,36,45,23,16,29,46,24,31
v130,31,17,17,18,49,17,34,5,7,8,34,8,19,25,37,39,26,4,20,37,17,19,13,32,14,26,27,29,36,21,57,10,48,27,54,24,17,30,23,6,30,17,23,22,18,30,9,12,16,25,13,37,47,53,36,34,26,28,37,40,37,37,44,34,24,13,7,50,10,18,22,32,31,13,49,29,36,16,35,47,7,26,30,12,33,17,32,24,36,21,34,15,26,29,13,27,15,54,27,27,28,55,14,21,44,15,3,24,7,28,45,22,33,37,18,19,18,51,36,35,29,24,13,45,8,31,14,35,13,0,22,34,38,34,23,28,39,21,22,48,40,37,25,31,16,28,11,6,4,40,17,51,23,32,24,17,16,33,11,18
v131,17,33,39,40,71,31,56,27,29,26,48,30,41,45,23,25,36,24,42,59,11,9,35,54,34,48,49,7,58,35,43,30,34,49,76,12,11,52,45,22,16,39,45,12,40,52,23,12,6,7,35,59,69,39,58,20,38,50,23,62,45,59,30,56,10,21,21,36,24,22,20,54,51,19,35,51,32,30,57,47,15,40,44,16,55,39,54,38,58,7,12,37,40,43,9,13,37,40,41,43,14,77,8,25,30,21,19,40,17,50,67,44,47,41,40,41,24,73,22,57,35,6,35,67,30,53,28,21,13,22,0,38,60,56,11,42,35,43,42,34,62,39,37,29,30,6,23,28,18,62,7,37,45,54,20,9,38,55,33,40
v132,23,17,45,16,33,51,18,35,27,26,10,42,17,9,23,13,8,38,24,21,33,29,35,20,20,46,27,45,32,55,23,44,14,19,38,26,27,36,27,28,26,39,31,26,52,28,43,26,32,41,41,21,31,19,20,26,8,26,29,38,7,21,22,38,40,41,41,16,44,42,18,16,13,21,15,47,6,18,19,13,27,60,64,22,19,43,36,58,22,37,50,29,60,63,29,27,23,20,61,7,36,39,30,13,10,19,33,58,37,38,29,42,9,3,26,47,16,35,24,43,5,40,43,29,34,15,48,33,33,34,38,0,22,42,39,62,5,33,12,16,24,3,9,9,50,44,43,40,32,24,31,17,47,38,18,29,24,17,31,28
v133,45,27,31,20,11,39,6,33,31,34,14,30,19,15,45,35,24,36,18,11,55,51,25,6,26,32,13,67,18,41,37,30,32,11,16,48,49,22,15,38,48,25,17,48,38,14,37,48,54,63,27,9,17,33,2,48,22,12,51,24,17,1,44,24,62,51,41,34,40,56,40,6,11,41,37,33,28,30,5,27,45,46,50,44,5,29,22,44,8,59,72,23,46,49,51,49,23,34,47,17,58,17,52,35,32,39,41,44,45,24,11,28,13,19,20,33,36,13,46,29,25,62,29,7,30,9,44,55,51,38,60,22,0,28,61,48,25,19,18,38,10,21,23,31,44,66,49,32,42,8,53,37,33,24,40,51,22,5,27,20
v134,41,25,17,26,23,35,34,29,27,30,42,26,25,33,45,47,34,32,18,39,51,47,21,22,22,8,15,63,10,35,65,26,56,23,20,44,45,6,15,34,44,17,11,44,16,14,33,44,50,59,21,37,13,61,30,44,34,16,47,6,45,29,52,4,58,47,37,58,36,52,36,26,39,37,57,5,44,26,23,55,41,26,22,40,23,17,6,24,20,55,68,19,32,29,47,45,19,62,23,35,54,21,48,31,52,35,37,16,41,6,17,12,41,45,16,15,32,21,44,1,37,58,21,35,26,37,40,51,47,34,56,42,28,0,57,28,47,13,30,56,18,45,33,39,40,62,45,28,38,36,49,59,11,4,36,47,18,31,23,16
v135,28,34,40,41,72,22,57,28,30,27,49,31,42,46,34,36,37,25,43,60,6,16,36,55,35,49,50,12,59,24,54,31,45,50,77,21,14,53,46,23,27,40,46,19,41,53,24,13,7,18,36,60,70,50,59,31,39,51,34,63,46,60,41,57,21,10,20,47,21,11,21,55,52,20,46,52,33,31,58,48,16,31,35,17,56,40,55,33,59,4,11,38,29,32,10,24,38,51,34,44,25,78,9,26,41,22,20,41,16,51,68,45,48,42,41,42,25,74,33,58,36,5,36,68,31,54,17,32,10,23,11,39,61,57,0,31,36,44,43,45,63,40,38,30,19,11,12,29,19,63,14,48,46,55,21,14,39,56,34,41
v136,59,45,17,46,43,11,54,27,35,36,62,20,45,53,65,67,54,24,38,59,31,47,27,42,42,20,35,43,30,7,85,18,76,43,48,52,45,26,35,34,58,23,31,50,12,34,19,40,38,49,21,57,41,81,50,62,54,36,65,34,65,49,72,28,52,21,21,78,18,24,50,46,59,41,77,23,64,44,43,75,35,2,6,40,43,19,26,4,40,35,40,33,4,1,35,55,39,82,5,55,56,49,40,49,72,43,29,12,25,24,39,20,61,65,36,15,46,45,64,29,57,36,19,55,28,57,14,63,29,28,42,62,48,28,31,0,67,29,50,76,38,65,53,59,12,42,19,22,30,56,45,79,17,26,52,45,38,51,31,34
v137,20,22,50,21,36,56,21,40,32,31,13,47,22,14,20,10,13,43,29,24,36,26,40,25,25,51,32,42,37,60,18,49,9,24,41,23,24,41,32,33,23,44,36,23,57,33,48,27,29,38,46,24,36,14,23,23,13,31,26,43,10,24,19,43,37,46,46,11,49,47,17,21,16,26,12,52,3,23,24,12,32,65,69,27,24,48,41,63,27,34,47,34,65,68,32,24,28,15,66,12,33,42,27,18,7,24,38,63,42,43,32,47,12,6,31,52,21,38,21,48,10,37,48,32,39,18,53,30,38,39,35,5,25,47,36,67,0,38,17,13,29,4,14,8,55,41,48,45,37,27,28,12,52,43,15,26,29,20,36,33
v138,30,16,12,17,28,22,25,16,14,17,33,13,16,24,36,38,25,19,9,30,38,34,8,13,13,13,6,50,15,22,56,13,47,14,33,31,32,9,6,21,31,6,2,31,19,9,20,31,37,46,8,28,26,52,21,33,25,7,36,19,36,20,43,13,45,34,24,49,23,39,23,17,30,24,48,14,35,15,14,46,28,27,31,27,14,10,11,25,15,42,55,6,27,30,34,32,10,53,28,26,41,34,35,20,43,22,24,25,28,7,24,9,32,36,7,14,19,30,35,14,28,45,10,26,13,28,27,38,34,21,43,33,19,13,44,29,38,0,21,47,19,36,24,30,27,49,32,15,25,27,36,50,14,11,23,34,9,22,10,5
v139,27,9,33,4,29,39,14,23,15,16,12,30,5,3,27,17,6,26,12,17,37,33,23,12,8,34,15,49,20,43,35,32,26,7,34,30,31,24,15,20,30,27,19,30,40,16,31,30,36,45,29,17,27,31,16,30,4,14,33,26,15,17,26,26,44,33,29,28,32,38,22,12,9,23,27,35,14,12,15,25,27,48,52,26,13,31,24,46,16,41,54,17,48,51,33,31,11,32,49,5,40,35,34,17,22,21,23,46,27,26,25,30,11,15,14,35,18,31,28,31,7,44,31,25,22,11,36,37,33,22,42,12,18,30,43,50,17,21,0,26,20,15,5,13,38,48,31,28,24,20,35,29,35,26,22,33,12,13,19,16
v140,17,31,59,30,49,65,34,49,41,40,26,56,31,23,11,9,22,52,38,37,45,29,49,34,34,60,41,33,46,69,11,58,6,33,54,24,31,50,41,42,18,53,45,26,66,42,57,36,38,27,55,37,47,13,36,14,22,40,13,52,23,37,6,52,24,55,55,4,58,56,26,32,29,35,1,61,12,32,35,25,41,74,78,36,33,57,50,72,36,41,40,43,74,77,41,21,37,6,75,21,20,55,36,27,6,33,47,72,51,52,45,56,25,19,40,61,30,51,12,57,19,40,57,45,48,31,62,17,47,48,34,16,38,56,45,76,13,47,26,0,40,17,23,17,64,34,57,54,46,40,31,3,61,52,24,31,38,33,45,42
v141,47,29,23,22,9,41,16,35,33,36,24,32,21,17,47,37,26,38,20,21,57,53,27,8,28,22,13,69,8,41,47,32,38,13,14,50,51,12,17,40,50,23,17,50,28,10,39,50,56,65,27,19,7,43,12,50,24,12,53,14,27,11,46,14,64,53,43,40,42,58,42,8,21,43,39,23,30,32,5,37,47,36,40,46,7,23,12,34,4,61,74,25,38,39,53,51,25,44,37,19,60,15,54,37,34,41,43,34,47,14,5,18,23,27,22,23,38,11,48,19,27,64,27,17,32,19,46,57,53,40,62,24,10,18,63,38,29,19,20,40,0,27,25,33,46,68,51,34,44,18,55,41,23,14,42,53,24,13,29,22
v142,24,20,48,19,32,54,17,38,30,29,9,45,20,12,24,14,11,41,27,20,34,30,38,23,23,49,30,46,35,58,20,47,11,22,37,27,28,39,30,31,27,42,34,27,55,31,46,27,33,42,44,20,34,16,19,27,11,29,30,41,6,20,23,41,41,44,44,13,47,45,19,19,12,24,16,50,7,21,22,10,30,63,67,25,22,46,39,61,25,38,51,32,63,66,30,28,26,17,64,10,37,38,31,16,11,22,36,61,40,41,28,45,8,2,29,50,19,34,25,46,8,41,46,28,37,14,51,34,36,37,39,3,21,45,40,65,4,36,15,17,27,0,12,10,53,45,46,43,35,23,32,16,50,41,19,30,27,16,34,31
v143,22,8,36,7,34,42,19,26,18,17,11,33,8,8,22,14,1,29,15,22,32,28,26,17,11,37,18,44,23,46,32,35,23,12,39,25,26,27,18,19,25,30,22,25,43,19,34,25,31,40,32,22,32,28,21,25,1,17,28,29,12,22,21,29,39,32,32,25,35,33,17,17,14,18,24,38,11,9,20,22,22,51,55,21,18,34,27,49,21,36,49,20,51,54,28,26,14,29,52,6,35,40,29,12,19,16,24,49,28,29,30,33,10,12,17,38,13,36,23,34,4,39,34,30,25,16,39,32,28,25,37,9,23,33,38,53,14,24,5,23,25,12,0,8,41,43,34,31,23,25,30,26,38,29,17,28,15,18,22,19
v144,14,14,42,13,42,48,27,32,24,23,19,39,14,16,14,8,7,35,21,30,28,20,32,25,17,43,24,36,29,52,26,41,17,20,47,17,18,33,24,25,17,36,28,17,49,25,40,19,23,32,38,30,40,22,29,17,9,23,20,35,16,30,13,35,31,38,38,19,41,39,9,25,22,18,18,44,5,15,28,18,24,57,61,19,26,40,33,55,29,28,41,26,57,60,24,18,20,23,58,14,27,48,21,10,13,16,30,55,34,35,38,39,18,12,23,44,13,44,15,40,6,31,40,38,31,24,45,24,30,31,29,9,31,39,30,59,8,30,13,17,33,10,8,0,47,35,40,37,29,33,22,20,44,35,9,20,21,26,28,25
v145,47,33,23,34,55,5,42,15,23,24,50,14,33,41,53,55,42,12,26,47,19,35,19,38,30,32,33,31,42,5,73,14,64,33,60,40,33,36,29,22,46,23,29,38,24,36,7,28,26,37,19,45,53,69,42,50,42,34,53,46,53,43,60,40,40,9,9,66,6,12,38,38,47,29,65,35,52,32,41,63,23,14,18,28,39,23,38,16,42,23,28,21,10,13,23,43,27,70,17,43,44,61,28,37,60,31,17,24,13,34,51,28,49,53,24,25,34,57,52,41,45,24,19,51,16,45,2,51,17,16,30,50,44,40,19,12,55,27,38,64,46,53,41,47,0,30,7,12,18,46,33,67,29,38,40,33,26,39,19,24
v146,21,39,45,46,77,31,62,33,35,32,54,36,47,51,23,31,42,30,48,65,11,15,41,60,40,54,55,1,64,35,43,36,34,55,82,18,17,58,51,28,18,45,51,18,46,58,29,18,12,7,41,65,75,41,64,20,44,56,23,68,51,65,30,62,10,21,25,36,26,22,26,60,57,25,35,57,38,36,63,53,21,40,44,22,61,45,60,38,64,7,6,43,40,43,15,17,43,40,41,49,14,83,14,31,34,27,25,46,21,56,73,50,53,47,46,47,30,79,22,63,41,6,41,73,36,59,28,21,15,28,6,44,66,62,11,42,41,49,48,34,68,45,43,35,30,0,23,34,24,68,13,37,51,60,26,15,44,61,39,46
v147,40,26,28,29,60,10,45,16,18,17,43,19,30,34,46,48,35,13,31,48,12,28,24,43,23,37,38,24,47,12,66,19,57,38,65,33,26,41,34,15,39,28,34,31,29,41,12,21,19,30,24,48,58,62,47,43,35,39,46,51,46,48,53,45,33,2,8,59,9,7,31,43,40,22,58,40,45,25,46,56,16,19,23,21,44,28,43,21,47,16,23,26,17,20,16,36,26,63,22,36,37,66,21,30,53,24,10,29,6,39,56,33,42,46,29,30,27,62,45,46,38,17,24,56,19,42,5,44,10,11,23,43,49,45,12,19,48,32,31,57,51,46,34,40,7,23,0,17,11,51,26,60,34,43,33,26,27,44,22,29
v148,37,23,11,24,43,11,32,5,13,14,40,2,23,31,43,45,32,4,16,37,23,25,7,26,20,20,21,35,30,15,63,4,54,21,48,30,23,24,17,12,36,11,17,28,12,24,5,18,22,31,7,35,41,59,30,40,32,22,43,34,43,31,50,28,30,19,9,56,8,24,28,26,37,19,55,23,42,22,29,53,13,20,24,18,27,11,26,18,30,27,40,11,20,23,19,33,17,60,21,33,34,49,20,27,50,21,9,18,13,22,39,16,39,43,14,13,24,45,42,29,35,30,7,39,6,35,12,41,19,6,28,40,32,28,29,22,45,15,28,54,34,43,31,37,12,34,17,0,10,34,23,57,17,26,30,23,16,29,9,12
v149,29,15,21,22,53,19,38,9,11,8,32,12,23,27,35,37,24,6,24,41,13,17,17,36,16,30,31,25,40,23,55,12,46,31,58,22,15,34,27,4,28,21,27,20,22,34,11,10,12,21,17,41,51,51,40,32,24,32,35,44,35,41,42,38,22,9,9,48,12,14,20,36,33,11,47,33,34,14,39,45,5,28,32,10,37,21,36,26,40,17,30,19,28,31,9,25,19,52,29,25,26,59,10,19,42,13,1,26,5,32,49,26,31,35,22,23,16,55,34,39,27,20,17,49,12,35,16,33,9,4,18,32,42,38,19,30,37,25,24,46,44,35,23,29,18,24,11,10,0,44,15,49,27,36,22,15,20,37,15,22
v150,47,29,39,22,13,45,6,35,33,36,14,36,21,17,47,37,26,38,20,3,57,53,29,14,28,40,21,69,26,49,29,38,34,13,18,50,51,30,21,40,50,33,25,50,46,22,39,50,56,65,35,3,25,27,6,50,24,20,53,32,17,7,46,32,64,53,43,36,42,58,42,10,11,43,39,41,30,32,13,19,47,54,58,46,13,37,30,52,16,61,74,25,54,57,53,51,25,34,55,19,60,17,54,37,34,41,43,52,47,32,19,36,15,21,22,41,38,15,48,37,27,64,37,5,32,9,46,57,53,40,62,24,8,36,63,56,27,27,20,40,18,23,25,33,46,68,51,34,44,0,55,39,41,32,42,53,24,7,29,22
v151,14,26,32,33,64,34,49,20,22,19,41,25,34,38,20,22,29,21,35,52,14,2,28,47,27,41,42,14,51,38,40,27,31,42,69,7,4,45,38,15,13,32,38,5,35,45,26,5,7,10,28,52,62,36,51,17,31,43,20,55,38,52,27,49,9,24,24,33,27,25,13,47,44,12,32,44,25,23,50,40,10,43,47,9,48,32,47,41,51,10,19,30,43,46,10,10,30,37,44,36,11,70,5,18,27,14,16,41,20,43,60,37,40,34,33,34,17,66,19,50,28,9,28,60,23,46,31,18,16,17,7,31,53,49,14,45,28,36,35,31,55,32,30,22,33,13,26,23,15,55,0,34,38,47,13,2,31,48,26,33
v152,20,34,62,33,48,68,33,52,44,43,25,59,34,26,14,12,25,55,41,36,48,32,52,37,37,63,44,36,49,72,10,61,5,36,53,27,34,53,44,45,21,56,48,29,69,45,60,39,41,30,58,36,48,12,35,17,25,43,14,55,22,36,7,55,27,58,58,3,61,59,29,33,28,38,2,64,15,35,36,24,44,77,81,39,36,60,53,75,39,44,43,46,77,80,44,24,40,5,78,24,23,54,39,30,7,36,50,75,54,55,44,59,24,18,43,64,33,50,15,60,22,43,60,44,51,30,65,18,50,51,37,17,37,59,48,79,12,50,29,3,41,16,26,20,67,37,60,57,49,39,34,0,64,55,27,34,41,32,48,45
v153,44,30,6,31,28,24,39,18,20,21,47,15,30,38,50,52,39,21,23,44,40,36,12,27,27,3,20,52,15,24,70,15,61,28,31,37,34,11,20,23,43,8,16,35,5,19,22,33,39,48,10,42,24,66,35,47,39,21,50,17,50,34,57,11,47,36,26,63,25,41,35,31,44,26,62,6,49,29,28,60,30,15,17,29,28,6,11,13,25,44,57,18,21,18,36,40,24,67,14,40,43,32,37,34,57,28,26,11,30,9,22,5,46,50,21,4,31,28,49,12,42,47,10,40,15,42,29,48,36,23,45,47,33,11,46,17,52,14,35,61,23,50,38,44,29,51,34,17,27,41,38,64,0,9,37,36,23,36,16,19
v154,39,21,15,22,19,33,30,27,25,28,38,24,21,29,41,43,30,30,14,35,49,45,19,18,20,8,11,61,6,33,61,24,52,19,22,42,43,2,11,32,42,15,9,42,14,10,31,42,48,57,19,33,15,57,26,42,30,12,45,8,41,25,48,2,56,45,35,54,34,50,34,22,35,35,53,9,40,24,19,51,39,24,26,38,19,15,2,22,16,53,66,17,30,27,45,43,17,58,23,31,52,23,46,29,48,33,35,20,39,4,13,10,37,41,14,13,30,19,40,5,33,56,19,31,24,33,38,49,45,32,54,38,24,4,55,26,43,11,26,52,14,41,29,35,38,60,43,26,36,32,47,55,9,0,34,45,16,27,21,14
v155,7,13,35,20,51,41,36,25,17,16,28,32,21,25,13,15,16,28,22,39,21,11,25,34,14,36,29,27,38,45,33,34,24,29,56,8,9,32,25,18,8,29,25,8,42,32,33,12,14,23,31,39,49,29,38,10,18,30,13,42,25,39,20,36,22,31,31,26,34,32,2,34,31,11,25,37,12,10,37,27,17,50,54,12,35,33,34,48,38,19,32,19,50,53,17,9,17,30,51,23,18,57,12,5,20,9,23,48,27,30,47,32,27,21,20,37,6,53,12,37,15,22,33,47,24,33,38,15,23,24,20,18,40,36,21,52,15,23,22,24,42,19,17,9,40,26,33,30,22,42,13,27,37,34,0,11,18,35,21,20
v156,14,24,30,31,62,34,47,18,20,17,39,25,32,36,20,22,27,21,33,50,14,2,26,45,25,39,40,16,49,38,40,27,31,40,67,7,2,43,36,13,13,30,36,5,35,43,26,5,7,12,26,50,60,36,49,17,29,41,20,53,36,50,27,47,11,24,24,33,27,25,11,45,42,10,32,42,23,21,48,38,10,43,47,7,46,30,45,41,49,10,21,28,43,46,10,10,28,37,44,34,11,68,5,16,27,12,16,41,20,41,58,35,38,32,31,32,15,64,19,48,26,11,26,58,21,44,31,18,16,17,9,29,51,47,14,45,26,34,33,31,53,30,28,20,33,15,26,23,15,53,2,34,36,45,11,0,29,46,24,31
v157,23,7,21,8,33,27,18,11,9,12,24,18,7,15,27,29,16,14,4,21,33,29,11,16,4,22,11,45,20,31,47,20,38,11,38,26,27,14,7,16,26,15,7,26,28,14,19,26,32,41,17,21,31,43,20,26,16,12,29,24,27,21,34,18,40,29,19,40,20,34,18,16,21,19,39,23,26,8,19,37,23,36,40,22,17,19,16,34,20,37,50,5,36,39,29,27,1,44,37,17,36,39,30,13,34,17,19,34,23,14,29,18,23,27,2,23,14,35,26,19,19,40,19,29,10,19,24,33,29,16,38,24,22,18,39,38,29,9,12,38,24,27,15,21,26,44,27,16,20,24,31,41,23,16,18,29,0,17,7,4
v158,40,22,34,15,16,40,3,28,26,29,11,31,14,10,40,30,19,31,13,8,50,46,24,9,21,35,16,62,21,44,34,33,27,8,21,43,44,25,16,33,43,28,20,43,41,17,32,43,49,58,30,6,20,30,3,43,17,15,46,27,14,4,39,27,57,46,36,29,35,51,35,5,8,36,32,36,23,25,8,24,40,49,53,39,8,32,25,47,11,54,67,18,49,52,46,44,18,31,50,12,53,22,47,30,27,34,36,47,40,27,14,31,10,14,15,36,31,18,41,32,20,57,32,12,25,6,39,50,46,33,55,17,5,31,56,51,20,22,13,33,13,16,18,26,39,61,44,29,37,7,48,32,36,27,35,46,17,0,22,17
v159,28,14,14,15,38,20,23,6,4,7,31,11,14,22,34,36,23,9,9,28,28,24,4,21,11,15,16,40,25,24,54,13,45,16,43,21,22,19,12,11,27,8,12,21,21,19,12,21,27,36,10,26,36,50,25,31,23,17,34,29,34,26,41,23,35,24,14,47,13,29,19,21,28,14,46,18,33,13,24,44,18,29,33,17,22,12,21,27,25,32,45,4,29,32,24,24,8,51,30,24,31,44,25,18,41,12,14,27,18,17,34,11,30,34,7,16,15,40,33,24,26,35,12,34,3,26,17,32,24,11,33,31,27,23,34,31,36,10,19,45,29,34,22,28,19,39,22,9,15,29,26,48,16,21,21,24,7,22,0,7
v160,25,11,17,12,31,23,20,13,11,14,28,14,11,19,31,33,20,16,4,25,35,31,7,14,8,18,9,47,18,27,51,16,42,9,36,28,29,12,5,18,28,11,5,28,24,12,17,28,34,43,13,23,29,47,18,28,20,10,31,22,31,19,38,16,42,31,21,44,20,36,20,14,25,21,43,19,30,10,17,41,25,32,36,24,15,15,14,30,18,39,52,3,32,35,31,29,5,48,33,21,38,37,32,15,38,19,21,30,25,10,27,14,27,31,2,19,16,33,30,17,23,42,15,27,10,23,24,35,31,18,40,28,20,16,41,34,33,5,16,42,22,31,19,25,24,46,29,12,22,22,33,45,19,14,20,31,4,17,7,0
