,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,40,5,8,14,50,26,54,23,61,24,46,32,38,20,24,42,18,27,57,33,22,50,48,67,21,41,21,36,34,44,36,27,34,25,66,34,62,24,39,8,30,15,20,68,56,46,42,12,27,46,48,30,32,50,36,60,32,35,16,27,56,51,61,33,31,33,53,30,32,27,31,17,21,5,51,14,38,59,26,5,49,43,33,25,34,16,47,53,25,50,26,58,19,49,44,6,18,38,40,28,32,31,14,41,28,19,21,68,30,61,57,22,59,30,48,34,38,44,57,35,11,13,0,5,44,45,38,18,62,35,9,50,50,36,10,9,42,44,24,30,30,62,35,13,65,24,45,17,66,34,37,16,35,30,37,48,32,40,28,40
v124,35,8,3,13,45,27,49,28,56,19,41,27,33,15,19,37,13,22,52,28,25,45,43,62,16,36,16,31,29,39,31,22,29,20,61,29,57,19,34,3,25,10,15,63,51,41,37,13,22,41,43,25,27,45,31,55,27,30,13,22,51,46,56,28,26,28,48,25,27,22,26,12,16,4,46,19,33,54,21,6,44,38,28,20,29,11,42,48,20,45,21,53,14,44,39,1,23,33,35,23,27,26,9,36,23,14,16,63,25,56,52,17,54,25,43,29,33,39,52,30,14,14,5,0,39,40,33,13,57,30,4,45,45,31,5,4,37,39,19,25,25,57,30,8,60,19,40,20,61,29,32,11,30,25,32,43,27,35,23,35
v125,16,47,38,52,34,66,34,67,17,24,4,22,34,28,40,6,40,37,21,13,64,38,14,23,23,17,43,56,14,18,34,35,14,53,22,18,32,38,39,38,54,33,52,26,14,6,40,52,25,40,4,58,60,22,48,18,50,9,52,51,20,11,25,29,43,27,9,34,58,27,23,29,39,43,17,58,40,15,20,45,23,9,41,29,16,36,17,29,19,34,54,26,45,35,46,40,62,42,46,32,28,17,40,51,58,49,55,24,44,33,25,34,25,24,36,58,36,10,31,47,53,53,44,39,0,21,56,48,28,59,43,6,18,8,44,37,38,24,46,60,40,24,37,33,23,52,47,59,26,34,49,40,41,42,21,38,50,44,50,34
v126,5,48,37,53,35,67,13,46,16,25,23,23,35,25,41,15,41,18,12,14,43,39,7,22,24,18,24,35,11,21,13,36,15,54,43,11,17,39,18,39,55,34,53,23,33,15,19,33,18,19,25,37,61,27,27,37,51,12,53,30,33,10,38,30,22,12,30,35,37,28,14,30,24,40,28,37,19,14,19,46,26,12,42,20,11,29,4,30,20,13,33,13,46,36,25,41,63,43,47,33,29,14,31,52,59,28,56,23,45,16,12,35,36,25,37,37,37,11,34,26,54,54,45,40,21,0,35,27,17,38,44,27,5,13,35,38,17,3,25,39,41,17,16,34,20,31,48,60,43,35,50,29,20,21,8,17,29,45,29,35
v127,40,41,30,46,62,60,22,17,45,36,58,44,50,28,36,50,34,19,35,45,16,62,42,33,33,53,17,2,42,56,22,39,46,47,78,38,24,36,17,32,48,27,46,30,68,50,16,26,31,16,60,8,54,62,8,72,44,47,46,11,68,45,73,45,13,29,65,42,6,39,33,29,17,33,63,28,16,47,36,39,61,47,45,27,40,22,39,65,37,22,12,30,39,61,10,34,56,50,52,40,44,39,24,53,52,19,49,38,42,23,31,34,71,42,60,4,50,46,69,9,47,47,38,33,56,35,0,20,28,3,37,62,38,48,28,31,18,32,14,8,42,32,19,27,33,14,57,53,78,46,49,22,15,14,35,18,6,52,10,52
v128,32,21,10,26,54,40,36,19,43,28,50,36,42,20,28,42,22,11,39,37,16,54,34,49,25,45,5,18,34,48,18,31,38,29,70,30,44,28,21,12,34,19,26,50,60,42,24,6,23,28,52,12,36,54,18,64,36,39,26,9,60,37,65,37,13,21,57,34,14,31,25,21,9,13,55,10,20,41,28,19,53,39,37,19,32,12,31,57,29,32,8,40,23,53,26,14,36,42,44,32,36,31,8,45,32,1,29,50,34,43,39,26,63,34,52,16,42,38,61,17,27,27,18,13,48,27,20,0,44,17,17,54,32,40,8,13,24,26,6,12,34,44,17,17,47,6,49,33,70,38,41,8,17,12,27,30,14,44,10,44
v129,22,65,54,70,52,84,8,41,17,42,30,40,52,42,58,22,58,35,7,31,40,56,14,5,41,35,41,28,28,36,26,53,32,71,50,28,4,56,23,56,72,51,70,6,40,22,20,50,35,16,32,32,78,40,26,44,68,27,70,35,40,17,45,47,31,29,37,52,30,45,31,47,41,57,35,52,24,19,36,63,41,19,59,37,28,46,15,47,37,12,36,4,63,53,18,58,80,60,64,50,46,31,48,69,76,43,73,10,62,5,5,52,43,42,54,30,54,18,49,27,71,71,62,57,28,17,28,44,0,31,61,34,12,26,52,55,20,18,38,32,58,4,27,51,5,38,65,77,50,52,67,46,27,32,25,14,30,62,34,52
v130,43,38,27,43,65,57,25,14,48,39,61,47,53,31,39,53,33,22,38,48,13,65,45,36,36,56,16,3,45,59,25,42,49,44,81,41,27,39,20,29,45,30,43,33,71,53,19,23,34,19,63,5,51,65,11,75,47,50,43,8,71,48,76,48,16,32,68,45,3,42,36,32,20,30,66,25,19,50,39,36,64,50,48,30,43,23,42,68,40,25,9,33,36,64,13,31,53,53,55,43,47,42,21,56,49,16,46,41,45,26,34,37,74,45,63,1,53,49,72,12,44,44,35,30,59,38,3,17,31,0,34,65,41,51,25,28,21,35,13,5,45,35,22,28,36,11,60,50,81,49,52,19,18,17,38,21,9,55,9,55
v131,39,4,7,9,41,23,53,32,60,19,39,23,29,19,15,41,9,26,56,30,29,41,47,66,20,32,20,35,33,35,35,18,29,16,57,33,61,15,38,5,21,10,11,67,47,45,41,17,26,45,41,29,23,41,35,51,23,34,9,26,47,50,52,24,30,32,44,21,31,18,30,14,20,8,42,23,37,58,25,4,40,42,24,24,33,15,46,44,24,49,25,57,10,40,43,3,19,29,31,19,23,30,13,32,19,18,12,67,21,60,56,13,50,21,39,33,29,43,48,34,10,10,9,4,43,44,37,17,61,34,0,41,49,35,9,6,41,43,23,29,21,61,34,10,64,23,36,16,57,25,28,15,34,29,36,47,31,31,27,31
v132,22,45,44,48,30,62,40,73,21,26,4,18,30,34,36,12,36,43,27,17,70,34,20,29,29,13,49,62,20,14,40,31,16,49,18,24,38,34,45,42,50,35,48,32,10,12,46,58,31,46,2,64,56,18,54,14,46,15,48,57,16,17,21,25,49,33,3,30,64,23,29,33,45,49,13,64,46,19,26,45,19,15,37,35,22,42,23,25,25,40,60,32,41,31,52,44,58,38,42,28,24,23,46,47,54,55,51,28,40,39,31,30,21,20,32,64,32,16,27,53,49,49,50,45,6,27,62,54,34,65,41,0,24,14,50,41,44,30,52,66,36,30,43,37,29,58,43,55,22,30,45,46,47,48,27,44,56,40,56,30
v133,10,53,42,58,40,72,16,49,11,30,20,28,40,30,46,12,46,23,7,19,46,44,4,17,29,23,29,38,16,24,16,41,20,59,40,16,14,44,21,44,60,39,58,18,30,12,22,38,23,22,22,40,66,28,30,34,56,15,58,33,30,7,35,35,25,17,27,40,40,33,19,35,29,45,25,40,22,9,24,51,29,9,47,25,16,34,3,35,25,16,36,8,51,41,28,46,68,48,52,38,34,19,36,57,64,31,61,18,50,15,7,40,33,30,42,40,42,8,37,29,59,59,50,45,18,5,38,32,12,41,49,24,0,14,40,43,20,6,28,42,46,12,19,39,15,34,53,65,40,40,55,34,23,24,13,20,32,50,32,40
v134,8,39,30,44,26,58,26,59,25,16,10,14,26,20,32,6,32,29,21,5,56,30,12,31,15,9,35,48,6,10,26,27,6,45,30,10,26,30,31,30,46,25,44,32,20,10,32,44,17,32,12,50,52,14,40,24,42,1,44,43,20,15,25,21,35,19,17,26,50,19,15,21,31,35,15,50,32,23,12,37,15,7,33,21,8,28,11,21,11,26,46,22,37,27,38,32,54,34,38,24,20,9,32,43,50,41,47,32,36,25,21,26,23,16,28,50,28,8,23,39,45,45,36,31,8,13,48,40,26,51,35,14,14,0,36,29,30,16,38,52,32,26,29,25,29,44,39,51,30,26,41,32,33,34,13,30,42,36,42,26
v135,30,13,6,18,50,32,44,23,51,24,46,32,38,16,24,38,18,17,47,33,20,50,38,57,21,41,11,26,30,44,26,27,34,25,66,26,52,24,29,8,30,15,20,58,56,38,32,8,19,36,48,20,32,50,26,60,32,35,18,17,56,41,61,33,21,23,53,30,22,27,21,17,11,5,51,14,28,49,24,11,49,35,33,15,28,8,37,53,25,40,16,48,19,49,34,6,28,38,40,28,32,27,4,41,28,9,21,58,30,51,47,22,59,30,48,24,38,34,57,25,19,19,10,5,44,35,28,8,52,25,9,50,40,36,0,9,32,34,14,20,30,52,25,13,55,14,45,25,66,34,37,6,25,20,27,38,22,40,18,40
v136,33,10,3,15,41,29,47,32,54,15,37,23,29,13,15,35,9,20,50,24,29,41,41,60,14,32,14,29,27,35,29,18,25,16,57,27,55,15,32,1,21,6,15,61,47,39,35,17,20,39,39,23,23,41,29,51,23,28,15,20,47,44,52,24,24,26,44,21,25,18,24,8,14,8,42,23,31,52,19,8,40,36,24,18,27,9,40,44,18,43,19,51,10,40,37,3,25,29,31,19,23,24,7,32,21,14,18,61,21,54,50,13,50,21,39,27,29,37,48,28,16,16,9,4,37,38,31,13,55,28,6,41,43,29,9,0,35,37,17,25,21,55,28,4,58,17,36,22,57,25,28,9,28,23,30,41,25,31,21,31
v137,22,45,34,50,44,64,12,29,27,22,40,26,32,22,38,32,38,15,17,27,26,44,24,25,21,35,21,18,24,38,6,33,28,51,60,20,20,36,3,36,52,31,50,26,50,32,2,30,15,4,42,20,58,44,10,54,48,29,50,15,50,27,55,27,11,11,47,32,20,25,15,27,21,37,45,32,4,29,18,43,43,29,39,17,22,26,21,47,19,8,16,16,43,43,8,38,60,40,44,30,26,21,28,49,56,23,53,26,42,19,15,32,53,24,42,20,34,28,51,9,51,51,42,37,38,17,18,24,20,21,41,44,20,30,32,35,0,14,18,22,38,20,7,31,23,18,45,57,60,32,47,26,7,12,17,6,12,42,14,34
v138,8,47,36,52,34,66,10,43,17,24,26,22,34,24,40,18,40,17,13,13,40,38,10,23,23,21,23,32,10,24,10,35,14,53,46,10,18,38,15,38,54,33,52,24,36,18,16,32,17,16,28,34,60,30,24,40,50,15,52,27,36,13,41,29,19,11,33,34,34,27,13,29,23,39,31,34,16,15,18,45,29,15,41,19,10,28,7,33,19,10,30,14,45,35,22,40,62,42,46,32,28,13,30,51,58,25,55,24,44,17,13,34,39,24,36,34,36,14,37,23,53,53,44,39,24,3,32,26,18,35,43,30,6,16,34,37,14,0,22,36,40,18,13,33,21,28,47,59,46,34,49,28,17,18,7,14,26,44,26,34
v139,30,27,16,32,52,46,30,21,37,26,48,34,40,18,26,40,20,9,33,35,18,52,32,43,23,43,3,12,32,46,12,29,36,33,68,28,38,26,15,18,34,17,32,44,58,40,18,12,21,22,50,12,40,52,12,62,34,37,32,5,58,35,63,35,7,19,55,32,12,29,23,19,7,19,53,14,14,37,26,25,51,37,35,17,30,10,29,55,27,26,8,34,25,51,20,20,42,40,42,30,34,29,10,43,38,5,35,44,32,37,33,24,61,32,50,12,40,36,59,11,33,33,24,19,46,25,14,6,38,13,23,52,28,38,14,17,18,22,0,14,32,38,11,15,41,6,47,39,68,36,39,8,11,6,25,24,8,42,4,42
v140,44,33,22,38,66,52,26,9,49,40,62,48,54,32,40,54,34,23,39,49,8,66,46,37,37,57,17,6,46,60,26,43,50,41,82,42,32,40,21,24,46,31,38,38,72,54,20,18,35,20,64,2,48,66,12,76,48,51,38,9,72,49,77,49,17,33,69,46,2,43,37,33,21,25,67,20,20,51,40,31,65,51,49,31,44,24,43,69,41,26,6,34,35,65,14,26,48,54,56,44,48,43,20,57,44,11,41,42,46,31,35,38,75,46,64,4,54,50,73,13,39,39,30,25,60,39,8,12,32,5,29,66,42,52,20,25,22,36,14,0,46,36,23,29,37,8,61,45,82,50,53,20,19,18,39,22,10,56,10,56
v141,36,25,24,16,20,26,50,53,57,16,36,18,8,16,6,38,12,23,53,27,50,20,44,63,17,23,29,42,30,22,32,5,26,13,36,30,58,6,35,22,14,15,12,64,26,42,38,38,23,42,38,44,20,20,34,30,10,31,14,37,26,47,31,11,29,29,33,6,44,13,27,13,25,29,23,44,34,55,22,25,19,39,3,21,30,22,43,23,21,46,40,54,11,19,40,24,22,8,10,8,12,27,26,11,18,35,15,64,4,57,53,8,29,16,18,44,8,40,27,33,19,17,30,25,40,41,42,34,58,45,21,36,46,32,30,21,38,40,32,46,0,58,31,17,61,38,15,19,36,6,9,26,31,28,33,44,36,10,36,10
v142,22,65,54,70,52,84,10,43,13,42,26,40,52,42,58,20,58,35,5,31,40,56,14,5,41,35,41,32,28,36,26,53,32,71,46,28,8,56,23,56,72,51,70,6,36,18,20,50,35,16,28,34,78,40,26,40,68,27,70,35,38,13,43,47,31,29,33,52,34,45,31,47,41,57,35,52,24,15,36,63,41,19,59,37,28,46,15,47,37,12,36,4,63,53,22,58,80,60,64,50,46,31,48,69,76,43,73,6,62,9,5,52,43,42,54,34,54,18,49,27,71,71,62,57,24,17,32,44,4,35,61,30,12,26,52,55,20,18,38,36,58,0,27,51,3,38,65,77,46,52,67,46,27,32,25,14,30,62,34,52
v143,21,38,27,43,43,57,19,30,26,17,39,25,31,15,31,31,31,8,22,26,27,43,23,32,14,34,14,19,23,37,3,26,27,44,59,19,27,29,4,29,45,24,43,33,49,31,7,23,12,11,41,21,51,43,11,53,41,28,43,14,49,26,54,26,6,10,46,25,21,20,14,20,14,30,44,25,3,28,17,36,42,28,32,10,21,19,20,46,18,15,17,23,36,42,9,31,53,33,37,23,25,20,21,42,49,16,46,33,35,26,22,25,52,23,41,21,31,27,50,10,44,44,35,30,37,16,19,17,27,22,34,43,19,29,25,28,7,13,11,23,31,27,0,24,30,15,38,50,59,27,40,19,4,5,16,13,13,35,13,33
v144,29,14,7,19,37,33,43,36,50,11,33,19,25,9,11,31,7,16,46,20,33,37,37,56,10,28,12,25,23,31,25,14,21,20,53,23,51,11,28,5,21,2,19,57,43,35,31,21,16,35,35,27,27,37,25,47,19,24,19,20,43,40,48,20,20,22,40,17,27,14,20,4,10,12,38,27,27,48,15,12,36,32,20,14,23,5,36,40,14,39,23,47,12,36,33,7,29,25,27,15,19,20,9,28,25,18,22,57,17,50,46,9,46,17,35,27,25,33,44,24,20,20,13,8,33,34,27,17,51,28,10,37,39,25,13,4,31,33,15,29,17,51,24,0,54,21,32,26,53,21,24,9,24,19,26,37,21,27,19,27
v145,25,68,57,73,55,87,11,44,12,45,25,43,55,45,61,23,61,38,8,34,43,59,17,2,44,38,44,33,31,39,29,56,35,74,45,31,9,59,26,59,75,54,73,3,35,19,23,53,38,19,27,35,81,43,29,39,71,30,73,38,41,14,46,50,34,32,32,55,35,48,34,50,44,60,38,55,27,14,39,66,44,22,62,40,31,49,18,50,40,15,39,7,66,56,23,61,83,63,67,53,49,34,51,72,79,46,76,5,65,10,8,55,46,45,57,35,57,21,52,30,74,74,65,60,23,20,33,47,5,36,64,29,15,29,55,58,23,21,41,37,61,3,30,54,0,41,68,80,47,55,70,49,30,35,28,17,33,65,37,55
v146,36,27,16,32,58,46,30,15,41,32,54,40,46,24,32,46,26,15,33,41,12,58,38,43,29,49,9,12,38,52,18,35,42,33,74,34,38,32,15,18,38,23,32,44,64,46,18,12,27,22,56,6,40,58,12,68,40,43,32,3,64,41,69,41,9,25,61,38,8,35,29,25,13,19,59,14,14,43,32,25,57,43,41,23,36,16,35,61,33,26,2,34,27,57,20,20,42,46,48,36,40,35,12,49,38,5,35,44,38,37,33,30,67,38,56,10,46,42,65,11,33,33,24,19,52,31,14,6,38,11,23,58,34,44,14,17,18,28,6,8,38,38,15,21,41,0,53,39,74,42,45,12,11,10,31,24,8,48,4,48
v147,43,40,39,31,13,19,57,68,64,23,43,25,13,29,21,45,27,38,60,34,65,9,51,70,24,30,44,57,37,29,39,18,33,20,25,37,65,21,42,37,15,30,25,71,33,49,45,53,30,49,45,59,13,25,49,29,13,38,29,52,27,54,22,18,44,36,40,15,59,20,34,28,40,44,30,59,41,62,29,40,24,46,12,30,37,37,50,18,28,53,55,61,26,12,47,39,29,7,5,17,19,34,41,4,17,50,24,71,15,64,60,23,22,23,11,59,11,47,16,48,34,32,45,40,47,48,57,49,65,60,36,43,53,39,45,36,45,47,47,61,15,65,38,32,68,53,0,28,21,13,8,41,42,43,40,51,51,5,51,13
v148,55,12,23,7,33,9,69,40,76,35,55,37,25,35,19,57,19,42,72,46,37,33,63,82,36,42,36,51,49,41,51,24,45,8,49,49,77,21,54,21,13,26,7,83,45,61,57,27,42,61,57,45,15,37,51,43,15,50,7,42,39,66,44,30,46,48,52,25,47,32,46,30,36,20,42,31,53,74,41,14,36,58,18,40,49,31,62,36,40,65,41,73,14,32,59,19,3,21,23,27,31,46,29,24,11,34,4,83,15,76,72,25,42,35,31,49,23,59,40,50,6,6,17,20,59,60,53,33,77,50,16,55,65,51,25,22,57,59,39,45,19,77,50,26,80,39,28,0,49,25,20,31,50,45,52,63,47,23,43,25
v149,38,61,60,52,16,40,56,89,43,42,22,34,28,50,42,28,48,59,43,33,86,16,36,49,45,25,65,78,36,22,56,39,32,41,4,40,54,42,61,58,36,51,46,50,12,28,62,74,47,62,24,80,34,16,70,8,34,31,50,73,10,33,5,33,65,49,19,36,80,39,45,49,61,65,15,80,62,41,42,61,17,31,33,51,38,58,39,13,41,56,76,48,47,17,68,60,50,28,26,38,34,39,62,25,38,71,45,50,36,55,47,44,7,36,18,80,28,32,9,69,55,53,66,61,26,43,78,70,50,81,57,22,40,30,66,57,60,46,68,82,36,46,59,53,47,74,21,49,0,32,29,62,63,64,43,60,72,26,72,26
v150,30,29,28,20,16,32,44,57,51,10,30,12,4,18,10,32,16,27,47,21,54,16,38,57,13,17,33,46,24,16,26,7,20,19,32,24,52,10,29,26,20,19,18,58,22,36,32,42,17,36,32,48,26,16,38,26,16,25,18,41,22,41,27,5,33,23,27,4,48,7,21,17,29,33,17,48,30,49,16,29,15,33,7,19,24,26,37,19,15,40,44,48,15,15,36,28,28,8,12,6,6,21,30,17,24,39,21,58,10,51,47,12,25,10,14,48,4,34,23,37,23,21,34,29,34,35,46,38,52,49,25,30,40,26,34,25,32,34,36,50,6,52,27,21,55,42,13,25,32,0,15,30,31,32,27,38,40,10,40,6
v151,45,32,31,23,15,17,59,60,66,25,45,27,15,25,13,47,19,32,62,36,57,13,53,72,26,32,36,49,39,31,41,14,35,12,29,39,67,13,44,29,7,22,17,73,35,51,47,45,32,51,47,51,11,27,41,31,5,40,21,44,29,56,24,20,36,38,42,15,51,22,36,20,32,36,32,51,43,64,31,32,26,48,8,30,39,29,52,20,30,55,47,63,18,14,49,31,21,7,3,17,21,36,33,4,9,42,16,73,7,66,62,15,24,25,13,51,13,49,20,40,26,24,37,32,49,50,49,41,67,52,28,45,55,41,37,28,47,49,39,53,9,67,40,24,70,45,8,20,29,15,0,33,40,35,42,53,43,5,43,15
v152,24,19,8,24,46,38,38,27,45,20,42,28,34,12,20,34,14,11,41,29,24,46,32,51,17,37,5,20,26,40,20,23,30,25,62,22,46,20,23,10,26,11,24,52,52,34,26,12,15,30,44,18,32,46,20,56,28,31,24,11,52,35,57,29,15,17,49,26,18,23,17,13,5,11,47,18,22,43,20,17,45,31,29,11,24,4,31,49,21,34,14,42,17,45,28,12,34,34,36,24,28,23,2,37,30,9,27,52,26,45,41,18,55,26,44,18,34,30,53,19,25,25,16,11,40,29,22,8,46,19,15,46,34,32,6,9,26,28,8,20,26,46,19,9,49,12,41,31,62,30,33,0,19,14,21,32,16,36,12,36
v153,25,38,27,43,47,57,19,26,30,21,43,29,35,15,31,35,31,8,22,30,23,47,27,32,18,38,14,15,27,41,7,26,31,44,63,23,27,29,4,29,45,24,43,33,53,35,7,23,16,11,45,17,51,47,7,57,41,32,43,10,53,30,58,30,4,14,50,27,17,24,18,20,14,30,48,25,3,32,21,36,46,32,32,12,25,19,24,50,22,15,13,23,36,46,9,31,53,35,37,25,29,24,21,42,49,16,46,33,35,26,22,25,56,27,45,17,35,31,54,6,44,44,35,30,41,20,15,17,27,18,34,47,23,33,25,28,7,17,11,19,31,27,4,24,30,11,42,50,63,31,40,19,0,5,20,13,9,37,9,37
v154,26,33,22,38,48,52,24,25,31,22,44,30,36,14,26,36,26,5,27,31,22,48,28,37,19,39,9,14,28,42,8,25,32,39,64,24,32,24,9,24,40,19,38,38,54,36,12,18,17,16,46,16,46,48,6,58,36,33,38,9,54,31,59,31,1,15,51,28,16,25,19,15,9,25,49,20,8,33,22,31,47,33,31,13,26,14,25,51,23,20,12,28,31,47,14,26,48,36,38,26,30,25,16,39,44,11,41,38,30,31,27,20,57,28,46,16,36,32,55,5,39,39,30,25,42,21,14,12,32,17,29,48,24,34,20,23,12,18,6,18,28,32,5,19,35,10,43,45,64,32,35,14,5,0,21,18,8,38,8,38
v155,5,40,29,45,27,59,17,46,24,17,23,15,27,17,33,15,33,16,20,10,43,31,11,30,16,18,22,35,7,21,13,28,11,46,43,3,25,31,18,31,47,26,45,31,33,15,19,31,10,19,25,37,53,27,27,37,43,12,45,30,33,14,38,22,22,6,30,27,37,20,6,22,18,32,28,37,19,22,11,38,26,12,34,12,5,21,10,30,12,13,33,21,38,28,25,33,55,35,39,25,21,6,23,44,51,28,48,31,37,24,20,27,36,17,29,37,29,11,34,26,46,46,37,32,21,8,35,27,25,38,36,27,13,13,27,30,17,7,25,39,33,25,16,26,28,31,40,52,43,27,42,21,20,21,0,17,29,37,29,27
v156,22,51,40,56,44,70,6,29,27,28,40,26,38,28,44,32,44,21,17,27,26,44,24,19,27,35,27,18,24,38,12,39,28,57,60,20,14,42,9,42,58,37,56,20,50,32,6,36,21,2,42,20,64,44,12,54,54,29,56,21,50,27,55,33,17,15,47,38,20,31,17,33,27,43,45,38,10,29,22,49,43,29,45,23,22,32,21,47,23,4,22,12,49,43,8,44,66,46,50,36,32,21,34,55,62,29,59,20,48,13,13,38,53,28,42,20,40,28,51,13,57,57,48,43,38,17,18,30,14,21,47,44,20,30,38,41,6,14,24,22,44,14,13,37,17,24,51,63,60,38,53,32,13,18,17,0,16,48,20,38
v157,34,35,24,40,56,54,22,17,39,30,52,38,44,22,30,44,28,13,29,39,14,56,36,35,27,47,11,6,36,50,16,33,40,41,72,32,30,30,11,26,42,21,40,36,62,44,10,20,25,14,54,8,48,56,4,66,38,41,40,5,62,39,67,39,7,23,59,36,8,33,27,23,11,27,57,22,10,41,30,33,55,41,39,21,34,16,33,59,31,18,6,26,33,55,12,28,50,44,46,34,38,33,18,47,46,13,43,36,36,29,25,28,65,36,54,8,44,40,63,3,41,41,32,27,50,29,6,14,30,9,31,56,32,42,22,25,12,26,8,10,36,30,13,21,33,8,51,47,72,40,43,16,9,8,29,16,0,46,4,46
v158,40,35,34,26,10,22,54,63,61,20,40,22,10,24,16,42,22,33,57,31,60,10,48,67,21,27,39,52,34,26,36,13,30,15,26,34,62,16,39,32,10,25,20,68,30,46,42,48,27,46,42,54,16,22,44,26,8,35,24,47,24,51,21,15,39,33,37,10,54,17,31,23,35,39,27,54,38,59,26,35,21,43,7,25,34,32,47,15,25,50,50,58,21,9,44,34,24,2,2,12,16,31,36,7,14,45,19,68,10,61,57,18,19,20,8,54,8,44,17,43,29,27,40,35,44,45,52,44,62,55,31,40,50,36,40,31,42,44,42,56,10,62,35,27,65,48,5,23,26,10,5,36,37,38,37,48,46,0,46,10
v159,34,31,20,36,56,50,26,17,39,30,52,38,44,22,30,44,24,13,29,39,14,56,36,39,27,47,7,8,36,50,16,33,40,37,72,32,34,30,11,22,38,21,36,40,62,44,14,16,25,18,54,8,44,56,8,66,38,41,36,1,62,39,67,39,7,23,59,36,8,33,27,23,11,23,57,18,10,41,30,29,55,41,39,21,34,14,33,59,31,22,4,30,29,55,16,24,46,44,46,34,38,33,14,47,42,9,39,40,36,33,29,28,65,36,54,8,44,40,63,7,37,37,28,23,50,29,10,10,34,9,27,56,32,42,18,21,14,26,4,10,36,34,13,19,37,4,51,43,72,40,43,12,9,8,29,20,4,46,0,46
v160,30,35,34,26,10,32,44,63,51,16,30,12,2,24,16,32,22,33,47,21,60,10,38,57,19,17,39,52,24,16,30,13,20,19,26,24,52,16,35,32,20,25,20,58,20,36,36,48,21,36,32,54,26,12,44,20,16,25,24,47,16,41,21,7,39,23,27,10,54,13,21,23,35,39,17,54,36,49,16,35,11,33,7,25,24,32,37,13,15,40,50,48,21,9,42,34,28,8,12,12,8,21,36,17,24,45,21,58,10,51,47,18,19,10,8,54,2,34,17,43,29,27,40,35,34,35,52,44,52,55,31,30,40,26,40,31,34,34,42,56,10,52,33,27,55,48,13,25,26,6,15,36,37,38,27,38,46,10,46,0
