,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,14,46,12,51,38,42,21,24,14,1,48,37,23,51,20,36,24,56,45,27,7,28,51,41,9,13,15,32,13,30,44,32,24,19,43,29,22,23,19,45,33,11,17,19,25,16,6,32,24,12,34,32,38,41,31,26,2,33,7,14,30,6,20,20,17,29,25,14,25,17,6,16,33,49,28,20,39,30,23,41,10,27,21,22,39,44,39,28,29,6,22,23,23,53,41,38,9,32,24,12,27,27,37,24,28,37,17,23,22,32,23,40,23,16,12,29,42,16,24,40,30,28,0,30,24,37,8,8,23,16,35,27,19,39,32,24,19,40,31,49,30,13,17,37,27,39,40,17,39,9,29,10,22,28,5,20,27,7,27,28
v124,38,76,30,81,46,50,9,20,18,31,78,33,53,47,50,66,28,86,41,51,29,10,47,71,39,27,15,62,39,60,40,6,28,35,73,59,52,19,47,75,39,39,47,49,21,14,34,62,14,30,64,62,34,37,59,18,28,63,37,18,8,28,18,10,47,59,55,28,55,47,36,20,41,79,2,50,9,34,13,71,40,57,51,52,69,74,35,58,3,24,52,53,45,83,47,68,37,62,36,18,23,57,67,20,46,55,13,15,8,44,53,70,19,36,42,39,72,46,30,36,6,58,30,0,26,33,38,30,27,14,65,45,23,43,32,52,23,10,61,45,16,23,19,67,31,69,36,19,35,29,7,40,12,2,35,50,57,35,57,58
v125,12,50,12,55,20,24,25,8,10,25,52,13,33,27,40,40,48,60,21,51,17,24,27,45,21,11,29,36,13,34,20,28,48,9,47,33,36,13,43,49,13,35,21,23,13,28,18,36,34,36,38,40,14,17,33,22,24,37,25,38,28,18,8,18,27,35,29,38,45,21,22,40,57,53,24,24,35,54,33,45,34,37,29,46,43,48,15,32,25,28,26,27,47,57,21,42,15,36,48,12,3,33,41,6,52,29,13,35,24,18,47,44,7,40,16,53,46,20,4,16,26,32,24,26,0,13,18,32,47,12,39,19,43,63,8,48,43,36,39,25,26,37,39,41,5,43,16,7,15,33,27,26,32,24,27,24,31,31,31,32
v126,23,47,25,52,17,21,38,13,23,38,49,12,46,14,53,39,61,57,12,64,30,27,14,42,34,24,42,45,24,37,7,31,61,18,44,32,49,16,56,46,10,48,26,22,16,41,31,33,47,49,51,53,9,4,30,25,37,34,38,51,41,31,17,31,40,48,26,51,58,28,35,53,70,50,35,21,38,67,46,42,47,50,42,59,44,45,2,37,30,41,23,38,60,54,18,39,28,33,61,25,10,46,46,13,65,26,24,48,37,15,60,41,14,53,25,66,43,25,13,9,29,29,37,33,13,0,31,45,60,21,36,16,56,76,5,61,56,39,52,16,29,50,52,38,10,40,3,20,4,46,40,39,45,33,40,37,38,44,28,43
v127,8,38,8,43,32,36,29,20,20,7,40,31,15,45,22,28,30,48,39,33,9,36,45,33,3,11,23,24,7,22,38,40,30,13,35,21,18,25,25,37,27,17,9,11,25,24,4,24,32,18,26,24,32,35,25,34,10,25,7,20,38,10,20,28,9,21,17,20,27,9,4,22,39,41,36,14,47,36,31,33,16,19,13,28,31,36,33,20,37,14,14,15,29,45,35,30,3,24,30,20,21,19,29,18,34,31,25,31,30,26,29,32,19,22,6,35,34,8,18,34,38,20,8,38,18,31,0,14,29,24,27,21,25,45,26,30,25,48,23,43,38,19,25,29,21,31,34,19,33,15,37,8,30,36,9,12,19,13,19,20
v128,22,46,20,51,46,50,21,32,22,7,48,45,23,59,20,36,16,56,53,21,15,28,59,41,11,21,15,32,21,30,52,32,16,27,43,29,22,31,17,45,41,9,19,23,33,16,14,32,24,4,34,32,46,49,39,30,8,33,7,12,30,14,28,20,17,29,31,6,25,17,10,10,25,49,28,28,39,22,23,41,10,27,21,22,39,44,47,28,29,6,26,23,15,53,49,38,17,32,16,20,35,27,37,32,20,45,21,23,22,40,23,40,31,8,20,21,42,20,32,48,30,30,8,30,32,45,14,0,15,24,35,35,11,31,40,22,13,40,31,57,30,7,17,37,35,39,48,25,47,1,29,10,22,28,5,20,27,5,27,28
v129,37,49,35,54,61,65,22,47,37,22,51,60,26,74,23,39,1,59,68,24,30,37,74,44,26,36,18,35,36,33,67,33,5,42,46,32,25,46,20,48,56,12,34,38,48,19,29,35,21,11,37,35,61,64,54,45,23,36,22,9,27,29,43,29,20,32,46,9,28,32,25,7,14,52,25,43,36,7,20,44,13,30,24,25,42,47,62,31,30,19,41,26,18,56,64,41,32,39,9,35,50,30,40,47,19,60,36,20,23,55,26,43,46,9,35,12,45,35,47,63,33,45,23,27,47,60,29,15,0,39,42,50,6,16,55,25,10,37,34,72,43,10,14,50,50,42,63,40,62,14,26,21,19,27,20,23,30,16,40,31
v130,24,62,16,67,32,36,17,8,4,17,64,21,39,35,36,52,40,72,29,43,15,12,35,57,25,13,21,48,25,46,28,16,40,21,59,45,38,7,35,61,25,27,33,35,9,20,20,48,26,28,50,48,22,25,45,10,16,49,23,30,20,14,4,10,33,45,41,30,41,33,22,32,49,65,14,36,23,46,25,57,26,43,37,38,55,60,23,44,13,20,38,39,39,69,33,54,23,48,40,4,11,43,53,8,44,41,3,27,16,30,39,56,7,32,28,45,58,32,16,24,14,44,16,14,12,21,24,24,39,0,51,31,35,55,18,40,35,24,47,33,14,29,31,53,17,55,24,5,23,25,19,26,24,12,21,36,43,23,43,44
v131,27,11,35,16,19,23,56,47,47,34,13,48,28,32,35,21,43,21,26,46,36,63,34,6,26,38,50,27,26,19,41,67,43,30,22,14,31,52,38,22,26,30,18,16,52,51,31,15,59,35,33,35,45,36,12,61,37,10,28,47,65,37,47,55,22,30,10,37,40,18,29,45,52,14,63,15,74,49,58,16,29,32,24,41,26,9,36,19,64,41,13,20,42,18,22,17,28,3,43,47,42,28,28,45,47,18,52,58,57,21,42,19,46,35,23,48,7,19,35,45,65,7,35,65,39,36,27,35,42,51,0,20,44,58,33,43,48,75,34,30,65,42,52,8,34,12,33,46,32,36,64,25,57,63,30,19,20,30,8,25
v132,13,31,15,36,11,15,36,27,27,28,33,28,36,24,43,29,51,41,18,54,20,43,24,26,24,18,32,35,14,27,21,47,51,10,30,22,39,32,46,30,6,38,16,12,32,31,21,23,39,39,41,43,25,16,14,41,27,18,28,41,45,21,27,35,30,38,10,41,48,18,25,43,60,34,43,7,54,57,38,26,37,40,32,49,34,29,16,27,44,31,9,28,50,38,14,25,18,17,51,27,22,36,36,25,55,10,32,38,37,5,50,27,26,43,15,56,27,15,15,25,45,13,27,45,19,16,21,35,50,31,20,0,46,66,13,51,46,55,42,22,45,40,42,22,14,24,13,26,12,36,44,29,37,43,30,27,28,34,12,33
v133,33,55,31,60,57,61,18,43,33,18,57,56,32,70,29,45,5,65,64,30,26,33,70,50,22,32,14,41,32,39,63,29,5,38,52,38,31,42,26,54,52,18,30,34,44,15,25,41,15,9,43,41,57,60,50,41,19,42,18,5,21,25,39,25,26,38,42,7,34,28,21,3,20,58,21,39,30,11,14,50,19,36,30,31,48,53,58,37,26,15,37,32,24,62,60,47,28,41,15,31,46,36,46,43,25,56,32,14,19,51,32,49,42,15,31,18,51,31,43,59,29,41,19,23,43,56,25,11,6,35,44,46,0,20,51,31,4,31,40,68,39,6,8,46,46,48,59,36,58,10,20,19,13,23,16,29,36,14,36,37
v134,53,51,51,48,77,81,38,63,53,38,45,76,30,90,23,37,15,49,84,14,46,53,90,54,42,52,34,31,52,39,83,49,15,58,36,44,27,62,20,38,72,28,50,54,64,35,45,43,31,27,27,25,77,80,70,61,39,48,38,25,37,45,59,45,36,28,62,25,18,48,41,23,6,50,41,59,48,9,30,42,29,26,34,17,32,57,78,39,46,35,57,38,16,46,80,41,48,55,15,51,66,30,30,63,11,76,52,30,39,71,16,39,62,23,51,10,61,51,63,79,49,61,39,43,63,76,45,31,16,55,58,66,20,0,71,15,20,47,24,88,59,26,24,66,66,46,79,56,78,30,36,37,31,43,36,39,38,32,56,33
v135,18,44,20,49,14,18,33,14,18,33,46,15,41,19,48,34,56,54,13,59,25,30,19,39,29,19,37,40,19,32,12,34,56,13,41,27,44,19,51,43,7,43,21,17,19,36,26,30,42,44,46,48,12,9,27,28,32,31,33,46,36,26,14,26,35,43,23,46,53,23,30,48,65,47,30,18,41,62,41,39,42,45,37,54,39,42,7,32,31,36,20,33,55,51,15,36,23,30,56,20,9,41,41,12,60,23,19,43,32,12,55,38,13,48,20,61,40,20,8,12,32,26,32,32,8,5,26,40,55,18,33,13,51,71,0,56,51,42,47,17,32,45,47,35,5,37,8,15,7,41,35,34,40,30,35,32,33,39,25,38
v136,38,36,36,33,62,66,43,48,38,23,30,61,15,75,8,22,26,34,69,3,31,50,75,39,27,37,37,16,37,24,68,54,30,43,21,29,12,47,5,23,57,13,35,39,49,38,30,28,46,22,12,10,62,65,55,48,24,33,23,34,52,30,44,42,21,13,47,24,3,33,26,32,11,35,50,44,61,24,45,27,14,11,19,2,17,42,63,24,51,28,42,23,7,31,65,26,33,40,16,36,51,15,15,48,6,61,39,45,44,56,1,24,47,16,36,13,46,36,48,64,52,46,24,52,48,61,30,22,25,40,43,51,31,15,56,0,35,62,9,73,52,29,39,51,51,31,64,41,63,23,51,22,44,50,21,24,23,17,41,18
v137,33,59,31,64,57,61,18,43,33,18,61,56,36,70,33,49,9,69,64,34,26,33,70,54,22,32,14,45,32,43,63,29,5,38,56,42,35,42,30,58,52,22,30,34,44,15,25,45,11,13,47,45,57,60,50,41,19,46,20,5,17,25,39,25,30,42,42,11,38,30,21,3,24,62,21,39,28,11,10,54,23,40,34,35,52,57,58,41,26,15,37,36,28,66,60,51,28,45,19,31,46,40,50,43,29,56,32,10,19,51,36,53,42,19,31,22,55,31,43,59,29,41,19,23,43,56,25,13,10,35,48,46,4,20,51,35,0,27,44,68,39,6,4,50,46,52,59,36,58,12,16,23,11,23,18,33,40,18,40,41
v138,48,86,40,91,56,60,19,28,28,41,88,29,63,47,60,76,36,96,51,61,39,12,43,81,49,37,25,72,49,70,36,8,32,45,83,69,62,23,57,85,49,49,57,59,23,24,44,72,18,40,74,72,30,39,69,14,38,73,47,28,12,38,28,20,57,69,65,38,65,57,46,30,51,89,12,60,1,38,17,81,50,67,61,62,79,84,39,68,11,34,62,63,55,93,57,78,47,72,46,28,33,67,77,30,56,65,23,19,18,54,63,80,29,46,52,49,82,56,40,32,10,68,40,10,36,39,48,40,37,24,75,55,31,47,42,62,27,0,71,55,12,33,23,77,41,79,42,29,43,39,11,50,18,12,45,60,67,45,67,68
v139,29,27,31,24,53,57,52,43,43,30,21,52,8,66,11,13,35,25,60,12,32,59,66,30,22,34,46,7,28,15,59,63,39,34,12,20,9,48,14,14,48,22,26,30,48,47,27,19,55,31,3,1,53,56,46,57,33,24,24,43,61,33,43,51,14,4,38,33,6,24,25,41,20,26,59,35,70,33,54,18,21,4,10,9,8,33,54,15,60,37,33,14,16,22,56,17,24,31,25,43,42,6,6,41,15,52,48,54,53,47,8,15,42,25,27,22,37,27,39,55,61,37,31,61,39,52,23,31,34,47,34,42,40,24,47,9,44,71,0,64,61,38,48,42,42,22,55,42,54,32,60,21,53,59,26,15,14,26,32,9
v140,35,37,37,40,11,7,50,27,35,50,43,28,58,8,65,51,73,41,4,76,42,43,14,34,46,36,54,57,36,49,21,47,73,30,52,44,61,32,68,52,16,60,38,34,32,53,43,45,59,61,63,65,25,16,18,41,49,40,50,63,53,43,29,43,52,60,26,63,70,40,47,65,82,38,47,29,54,79,58,46,59,62,54,71,56,31,16,49,44,53,31,50,72,42,8,47,40,33,73,37,22,58,58,25,77,12,36,60,49,17,72,49,26,65,37,78,27,37,25,25,45,27,49,45,25,16,43,57,72,33,30,22,68,88,17,73,68,55,64,0,45,62,64,22,22,42,13,32,12,58,52,51,57,45,52,49,50,56,32,55
v141,38,76,30,81,46,50,21,18,18,31,78,17,53,37,50,66,44,86,41,51,29,6,31,71,39,27,25,62,39,60,24,10,44,35,73,59,52,13,47,75,39,39,47,49,13,24,34,62,30,32,64,62,20,29,59,4,28,63,37,34,24,28,18,14,47,59,55,34,55,47,36,36,53,79,18,50,11,50,29,71,40,57,51,52,69,74,29,58,13,24,52,53,45,83,47,68,37,62,44,18,23,57,67,20,48,55,13,31,20,44,53,70,19,36,42,49,72,46,30,20,10,58,30,16,26,29,38,30,43,14,65,45,39,59,32,52,39,12,61,45,0,33,35,67,31,69,32,19,33,29,23,40,28,16,35,50,57,35,57,58
v142,27,53,25,58,51,55,14,37,27,12,55,50,30,64,27,43,11,63,58,28,20,27,64,48,16,26,8,39,26,37,57,25,11,32,50,36,29,36,24,52,46,16,24,28,38,9,19,39,17,7,41,39,51,54,44,35,13,40,14,5,23,19,33,19,24,36,36,5,32,24,15,3,20,56,21,33,32,17,16,48,17,34,28,29,46,51,52,35,22,9,31,30,22,60,54,45,22,39,13,25,40,34,44,37,23,50,26,16,15,45,30,47,36,13,25,16,49,25,37,53,23,35,13,23,37,50,19,7,10,29,42,40,6,26,45,29,6,33,38,62,33,0,10,44,40,46,53,30,52,6,22,17,15,21,12,27,34,12,34,35
v143,29,63,27,68,53,57,14,39,29,18,65,52,40,66,37,53,13,73,60,38,22,29,66,58,26,28,10,49,28,47,59,25,9,34,60,46,39,38,34,62,48,26,34,36,40,11,21,49,7,17,51,49,53,56,46,37,15,50,24,5,13,21,35,21,34,46,42,15,42,34,23,7,28,66,17,37,24,15,6,58,27,44,38,39,56,61,54,45,22,11,39,40,32,70,56,55,24,49,23,27,42,44,54,39,33,52,28,6,15,47,40,57,38,23,29,26,59,33,39,55,25,45,17,19,39,52,25,17,14,31,52,42,8,24,47,39,4,23,48,64,35,10,0,54,42,56,55,32,54,16,12,27,7,19,22,37,44,22,44,45
v144,29,15,37,18,21,17,58,49,49,36,21,50,36,30,43,29,51,19,26,54,38,65,36,12,28,40,52,35,28,27,43,69,51,32,30,22,39,54,46,30,28,38,20,18,54,53,33,23,61,39,41,43,47,38,8,63,39,18,30,49,67,39,49,57,30,38,12,41,48,20,31,47,60,16,65,17,76,57,60,24,37,40,32,49,34,9,38,27,66,43,15,28,50,20,20,25,30,11,51,49,44,36,36,47,55,12,54,60,59,23,50,27,48,43,25,56,5,21,37,47,67,9,37,67,41,38,29,37,50,53,8,22,46,66,35,51,50,77,42,22,67,44,54,0,36,20,35,48,34,38,66,29,59,65,32,27,28,34,10,33
v145,13,45,15,50,15,19,28,13,13,28,47,14,36,24,43,35,51,55,18,54,20,29,24,40,24,14,32,35,14,29,17,33,51,8,42,28,39,18,46,44,8,38,16,18,18,31,21,31,37,39,41,43,11,14,28,27,27,32,28,41,31,21,13,21,30,38,24,41,48,18,25,43,60,48,29,19,40,57,36,40,37,40,32,49,38,43,12,27,30,31,21,28,50,52,16,37,18,31,51,15,8,36,36,11,55,24,18,38,27,13,50,39,12,43,15,56,41,15,3,13,31,27,27,31,5,10,21,35,50,17,34,14,46,66,5,51,46,41,42,22,31,40,42,36,0,38,13,12,12,36,30,29,35,29,30,27,28,34,26,33
v146,31,7,39,12,31,35,60,51,51,38,9,52,16,44,23,9,43,17,38,34,40,67,44,8,30,42,54,15,30,9,45,71,47,34,10,10,19,56,26,10,30,30,22,20,56,55,35,7,63,39,21,23,49,40,24,65,41,6,32,51,69,41,51,59,22,18,16,41,28,22,33,49,40,10,67,19,78,41,62,4,29,20,18,29,14,11,40,11,68,45,17,16,30,14,34,5,32,9,33,51,46,16,16,49,35,30,56,62,61,25,30,7,50,33,27,36,15,23,39,49,69,15,39,69,43,40,31,39,42,55,12,24,48,46,37,31,52,79,22,42,69,46,56,20,38,0,37,50,36,40,68,29,61,67,34,19,12,34,12,13
v147,26,44,28,49,14,18,41,16,26,41,46,15,49,11,56,42,64,54,9,67,33,30,11,39,37,27,45,48,27,40,8,34,64,21,43,35,52,19,59,43,7,51,29,25,19,44,34,36,50,52,54,56,12,3,27,28,40,31,41,54,44,34,20,34,43,51,23,54,61,31,38,56,73,47,38,20,41,70,49,39,50,53,45,62,47,42,3,40,33,44,22,41,63,51,15,38,31,30,64,28,13,49,49,16,68,23,27,51,40,12,63,40,17,56,28,69,40,28,16,12,32,26,40,36,16,3,34,48,63,24,33,13,59,79,8,64,59,42,55,13,32,53,55,35,13,37,0,23,1,49,43,42,48,36,43,40,41,47,25,46
v148,19,57,11,62,27,31,18,7,3,18,59,20,34,34,33,47,41,67,28,44,10,17,34,52,20,8,22,43,20,41,27,21,41,16,54,40,33,6,36,56,20,28,28,30,8,21,15,43,27,29,45,43,21,24,40,15,17,44,18,31,21,11,3,11,28,40,36,31,38,28,17,33,50,60,17,31,28,47,26,52,27,38,32,39,50,55,22,39,18,21,33,34,40,64,28,49,18,43,41,5,10,38,48,7,45,36,6,28,17,25,40,51,6,33,23,46,53,27,11,23,19,39,17,19,7,20,19,25,40,5,46,26,36,56,15,41,36,29,42,32,19,30,32,48,12,50,23,0,22,26,20,21,25,17,20,31,38,24,38,39
v149,25,43,27,48,13,17,40,15,25,40,45,16,48,12,55,41,63,53,8,66,32,31,12,38,36,26,44,47,26,39,9,35,63,20,42,34,51,20,58,42,6,50,28,24,20,43,33,35,49,51,53,55,13,4,26,29,39,30,40,53,43,33,19,33,42,50,22,53,60,30,37,55,72,46,37,19,42,69,48,38,49,52,44,61,46,41,4,39,32,43,21,40,62,50,14,37,30,29,63,27,12,48,48,15,67,22,26,50,39,11,62,39,16,55,27,68,39,27,15,13,33,25,39,35,15,4,33,47,62,23,32,12,58,78,7,63,58,43,54,12,33,52,54,34,12,36,1,22,0,48,42,41,47,35,42,39,40,46,24,45
v150,23,47,21,52,47,51,20,33,23,8,49,46,24,60,21,37,15,57,54,22,16,27,60,42,12,22,14,33,22,31,53,31,15,28,44,30,23,32,18,46,42,10,20,24,34,15,15,33,23,3,35,33,47,50,40,31,9,34,8,11,29,15,29,19,18,30,32,5,26,18,11,9,24,50,27,29,38,21,22,42,11,28,22,23,40,45,48,29,28,5,27,24,16,54,50,39,18,33,15,21,36,28,38,33,19,46,22,22,21,41,24,41,32,7,21,20,43,21,33,49,29,31,9,29,33,46,15,1,14,25,36,36,10,30,41,23,12,39,32,58,29,6,16,38,36,40,49,26,48,0,28,11,21,27,6,21,28,6,28,29
v151,37,75,29,80,45,49,8,27,17,30,77,40,52,54,49,65,25,85,48,50,28,17,54,70,38,26,14,61,38,59,47,13,21,34,72,58,51,26,46,74,38,38,46,48,28,13,33,61,7,29,63,61,41,44,58,25,27,62,36,17,1,27,23,9,46,58,54,27,54,46,35,19,40,78,5,49,12,27,6,70,39,56,50,51,68,73,42,57,10,23,51,52,44,82,46,67,36,61,35,17,30,56,66,27,45,54,16,8,7,43,52,69,26,35,41,38,71,45,29,43,13,57,29,7,27,40,37,29,26,19,64,44,20,36,35,51,16,11,60,52,23,22,12,66,30,68,43,20,42,28,0,39,7,7,34,49,56,34,56,57
v152,16,36,14,41,40,44,31,26,22,9,38,39,13,53,14,26,22,46,47,25,11,38,53,31,5,15,25,22,15,20,46,42,22,21,33,19,12,27,17,35,35,9,13,17,27,26,8,22,34,10,24,22,40,43,33,36,12,23,3,22,40,12,22,30,7,19,25,12,19,11,4,20,31,39,38,22,49,28,33,31,8,17,11,20,29,34,41,18,39,16,20,13,21,43,43,28,11,22,22,22,29,17,27,26,26,39,27,33,32,34,21,30,25,14,14,27,32,14,26,42,40,24,10,40,26,39,8,10,21,26,25,29,19,37,34,22,23,50,21,51,40,17,27,29,29,29,42,21,41,11,39,0,32,38,5,10,17,5,19,18
v153,30,68,22,73,46,50,7,32,22,23,70,45,45,59,42,58,18,78,53,43,21,22,59,63,31,21,7,54,31,52,52,18,16,27,65,51,44,31,39,67,41,31,39,41,33,6,26,54,2,22,56,54,46,49,51,30,20,55,29,10,8,20,28,14,39,51,47,20,47,39,28,12,33,71,10,42,17,22,1,63,32,49,43,44,61,66,47,50,15,16,44,45,37,75,49,60,29,54,28,20,35,49,59,32,38,47,21,3,8,40,45,62,31,28,34,31,64,38,32,48,18,50,22,12,32,45,30,22,19,24,57,37,13,31,40,44,11,18,53,57,28,15,7,59,35,61,48,25,47,21,7,32,0,12,27,42,49,27,49,50
v154,36,74,28,79,44,48,7,20,16,29,76,33,51,47,48,64,28,84,41,49,27,10,47,69,37,25,13,60,37,58,40,6,28,33,71,57,50,19,45,73,37,37,45,47,21,12,32,60,14,28,62,60,34,37,57,18,26,61,35,18,8,26,16,8,45,57,53,26,53,45,34,20,39,77,2,48,11,34,13,69,38,55,49,50,67,72,35,56,3,22,50,51,43,81,45,66,35,60,34,16,23,55,65,20,44,53,11,15,6,42,51,68,19,34,40,37,70,44,28,36,6,56,28,2,24,33,36,28,27,12,63,43,23,43,30,50,23,12,59,45,16,21,19,65,29,67,36,17,35,27,7,38,12,0,33,48,55,33,55,56
v155,17,41,15,46,41,45,26,27,17,4,43,40,18,54,15,31,21,51,48,24,10,33,54,36,6,16,20,27,16,25,47,37,21,22,38,24,17,26,16,40,36,8,14,18,28,21,9,27,29,9,29,27,41,44,34,31,7,28,2,17,35,9,23,25,12,24,26,11,20,12,5,15,30,44,33,23,44,27,28,36,7,22,16,19,34,39,42,23,34,11,21,18,20,48,44,33,12,27,21,17,30,22,32,27,25,40,22,28,27,35,20,35,26,13,15,26,37,15,27,43,35,25,5,35,27,40,9,5,20,21,30,30,16,36,35,21,18,45,26,52,35,12,22,32,30,34,43,20,42,6,34,5,27,33,0,15,22,4,22,23
v156,14,26,20,31,38,42,41,32,32,19,28,37,9,51,16,16,24,36,45,27,21,48,51,21,11,23,35,12,13,10,44,52,28,19,23,9,12,37,19,25,33,11,11,15,37,36,16,12,44,20,14,16,38,41,31,46,22,13,13,32,50,22,32,40,3,11,23,22,21,9,14,30,33,29,48,20,59,30,43,21,10,13,5,22,19,24,39,8,49,26,18,3,23,33,41,18,13,16,24,32,27,9,17,30,28,37,37,43,42,32,23,20,31,16,12,29,22,12,24,40,50,22,20,50,24,37,12,20,23,36,19,27,29,39,32,24,33,60,15,49,50,27,37,27,27,19,40,31,39,21,49,10,42,48,15,0,7,15,17,8
v157,19,19,27,24,39,43,48,39,39,26,21,40,8,52,15,9,31,29,46,26,28,55,52,16,18,30,42,7,18,3,45,59,35,22,16,6,11,44,18,18,34,18,12,16,44,43,23,5,51,27,13,15,39,42,32,53,29,10,20,39,57,29,39,47,10,10,24,29,20,10,21,37,32,22,55,21,66,29,50,14,17,12,6,21,12,19,40,1,56,33,19,4,22,26,42,11,20,17,23,39,34,8,10,37,27,38,44,50,49,33,22,13,38,21,15,28,23,13,27,41,57,23,27,57,31,38,19,27,30,43,20,28,36,38,33,23,40,67,14,50,57,34,44,28,28,12,41,38,40,28,56,17,49,55,22,7,0,22,18,5
v158,21,41,19,46,45,49,26,31,21,6,43,44,18,58,15,31,17,51,52,20,14,33,58,36,10,20,20,27,20,25,51,37,17,26,38,24,17,30,12,40,40,4,18,22,32,21,13,27,29,5,29,27,45,48,38,31,7,28,6,17,35,13,27,25,12,24,30,7,20,16,9,15,26,44,33,27,44,23,28,36,5,22,16,17,34,39,46,23,34,11,25,18,16,48,48,33,16,27,17,19,34,22,32,31,21,44,22,28,27,39,18,35,30,9,19,22,37,19,31,47,35,29,7,35,31,44,13,5,16,23,30,34,14,32,39,17,18,45,26,56,35,12,22,34,34,34,47,24,46,6,34,5,27,33,4,15,22,0,24,23
v159,19,19,27,24,21,25,48,39,39,26,21,40,26,34,33,19,41,29,28,44,28,55,34,14,18,30,42,25,18,17,33,59,41,22,20,12,29,44,36,20,18,28,10,8,44,43,23,13,51,29,31,33,37,28,14,53,29,8,20,39,57,29,39,47,20,28,6,31,38,10,21,37,50,22,55,7,66,47,50,14,27,30,22,39,24,17,28,17,56,33,5,18,40,26,24,15,20,5,41,39,34,26,26,37,45,20,44,50,49,15,40,17,38,33,15,46,15,11,27,37,57,5,27,57,31,28,19,27,40,43,8,12,36,56,25,41,40,67,32,32,57,34,44,10,26,12,25,38,24,28,56,19,49,55,22,17,18,24,0,23
v160,20,18,28,23,44,48,49,40,40,27,20,43,5,57,10,8,32,28,51,21,29,56,57,21,19,31,43,4,19,6,50,60,36,25,15,11,6,45,13,17,39,19,17,21,45,44,24,10,52,28,8,10,44,47,37,54,30,15,21,40,58,30,40,48,11,5,29,30,15,15,22,38,27,21,56,26,67,30,51,13,18,7,7,16,11,24,45,6,57,34,24,5,17,25,47,10,21,22,22,40,35,3,9,38,22,43,45,51,50,38,17,12,39,22,18,23,28,18,30,46,58,28,28,58,32,43,20,28,31,44,25,33,37,33,38,18,41,68,9,55,58,35,45,33,33,13,46,39,45,29,57,18,50,56,23,8,5,23,23,0
