,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,53,43,34,7,59,60,20,75,47,16,39,55,52,43,12,56,22,71,44,8,68,3,73,50,76,75,37,59,30,16,48,65,53,38,21,82,36,50,41,69,82,44,46,13,29,64,58,79,40,30,31,60,52,67,66,36,28,51,49,55,32,59,75,62,59,23,55,51,4,62,26,76,62,23,65,66,46,60,37,67,34,24,55,64,63,50,18,79,32,59,24,47,39,38,55,23,9,46,95,31,26,42,67,73,53,29,26,33,56,21,58,51,43,33,7,62,74,38,61,32,48,66,0,38,71,76,73,47,29,25,54,41,83,74,29,36,71,21,70,45,24,61,43,22,45,55,37,45,32,67,60,67,6,44,34,63,58,55,46,41
v124,15,49,30,31,21,22,18,43,49,42,9,35,44,65,28,38,16,49,24,32,30,35,35,16,44,37,5,55,52,34,10,27,51,52,43,44,16,66,11,31,44,30,18,27,13,26,22,41,58,36,9,28,14,29,50,2,30,23,11,45,40,51,37,52,23,15,37,37,34,24,52,38,58,25,39,28,56,38,51,29,28,16,17,46,45,68,24,41,38,21,48,59,11,6,17,33,33,8,57,29,48,4,31,35,35,31,28,55,54,25,38,13,5,23,33,24,36,34,23,24,10,28,38,0,33,38,35,9,33,43,54,17,45,36,47,8,33,41,32,69,14,33,61,36,71,33,9,45,26,29,60,53,34,46,4,29,20,19,74,61
v125,18,38,37,64,12,15,51,32,38,55,32,24,33,54,61,27,49,38,27,63,9,68,16,27,33,14,34,44,41,55,23,6,40,41,50,27,35,55,30,12,11,27,31,60,46,9,13,20,47,41,42,17,19,10,39,35,43,20,22,34,39,40,8,41,12,48,26,26,67,11,45,11,47,48,28,9,45,27,40,14,37,47,16,35,34,57,53,16,39,12,47,48,32,33,16,48,66,25,24,40,45,29,20,8,24,42,45,44,43,50,27,20,28,38,66,13,13,33,10,39,23,17,71,33,0,25,4,24,42,46,43,30,16,17,42,41,18,50,7,58,47,22,50,49,60,22,38,34,39,10,49,42,67,35,37,18,13,16,63,50
v126,27,33,42,69,25,40,56,7,29,60,45,21,24,33,66,20,54,13,32,68,34,73,9,52,8,11,41,19,46,60,28,27,23,38,55,6,40,30,35,37,18,32,54,65,51,34,18,5,36,46,47,16,28,15,14,40,48,25,27,21,44,17,17,16,17,53,21,25,72,14,50,14,22,53,11,34,30,16,39,11,42,52,41,12,13,32,58,9,44,35,52,29,47,38,21,53,71,42,19,45,50,40,9,17,23,47,50,43,20,55,18,35,33,43,71,38,12,38,27,44,30,10,76,38,25,0,29,33,47,51,22,35,9,8,47,46,7,55,18,33,52,15,33,54,35,21,45,31,44,35,24,17,72,32,42,13,36,21,38,35
v127,20,42,39,66,14,13,53,36,42,57,34,28,37,58,63,31,51,42,29,65,5,70,20,23,37,18,36,48,45,57,25,8,44,45,52,31,37,59,32,8,11,29,33,62,48,9,15,24,51,43,44,21,21,14,43,37,45,22,24,38,41,44,12,45,16,50,30,30,69,15,47,15,51,50,32,7,49,31,44,18,39,49,18,39,38,61,55,20,41,14,49,52,34,35,18,50,68,27,22,42,47,31,24,12,28,44,47,48,47,52,31,22,30,40,68,11,17,35,12,41,25,21,73,35,4,29,0,26,44,48,47,32,20,21,44,43,22,52,11,62,49,26,54,51,64,26,40,38,41,6,53,46,69,39,39,22,15,18,67,54
v128,6,46,27,40,12,13,27,40,46,39,12,32,41,62,37,35,25,46,21,39,21,44,26,19,41,28,10,52,49,31,5,18,48,49,40,35,13,63,8,22,35,27,21,36,22,17,19,32,55,33,18,25,5,20,47,11,27,20,8,42,37,48,28,49,20,24,34,34,43,19,49,29,55,24,36,19,53,35,48,22,25,23,8,43,42,65,29,32,35,12,45,56,14,9,14,30,42,9,48,26,45,7,28,26,32,28,25,52,51,26,35,4,4,20,42,15,27,31,14,21,3,25,47,9,24,33,26,0,30,40,51,14,36,27,44,17,26,38,23,66,23,30,58,33,68,30,14,42,23,20,57,50,43,43,13,26,11,16,71,58
v129,24,16,5,22,30,37,17,46,18,13,42,26,23,32,19,27,19,42,15,21,39,26,44,49,47,46,38,30,19,13,25,36,24,19,10,53,17,33,22,40,53,15,51,18,34,35,29,50,25,3,36,31,25,38,37,31,3,22,22,26,7,30,46,33,30,18,26,22,25,33,19,47,33,8,36,37,23,31,18,38,5,17,38,35,34,35,11,50,5,32,15,26,44,27,26,6,24,39,66,4,15,37,38,44,24,2,5,22,27,8,29,32,30,10,24,35,45,9,32,9,27,37,29,33,42,47,44,30,0,10,25,16,54,45,14,41,42,8,41,36,19,32,28,7,38,26,42,16,7,38,31,38,25,15,35,34,33,26,41,28
v130,34,18,13,18,34,47,27,50,22,9,52,30,27,22,27,31,29,46,19,17,43,22,48,59,51,50,48,34,9,9,35,40,28,13,4,57,27,25,32,44,57,19,61,28,44,41,33,54,15,7,46,35,35,42,41,41,13,26,32,30,7,34,50,37,34,28,30,26,21,37,9,51,37,18,40,41,21,35,12,42,15,27,48,39,38,25,19,54,7,42,5,22,54,37,30,10,24,49,70,14,5,47,42,48,28,12,15,12,31,18,33,42,40,20,22,45,49,13,36,19,37,41,25,43,46,51,48,40,10,0,29,26,58,49,4,51,46,4,45,26,29,36,18,7,28,30,52,20,17,42,35,42,21,19,45,38,43,30,31,18
v131,45,11,24,47,43,58,38,21,7,38,63,19,10,11,44,16,40,17,30,46,52,51,27,70,22,29,59,5,24,38,46,45,3,16,33,28,38,12,43,55,36,24,72,43,55,52,32,25,14,24,57,26,46,33,12,52,26,31,43,9,22,5,35,8,31,39,17,17,50,32,28,32,8,31,15,52,8,16,17,29,26,38,59,10,9,14,36,27,22,53,30,7,65,48,37,31,49,60,41,25,28,58,23,35,19,25,28,21,2,33,16,53,51,31,49,56,30,20,45,30,48,26,54,54,43,22,47,51,25,29,0,37,29,26,25,62,25,33,36,15,40,21,11,32,17,21,63,9,28,53,6,13,50,10,56,25,54,35,20,13
v132,12,32,13,34,18,21,21,34,32,25,26,18,27,48,31,21,19,32,7,33,27,38,32,33,35,34,22,38,35,25,9,24,34,35,26,41,5,49,6,28,41,13,35,30,18,23,17,38,41,19,20,19,11,26,33,15,13,10,8,28,23,34,34,35,18,18,20,20,37,21,35,35,41,18,24,25,39,21,34,26,11,17,22,29,28,51,23,38,21,18,31,42,28,11,14,18,36,23,54,12,31,21,26,32,18,14,15,38,37,20,21,16,14,8,36,21,33,17,20,9,11,25,41,17,30,35,32,14,16,26,37,0,42,33,30,25,30,24,29,52,17,20,44,19,54,16,26,28,9,26,43,36,37,29,19,22,17,14,57,44
v133,30,40,49,76,24,31,63,16,36,67,44,28,31,40,73,27,61,22,39,75,25,80,10,43,17,8,46,28,53,67,35,18,30,45,62,11,47,39,42,28,9,39,45,72,58,25,25,4,43,53,54,23,31,16,23,47,55,32,34,28,51,24,8,25,24,60,28,32,79,21,57,7,31,60,18,25,37,23,46,16,49,59,32,19,20,41,65,4,51,26,59,36,44,45,28,60,78,37,12,52,57,41,16,10,30,54,57,50,27,62,25,32,40,50,78,29,9,45,22,51,35,17,83,45,16,9,20,36,54,58,29,42,0,9,54,53,12,62,13,42,59,22,40,61,44,28,50,38,51,26,33,26,79,39,49,20,27,28,47,42
v134,21,31,40,67,17,32,54,15,27,58,37,19,22,37,64,18,52,21,30,66,26,71,1,44,16,3,37,27,44,58,26,19,23,36,53,10,38,38,33,29,10,30,46,63,49,26,16,5,34,44,45,14,22,7,22,38,46,23,25,19,42,23,9,24,15,51,19,23,70,12,48,6,30,51,11,26,28,14,37,7,40,50,33,18,17,40,56,5,42,27,50,31,39,36,19,51,69,34,21,43,48,32,7,9,21,45,48,41,26,53,16,27,31,41,69,30,4,36,19,42,26,8,74,36,17,8,21,27,45,49,26,33,9,0,45,44,3,53,10,41,50,13,33,52,43,19,41,29,42,27,32,25,70,30,40,11,28,19,46,33
v135,38,14,17,22,36,51,31,46,18,13,56,26,23,18,31,27,33,42,23,21,45,26,44,63,47,46,52,30,5,13,39,38,24,9,8,53,31,21,36,48,53,17,65,32,48,45,29,50,11,11,50,31,39,38,37,45,17,24,36,26,7,30,46,33,30,32,26,22,25,33,5,47,33,22,36,45,17,31,8,38,19,31,52,35,34,21,23,50,9,46,5,18,58,41,30,14,28,53,66,18,3,51,38,44,24,16,19,8,27,22,29,46,44,24,26,49,45,13,38,23,41,37,29,47,42,47,44,44,14,4,25,30,54,45,0,55,42,8,41,22,33,32,14,11,24,26,56,16,21,46,31,38,25,15,49,34,47,28,27,14
v136,23,57,38,33,29,30,24,51,57,50,9,43,52,73,24,46,22,57,32,40,38,39,43,20,52,45,7,63,60,42,18,35,59,60,51,52,24,74,19,39,52,38,10,23,7,34,30,49,66,44,5,36,22,37,58,10,38,31,19,53,48,59,45,60,31,23,45,45,38,32,60,46,66,33,47,36,64,46,59,37,36,24,25,54,53,76,32,49,46,29,56,67,9,14,25,41,27,16,65,37,56,12,39,43,43,39,36,63,62,33,46,21,13,31,29,32,44,42,31,32,18,36,36,8,41,46,43,17,41,51,62,25,53,44,55,0,41,49,40,77,22,41,69,44,79,41,3,53,34,37,68,61,30,54,6,37,28,27,82,69
v137,20,28,37,64,18,33,51,14,24,55,38,16,19,36,61,15,49,20,27,63,27,68,2,45,15,4,34,26,41,55,23,20,22,33,50,11,35,37,30,30,11,27,47,60,46,27,13,8,31,41,42,11,21,8,21,35,43,20,22,16,39,22,10,23,12,48,16,20,67,9,45,7,29,48,10,27,27,11,34,4,37,47,34,17,16,39,53,8,39,28,47,30,40,33,16,48,66,35,24,40,45,33,4,10,18,42,45,38,25,50,13,28,28,38,66,31,5,33,20,39,23,5,71,33,18,7,22,26,42,46,25,30,12,3,42,41,0,50,11,40,47,10,32,49,42,16,38,26,39,28,31,24,67,27,37,8,29,16,45,32
v138,32,22,13,16,38,45,25,54,26,5,50,34,31,24,25,35,27,50,23,13,47,18,52,57,55,54,46,38,11,7,33,44,32,17,2,61,25,29,30,48,61,23,59,26,42,43,37,58,19,9,44,39,33,46,45,39,11,30,30,34,11,38,54,41,38,26,34,30,17,41,11,55,41,16,44,45,25,39,16,46,13,25,46,43,42,29,17,58,11,40,7,26,52,35,34,8,22,47,74,12,7,45,46,52,32,10,13,14,35,16,37,40,38,18,20,43,53,17,40,17,35,45,21,41,50,55,52,38,8,4,33,24,62,53,8,49,50,0,49,28,27,40,22,5,30,34,50,24,15,46,39,46,19,23,43,42,41,34,33,20
v139,17,31,36,63,11,22,50,25,31,54,31,17,26,47,60,20,48,31,26,62,16,67,9,34,26,7,33,37,40,54,22,9,33,34,49,20,34,48,29,19,12,26,36,59,45,16,12,13,40,40,41,10,18,3,32,34,42,19,21,27,38,33,5,34,11,47,19,19,66,8,44,6,40,47,21,16,38,20,33,7,36,46,23,28,27,50,52,9,38,17,46,41,31,32,15,47,65,24,25,39,44,28,13,3,17,41,44,37,36,49,20,19,27,37,65,20,6,32,9,38,22,10,70,32,7,18,11,23,41,45,36,29,13,10,41,40,11,49,0,51,46,15,43,48,53,15,37,27,38,17,42,35,66,28,36,11,18,15,56,43
v140,60,20,39,44,58,73,53,30,20,29,78,34,25,4,53,31,55,26,45,37,67,42,42,85,31,44,74,14,17,35,61,60,18,17,26,37,53,5,58,70,51,39,87,54,70,67,47,38,11,33,72,41,61,48,21,67,39,46,58,24,29,18,50,17,46,54,32,32,41,47,19,47,17,44,30,67,13,31,18,44,41,53,74,23,24,5,45,42,31,68,21,10,80,63,52,36,50,75,50,40,21,73,38,50,34,38,41,14,15,44,31,68,66,46,48,71,45,35,60,45,63,41,45,69,58,33,62,66,36,26,15,52,42,41,22,77,40,28,51,0,55,36,8,33,2,36,78,24,43,68,15,22,47,23,71,40,69,50,5,8
v141,29,35,16,17,35,36,4,51,35,28,23,31,30,51,14,32,2,47,20,18,44,21,49,30,52,51,19,41,38,20,24,41,37,38,29,58,12,52,17,45,58,20,32,13,15,40,34,55,44,22,17,36,28,43,42,12,16,27,25,31,26,37,51,38,35,1,31,27,20,38,38,52,44,11,41,42,42,36,37,43,14,2,31,40,39,54,10,55,24,35,34,45,25,14,31,19,19,22,71,15,34,18,43,49,29,17,14,41,40,11,34,27,19,9,19,38,50,20,37,10,24,42,24,14,47,52,49,23,19,29,40,17,59,50,33,22,47,27,46,55,0,37,47,22,57,31,23,31,12,43,46,43,20,32,16,39,34,31,60,47
v142,24,18,27,54,22,37,41,14,16,45,42,6,11,32,51,5,39,16,17,53,31,58,12,49,15,14,38,22,31,45,25,24,18,23,40,21,25,33,22,34,21,17,51,50,36,31,11,18,25,31,36,5,25,12,17,31,33,10,22,12,29,18,14,19,10,38,6,10,57,11,35,15,25,38,6,31,23,5,24,8,27,37,38,13,12,35,43,18,29,32,37,26,44,27,16,38,56,39,34,30,35,37,6,14,8,32,35,28,21,40,5,32,30,28,56,35,13,23,24,29,27,5,61,33,22,15,26,30,32,36,21,20,22,13,32,41,10,40,15,36,37,0,28,39,38,6,42,16,29,32,27,20,57,17,35,4,33,14,41,28
v143,52,12,31,36,50,65,45,32,12,27,70,26,17,4,45,23,47,28,37,35,59,40,34,77,33,36,66,16,13,27,53,52,10,9,22,39,45,7,50,62,43,31,79,46,62,59,39,36,3,25,64,33,53,40,23,59,31,38,50,16,21,16,42,19,38,46,24,24,39,39,17,39,19,36,22,59,5,23,10,36,33,45,66,21,20,7,37,36,23,60,19,4,72,55,44,28,42,67,52,32,17,65,30,42,26,30,33,10,13,36,23,60,58,38,40,63,37,27,52,37,55,33,43,61,50,33,54,58,28,18,11,44,40,33,14,69,32,22,43,8,47,28,0,25,10,28,70,16,35,60,17,24,39,15,63,32,61,42,13,2
v144,31,21,12,15,37,40,20,53,25,6,45,33,30,29,20,34,22,49,22,14,46,19,51,52,54,53,41,37,16,6,28,43,31,16,7,60,20,30,25,47,60,22,54,21,37,42,36,57,22,8,39,38,30,45,44,34,6,29,27,33,10,37,53,40,37,21,33,29,18,40,16,54,40,11,43,44,24,38,15,45,12,20,41,42,41,32,12,57,10,37,12,25,47,30,33,3,17,42,73,9,12,40,45,51,31,7,8,19,34,11,36,35,33,13,17,40,52,16,39,12,30,44,22,36,49,54,51,33,7,7,32,19,61,52,11,44,49,5,48,33,22,39,25,0,35,33,45,23,10,45,38,45,18,22,38,41,36,33,38,25
v145,62,22,41,46,60,75,55,30,22,29,80,36,27,6,55,33,57,26,47,39,69,42,44,87,31,46,76,16,19,37,63,62,20,19,28,37,55,5,60,72,53,41,89,56,72,69,49,40,13,35,74,43,63,50,21,69,41,48,60,26,31,20,52,19,48,56,34,34,41,49,19,49,17,46,32,69,15,33,20,46,43,55,76,25,26,5,47,44,33,70,23,12,82,65,54,38,52,77,50,42,23,75,40,52,36,40,43,16,17,46,33,70,68,48,50,73,47,37,62,47,65,43,45,71,60,35,64,68,38,28,17,54,44,43,24,79,42,30,53,2,57,38,10,35,0,38,80,26,45,70,15,22,49,25,73,42,71,52,3,10
v146,24,16,21,48,22,37,35,20,16,39,42,2,11,32,45,5,33,16,11,47,31,52,18,49,21,20,38,22,25,39,25,24,18,19,34,27,19,33,22,34,27,11,51,44,34,31,11,24,25,25,36,5,25,12,17,31,27,10,22,12,23,18,20,19,10,32,4,4,51,11,29,21,25,32,10,31,23,5,18,12,21,31,38,13,12,35,37,24,23,32,31,26,44,27,16,32,50,39,40,24,29,37,12,18,2,26,29,22,21,34,5,32,30,22,50,35,19,17,24,23,27,11,55,33,22,21,26,30,26,30,21,16,28,19,26,41,16,34,15,36,31,6,28,33,38,0,42,12,23,32,27,20,51,13,35,8,33,14,41,28
v147,20,58,39,34,26,27,25,52,58,51,6,44,53,74,25,47,23,58,33,41,35,40,40,17,53,42,4,64,61,43,17,32,60,61,52,49,25,75,20,36,49,39,9,24,8,31,31,46,67,45,6,37,19,34,59,11,39,32,20,54,49,60,42,61,32,24,46,46,39,31,61,43,67,34,48,33,65,47,60,34,37,25,22,55,54,77,33,46,47,26,57,68,6,15,26,42,28,13,62,38,57,9,40,40,44,40,37,64,63,34,47,18,12,32,30,29,41,43,28,33,15,37,37,9,38,45,40,14,42,52,63,26,50,41,56,3,38,50,37,78,23,42,70,45,80,42,0,54,35,34,69,62,31,55,7,38,25,28,83,70
v148,36,4,15,38,34,49,29,30,4,29,54,10,7,20,35,11,31,26,21,37,43,42,28,61,31,30,50,14,15,29,37,36,8,7,24,37,29,21,34,46,37,15,63,34,46,43,23,34,13,15,48,17,37,24,21,43,17,22,34,10,13,14,30,17,22,30,10,8,41,23,19,31,17,22,20,43,11,15,8,22,17,29,50,19,18,23,27,34,13,44,21,14,56,39,28,22,40,51,50,16,19,49,22,28,10,16,19,12,11,24,13,44,42,22,40,47,29,11,36,21,39,21,45,45,34,31,38,42,16,20,9,28,38,29,16,53,26,24,27,24,31,16,16,23,26,12,54,0,19,44,15,22,41,1,47,18,45,26,29,16
v149,21,23,4,25,27,30,12,43,23,16,35,23,20,39,22,24,12,39,12,24,36,29,41,42,44,43,31,29,26,16,18,33,25,26,17,50,10,40,15,37,50,12,44,21,27,32,26,47,32,10,29,28,20,35,34,24,4,19,17,23,14,27,43,30,27,11,23,19,28,30,26,44,32,9,33,34,30,28,25,35,2,10,31,32,31,42,14,47,12,27,22,33,37,20,23,9,27,32,63,3,22,30,35,41,21,5,6,29,28,11,26,25,23,3,27,30,42,8,29,2,20,34,32,26,39,44,41,23,7,17,28,9,51,42,21,34,39,15,38,43,12,29,35,10,45,23,35,19,0,35,34,35,28,20,28,31,26,23,48,35
v150,14,48,33,60,10,7,47,42,48,51,28,34,43,64,57,37,45,48,23,59,1,64,26,17,43,24,30,54,51,51,19,8,50,51,46,37,31,65,26,2,17,29,27,56,42,3,21,30,57,37,38,27,15,20,49,31,39,22,18,44,39,50,18,51,22,44,36,36,63,21,51,21,57,44,38,1,55,37,50,24,33,43,12,45,44,67,49,26,37,8,47,58,28,29,16,44,62,21,28,36,47,25,30,18,34,38,41,54,53,46,37,16,24,34,62,5,23,33,8,35,19,27,67,29,10,35,6,20,38,42,53,26,26,27,46,37,28,46,17,68,43,32,60,45,70,32,34,44,35,0,59,52,63,45,33,28,9,18,73,60
v151,51,17,30,53,49,64,44,17,13,44,69,25,16,17,50,22,46,11,36,52,58,57,33,76,16,35,65,5,30,44,52,51,9,22,39,22,44,10,49,61,42,30,78,49,61,58,38,29,20,30,63,32,52,39,10,58,32,37,49,15,28,9,41,8,37,45,23,23,56,38,34,38,2,37,21,58,14,22,23,35,32,44,65,14,15,10,42,33,28,59,36,13,71,54,43,37,55,66,35,31,34,64,29,41,25,31,34,27,6,39,22,59,57,37,55,62,36,26,51,36,54,32,60,60,49,24,53,57,31,35,6,43,33,32,31,68,31,39,42,15,46,27,17,38,15,27,69,15,34,59,0,7,56,16,62,31,60,41,14,19
v152,44,24,33,60,42,57,47,10,20,51,62,18,15,24,57,15,45,4,29,59,51,64,26,69,9,28,58,8,37,51,45,44,14,29,46,15,37,17,42,54,35,23,71,56,54,51,31,22,27,37,56,25,45,32,3,51,39,30,42,12,35,8,34,5,30,44,16,16,63,31,41,31,5,44,14,51,21,15,30,28,33,43,58,7,8,17,49,26,35,52,43,20,64,47,36,44,62,59,28,36,41,57,22,34,18,38,41,34,11,46,15,52,50,34,62,55,29,29,44,35,47,25,67,53,42,17,46,50,38,42,13,36,26,25,38,61,24,46,35,22,43,20,24,45,22,20,62,22,35,52,7,0,63,23,55,24,53,34,21,26
v153,49,39,30,3,55,56,16,71,43,20,35,51,48,43,6,52,18,67,40,10,64,9,69,46,72,71,33,55,30,12,44,61,49,34,21,78,32,46,37,65,78,40,40,7,23,60,54,75,36,26,25,56,48,63,62,32,24,47,45,51,28,55,71,58,55,19,51,47,8,58,30,72,58,19,61,62,42,56,33,63,30,20,51,60,59,46,14,75,28,55,26,43,35,34,51,19,3,42,91,27,26,38,63,69,49,25,22,33,52,17,54,47,39,29,1,58,70,34,57,28,44,62,6,34,67,72,69,43,25,21,50,37,79,70,25,30,67,19,66,47,20,57,39,18,49,51,31,41,28,63,56,63,0,40,30,59,54,51,52,39
v154,37,3,16,37,35,50,30,31,3,28,55,11,8,19,34,12,32,27,22,36,44,41,29,62,32,31,51,15,14,28,38,37,9,6,23,38,30,20,35,47,38,16,64,33,47,44,24,35,12,14,49,18,38,25,22,44,16,23,35,11,12,15,31,18,23,31,11,9,40,24,18,32,18,21,21,44,10,16,7,23,18,30,51,20,19,22,26,35,12,45,20,13,57,40,29,21,39,52,51,17,18,50,23,29,11,15,18,11,12,23,14,45,43,23,39,48,30,12,37,22,40,22,44,46,35,32,39,43,15,19,10,29,39,30,15,54,27,23,28,23,32,17,15,22,25,13,55,1,20,45,16,23,40,0,48,19,46,27,28,15
v155,19,51,32,27,25,26,18,45,51,44,7,37,46,67,24,40,16,51,26,34,34,33,39,16,46,41,3,57,54,36,14,31,53,54,45,48,18,68,13,35,48,32,16,23,9,30,24,45,60,38,5,30,18,33,52,4,32,25,15,47,42,53,41,54,25,17,39,39,32,28,54,42,60,27,41,32,58,40,53,33,30,18,21,48,47,70,26,45,40,25,50,61,9,8,21,35,29,12,61,31,50,8,33,39,37,33,30,57,56,27,40,17,9,25,29,28,40,36,27,26,14,32,34,4,37,42,39,13,35,45,56,19,49,40,49,6,37,43,36,71,16,35,63,38,73,35,7,47,28,33,62,55,30,48,0,31,24,21,76,63
v156,20,20,29,56,18,33,43,14,20,47,38,8,15,36,53,9,41,20,19,55,27,60,10,45,15,12,34,26,33,47,21,20,22,25,42,19,27,37,22,30,19,19,47,52,38,27,7,16,29,33,34,3,21,8,21,27,35,12,18,16,31,22,12,23,6,40,8,12,59,7,37,13,29,40,10,27,27,9,26,4,29,39,34,17,16,39,45,16,31,28,39,30,40,25,12,40,58,35,32,32,37,33,4,10,10,34,37,30,25,42,9,28,26,30,58,31,11,25,20,31,23,3,63,29,18,13,22,26,34,38,25,22,20,11,34,37,8,42,11,40,39,4,32,41,42,8,38,18,31,28,31,24,59,19,31,0,29,10,45,32
v157,9,49,30,51,11,4,38,43,49,42,19,35,44,65,48,38,36,49,24,50,10,55,27,16,44,25,21,55,52,42,10,9,51,52,43,38,22,66,17,11,24,30,18,47,33,6,22,31,58,36,29,28,8,21,50,22,30,23,11,45,40,51,19,52,23,35,37,37,54,22,52,22,58,35,39,8,56,38,51,25,28,34,5,46,45,68,40,27,38,1,48,59,19,20,17,35,53,12,37,29,48,16,31,19,35,31,32,55,54,37,38,7,15,25,53,4,24,34,9,26,10,28,58,20,13,36,15,11,33,43,54,17,27,28,47,28,29,41,18,69,34,33,61,36,71,33,25,45,26,9,60,53,54,46,24,29,0,19,74,61
v158,10,30,21,48,8,23,35,24,30,39,28,16,25,46,45,19,33,30,11,47,17,52,18,35,25,20,24,36,33,39,11,10,32,33,34,27,19,47,14,20,27,11,37,44,30,17,3,24,39,25,26,9,11,12,31,19,27,4,8,26,23,32,20,33,4,32,18,18,51,7,33,21,39,32,20,17,37,19,32,12,21,31,24,27,26,49,37,24,23,18,31,40,30,17,2,32,50,25,40,24,29,23,12,18,16,26,29,36,35,34,19,18,16,22,50,21,19,17,10,23,13,11,55,19,16,21,18,16,26,30,35,14,28,19,28,27,16,34,15,50,31,14,42,33,52,14,28,26,23,18,41,34,51,27,21,10,19,0,55,42
v159,65,25,44,49,63,78,58,31,25,32,83,39,30,9,58,36,60,25,50,42,72,43,47,90,30,49,79,19,22,40,66,65,23,22,31,36,58,8,63,75,56,44,92,59,75,72,52,43,16,38,77,46,66,53,24,72,44,51,63,29,34,23,55,22,51,59,37,37,44,52,22,52,16,49,35,72,18,36,23,49,46,58,79,28,29,6,50,47,36,73,26,15,85,68,57,41,55,80,49,45,26,78,43,55,39,43,46,19,20,49,36,73,71,51,53,76,50,40,65,50,68,46,46,74,63,38,67,71,41,31,20,57,47,46,27,82,45,33,56,5,60,41,13,38,3,41,83,29,48,73,14,21,52,28,76,45,74,55,0,13
v160,52,12,31,36,50,65,45,34,12,25,70,26,17,4,45,23,47,30,37,33,59,38,34,77,35,36,66,18,11,27,53,52,12,9,20,41,45,9,50,62,43,31,79,46,62,59,39,38,3,25,64,33,53,40,25,59,31,38,50,16,21,18,42,21,38,46,24,24,37,39,15,39,21,36,24,59,5,23,10,36,33,45,66,23,22,9,37,38,23,60,17,6,72,55,44,28,42,67,54,32,15,65,30,42,26,30,33,8,15,36,23,60,58,38,40,63,37,27,52,37,55,33,41,61,50,35,54,58,28,18,13,44,42,33,14,69,32,20,43,8,47,28,2,25,10,28,70,16,35,60,19,26,39,15,63,32,61,42,13,0
