,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,47,77,42,30,38,6,79,38,18,14,44,52,43,77,39,3,50,62,59,43,53,65,50,23,27,8,37,43,12,63,67,34,52,11,17,41,65,38,35,32,26,36,69,33,54,68,33,54,28,38,35,91,43,67,23,72,52,22,22,43,86,42,27,36,24,20,13,41,79,49,57,6,11,76,64,49,27,31,14,67,42,78,7,55,59,46,62,26,45,22,25,60,29,3,13,41,77,33,51,57,65,34,53,20,56,69,21,41,53,41,39,54,81,62,74,42,51,47,31,31,77,50,0,6,77,76,60,3,62,39,28,45,83,54,14,18,14,21,20,56,39,92,50,36,9,25,3,63,88,20,40,27,26,27,24,12,68,19,29,32
v124,41,71,38,24,42,2,73,42,22,10,38,46,39,71,43,3,44,56,53,47,47,59,54,19,21,2,31,37,6,57,61,28,46,7,13,45,59,40,29,26,20,30,63,37,48,62,37,48,22,32,33,85,39,61,17,66,46,16,16,37,80,36,21,30,18,16,7,35,73,53,51,6,13,70,58,43,21,25,8,61,36,72,11,49,53,40,56,30,39,16,25,54,23,7,7,35,71,27,45,51,59,28,47,14,50,63,15,35,47,35,39,48,75,56,68,36,45,41,31,25,71,44,6,0,71,70,54,9,56,33,22,39,77,48,8,12,14,15,14,50,33,86,44,40,7,29,7,57,82,24,34,21,20,31,18,16,62,15,23,36
v125,30,2,35,47,47,71,10,49,59,65,33,25,36,8,48,74,27,21,32,52,50,12,59,56,50,69,40,34,65,26,10,43,25,68,60,50,12,45,42,45,51,41,10,46,23,13,52,23,49,39,42,14,44,30,54,31,31,55,55,34,9,35,50,41,53,59,64,36,24,58,38,71,66,3,13,28,50,46,63,10,35,3,78,22,18,31,33,59,32,55,52,17,48,74,64,36,22,44,26,24,12,43,42,57,21,18,56,36,24,36,44,37,12,15,31,35,42,30,46,46,24,27,77,71,0,9,17,80,15,38,49,32,18,33,63,59,63,56,57,21,38,15,27,49,68,54,78,18,11,59,37,50,51,52,53,69,9,58,48,51
v126,29,11,42,46,46,70,3,48,58,64,32,24,43,1,43,73,26,14,23,43,41,11,50,55,49,68,39,33,64,17,17,42,24,67,59,41,11,38,41,44,50,40,19,45,22,8,51,22,48,38,41,15,35,21,53,22,24,54,54,33,10,34,49,40,52,58,63,35,15,49,29,70,65,12,12,27,49,45,62,19,34,6,77,21,27,30,24,58,33,54,51,16,47,73,63,35,13,43,25,19,11,42,33,56,20,9,55,35,23,35,37,28,5,14,22,34,33,29,45,45,15,26,76,70,9,0,16,79,14,37,48,31,9,24,62,58,62,55,56,20,37,16,26,48,67,53,77,13,12,58,36,49,50,51,52,68,8,57,47,50
v127,27,17,30,30,50,54,19,50,42,48,24,16,31,17,51,57,22,24,35,55,53,5,62,39,33,52,23,17,48,29,7,26,8,51,43,53,15,48,25,28,34,24,9,45,14,16,45,8,32,22,41,31,47,33,37,34,34,38,38,17,26,36,33,24,36,42,47,23,27,61,41,54,49,16,4,25,33,29,46,7,18,18,61,11,15,14,36,42,21,38,35,2,31,57,47,29,25,27,19,27,11,26,45,40,4,21,39,19,27,21,47,40,21,10,34,20,45,33,39,29,27,10,60,54,17,16,0,63,2,25,32,33,23,36,46,42,46,39,40,14,21,32,10,48,51,37,61,21,28,42,20,33,34,39,36,52,12,41,31,44
v128,50,80,45,33,37,9,82,37,21,15,47,55,44,80,38,6,53,65,62,46,56,68,49,24,30,11,40,46,15,66,70,37,55,12,20,42,68,41,38,35,29,39,72,34,57,71,32,57,31,41,38,94,46,70,26,75,55,25,25,46,89,45,30,39,27,21,16,44,82,48,60,9,14,79,67,52,30,34,17,70,45,81,6,58,62,49,65,25,48,25,28,63,32,6,16,44,80,36,54,60,68,37,56,23,59,72,24,44,56,44,42,57,84,65,77,45,54,50,34,34,80,53,3,9,80,79,63,0,65,42,31,48,86,57,17,21,17,24,23,59,42,95,53,35,12,26,2,66,91,21,43,30,29,28,27,11,71,22,32,31
v129,25,15,32,32,48,56,17,48,44,50,22,14,33,15,49,59,20,22,33,53,51,3,60,41,35,54,25,19,50,27,7,28,10,53,45,51,13,46,27,30,36,26,9,43,12,14,43,8,34,24,39,29,45,31,39,32,32,40,40,19,24,34,35,26,38,44,49,21,25,59,39,56,51,14,2,23,35,31,48,9,20,16,63,9,17,16,34,44,23,40,37,4,33,59,49,27,23,29,17,25,9,28,43,42,6,19,41,21,25,23,45,38,19,8,32,22,43,31,37,31,25,12,62,56,15,14,2,65,0,27,34,31,21,34,48,44,48,41,42,12,23,30,12,46,53,39,63,19,26,44,22,35,36,37,38,54,10,43,33,42
v130,52,38,5,29,75,33,40,75,55,27,49,41,6,38,76,36,47,49,60,80,78,26,87,18,28,31,4,8,29,54,28,39,29,30,46,78,40,73,50,33,31,41,30,70,39,41,70,33,33,47,66,52,72,58,48,59,59,23,35,18,47,61,20,7,29,21,40,48,52,86,66,39,46,37,27,50,38,8,29,28,17,39,44,36,20,21,61,63,6,27,58,23,32,40,26,54,50,50,44,52,36,9,70,31,25,46,38,6,52,4,72,65,42,35,59,5,70,58,64,52,52,23,39,33,38,37,25,42,27,0,17,58,46,61,25,27,47,44,23,39,18,53,25,73,40,62,40,46,49,57,37,46,53,64,19,49,37,48,20,69
v131,35,49,22,12,58,22,51,58,38,16,32,24,23,49,59,25,30,34,43,63,61,37,70,7,11,20,13,15,16,37,39,22,24,19,29,61,37,56,33,16,14,24,41,53,26,40,53,26,16,30,49,63,55,41,31,44,42,6,18,15,58,44,3,10,12,10,23,31,51,69,49,22,29,48,36,33,21,9,14,39,14,50,29,27,31,18,44,46,17,10,41,32,15,25,15,37,49,33,27,35,37,8,53,14,28,41,21,13,35,13,55,48,53,34,46,14,53,41,47,35,49,22,28,22,49,48,32,31,34,17,0,41,55,44,14,10,30,27,8,28,11,64,22,56,23,45,29,35,60,40,20,29,36,47,4,32,40,31,3,52
v132,6,32,63,29,17,39,34,17,27,35,9,17,64,32,18,42,11,17,14,22,20,32,29,44,30,37,54,50,33,18,38,19,29,36,28,20,20,15,10,25,27,17,40,14,19,23,20,25,25,11,10,46,14,22,22,27,7,35,23,40,41,3,38,51,29,41,32,10,34,28,12,39,34,33,31,8,20,50,31,40,41,33,46,22,48,37,17,27,54,31,20,35,26,42,32,4,32,12,14,12,22,49,12,27,33,24,24,52,8,54,14,9,36,23,29,53,12,2,14,14,32,35,45,39,32,31,33,48,31,58,41,0,38,9,33,31,31,24,35,19,40,47,33,17,36,22,46,18,43,27,21,18,19,20,39,37,23,26,38,19
v133,36,20,51,53,53,77,8,55,65,71,39,31,52,10,50,80,33,21,24,40,32,20,43,62,56,75,46,40,71,20,26,49,31,74,66,44,18,45,48,51,57,47,28,52,29,15,58,29,55,45,48,8,40,16,60,13,31,61,61,40,11,41,56,47,59,65,70,42,6,40,26,77,72,21,19,34,56,52,69,28,41,15,84,28,36,37,21,65,42,61,58,23,54,80,70,42,6,50,32,26,18,49,30,63,27,14,62,42,30,42,44,29,6,21,13,41,32,36,52,52,6,33,83,77,18,9,23,86,21,46,55,38,0,29,69,65,69,62,63,27,44,9,33,55,74,60,84,20,9,65,43,56,57,58,59,75,15,64,54,57
v134,9,35,66,32,24,48,25,26,36,42,12,20,67,25,21,51,14,12,5,19,17,35,26,47,33,46,57,53,42,9,41,22,32,45,37,17,21,16,19,28,30,20,43,23,22,20,29,28,28,16,19,37,11,13,31,18,2,38,32,43,32,12,41,54,32,44,41,13,25,25,5,48,43,36,34,11,27,53,40,43,44,30,55,25,51,40,8,36,57,34,29,38,29,51,41,13,23,21,17,9,25,52,9,34,36,15,33,55,9,57,15,4,27,26,20,56,9,7,23,23,23,38,54,48,33,24,36,57,34,61,44,9,29,0,40,36,40,33,38,22,43,38,36,26,45,31,55,15,34,36,24,27,28,29,42,46,24,35,41,28
v135,33,63,30,16,50,8,65,50,30,2,30,38,31,63,51,11,36,48,45,55,53,51,62,11,13,6,23,29,4,49,53,20,38,5,21,53,51,48,25,18,12,22,55,45,40,54,45,40,14,24,41,77,47,53,23,58,38,8,10,29,72,36,13,22,10,8,15,27,65,61,43,14,21,62,50,35,13,17,4,53,28,64,19,41,45,32,48,38,31,8,33,46,15,15,1,29,63,25,37,43,51,20,45,6,42,55,13,27,39,27,47,40,67,48,60,28,45,33,39,27,63,36,14,8,63,62,46,17,48,25,14,33,69,40,0,4,22,19,6,42,25,78,36,48,15,37,15,49,74,32,26,21,28,39,10,24,54,23,15,44
v136,29,59,32,12,48,12,61,48,28,6,26,34,33,59,49,15,32,44,41,53,51,47,60,13,9,10,23,25,6,45,49,16,34,9,19,51,47,46,23,14,8,18,51,43,36,50,43,36,10,20,39,73,45,49,21,54,34,4,8,25,68,34,9,20,6,10,13,23,61,59,39,12,19,58,46,31,11,19,4,49,24,60,19,37,41,28,44,36,27,4,31,42,11,15,5,27,59,23,33,39,47,18,43,4,38,51,11,23,35,23,45,38,63,44,56,24,43,31,37,25,59,32,18,12,59,58,42,21,44,27,10,31,65,36,4,0,20,17,4,38,21,74,32,46,13,35,19,45,70,30,22,19,26,37,8,22,50,21,11,42
v137,33,63,52,18,28,16,65,28,8,24,30,38,53,63,29,11,36,48,45,33,39,51,40,33,19,16,43,39,18,49,53,20,38,21,3,31,51,26,21,18,16,22,55,23,40,54,23,40,14,24,21,77,29,53,9,58,38,24,12,29,72,28,27,40,18,30,7,27,65,39,43,8,3,62,50,35,13,39,18,53,30,64,15,41,45,32,48,16,43,20,11,46,15,11,21,27,63,19,37,43,51,38,39,16,42,55,9,41,39,43,25,40,67,48,60,42,37,33,17,17,63,36,14,14,63,62,46,17,48,47,30,31,69,40,22,20,0,7,24,42,29,78,36,26,7,15,15,49,74,10,26,13,12,17,28,6,54,5,27,22
v138,26,56,49,15,31,15,58,31,11,21,23,31,50,56,32,18,29,41,38,36,34,44,43,30,16,13,40,36,15,42,46,13,31,18,4,34,44,29,14,11,13,15,48,26,33,47,26,33,11,17,22,70,28,46,4,51,31,21,9,26,65,21,24,37,15,27,8,20,58,42,36,15,10,55,43,28,6,36,15,46,27,57,22,34,38,25,41,19,40,17,14,39,12,18,18,20,56,12,30,36,44,35,32,13,35,48,6,38,32,40,28,33,60,41,53,39,30,26,20,10,56,29,21,15,56,55,39,24,41,44,27,24,62,33,19,17,7,0,21,35,26,71,29,29,12,18,22,42,67,13,19,6,9,20,25,13,47,4,24,25
v139,29,57,28,10,52,14,59,52,32,8,26,32,29,57,53,17,30,42,39,57,55,45,64,9,7,12,19,23,8,43,47,16,32,11,23,55,45,50,27,12,8,18,49,47,34,48,47,34,10,24,43,71,49,47,25,52,36,2,12,23,66,38,7,16,6,6,17,25,59,63,43,16,23,56,44,29,15,15,6,47,22,58,21,35,39,26,42,40,25,4,35,40,9,17,7,31,57,27,31,37,45,14,47,8,36,49,15,21,33,21,49,42,61,42,54,22,47,35,41,29,57,30,20,14,57,56,40,23,42,23,8,35,63,38,6,4,24,21,0,36,19,72,30,50,17,39,21,43,68,34,20,23,30,41,4,26,48,25,9,46
v140,13,21,44,26,36,50,23,36,38,44,12,4,45,21,37,53,8,10,21,41,39,13,48,35,29,48,35,31,44,15,19,22,10,47,39,39,9,34,21,24,30,20,21,31,2,12,31,6,28,18,27,35,33,19,33,20,20,34,34,21,30,22,29,32,32,38,43,15,23,47,27,50,45,20,12,11,29,31,42,21,22,22,57,3,29,18,22,38,35,34,31,16,27,53,43,15,21,23,5,13,9,30,31,36,14,13,35,33,13,35,33,26,25,6,20,34,31,19,25,25,21,16,56,50,21,20,14,59,12,39,28,19,27,22,42,38,42,35,36,0,21,36,14,34,47,33,57,7,32,38,16,29,30,31,32,48,12,37,27,30
v141,34,38,23,11,57,33,40,57,37,27,31,23,24,38,58,36,29,31,42,62,60,26,69,18,12,31,14,10,27,36,28,21,13,30,28,60,26,55,32,15,13,23,30,52,21,29,52,15,15,29,48,52,54,40,30,41,41,17,17,4,47,43,12,11,15,21,26,30,40,68,48,33,28,37,25,32,20,10,25,28,3,39,40,18,20,7,43,45,14,17,40,21,14,36,26,36,38,32,26,34,26,9,52,19,17,30,20,12,34,14,54,47,42,23,41,13,52,40,46,34,38,11,39,33,38,37,21,42,23,18,11,40,44,43,25,21,29,26,19,21,0,53,11,55,30,44,40,28,49,39,19,28,35,46,15,31,29,30,10,51
v142,45,15,50,62,62,86,13,64,74,80,48,40,51,15,59,89,42,30,33,49,39,27,52,71,65,84,55,49,80,29,25,58,40,83,75,53,27,54,57,60,66,56,23,61,38,24,67,38,64,54,57,1,49,25,69,20,40,70,70,49,6,50,65,56,68,74,79,51,13,47,35,86,81,16,28,43,65,61,78,25,50,14,93,37,33,46,30,74,47,70,67,32,63,89,79,51,15,59,41,35,27,58,39,72,36,23,71,51,39,51,53,38,11,30,18,50,41,45,61,61,15,42,92,86,15,16,32,95,30,53,64,47,9,38,78,74,78,71,72,36,53,0,42,64,83,69,93,29,4,74,52,65,66,67,68,84,24,73,63,66
v143,27,27,30,20,50,44,29,50,32,38,24,16,31,27,51,47,22,24,35,55,53,15,62,29,23,42,21,17,38,29,17,16,4,41,33,53,15,48,25,18,24,16,19,45,14,18,45,8,22,22,41,41,47,33,27,34,34,28,28,7,36,36,23,18,26,32,37,23,29,61,41,44,39,26,14,25,23,19,36,17,8,28,51,11,15,4,36,38,21,28,33,10,21,47,37,29,27,25,19,27,15,16,45,30,6,21,29,19,27,21,47,40,31,12,34,20,45,33,39,27,27,2,50,44,27,26,10,53,12,25,22,33,33,36,36,32,36,29,30,14,11,42,0,48,41,37,51,21,38,32,12,23,28,39,26,42,18,31,21,44
v144,21,49,78,44,2,42,51,2,18,50,24,32,79,49,5,37,26,34,31,15,25,47,14,59,45,42,69,65,44,35,53,34,44,47,27,11,37,10,23,40,42,32,55,3,34,40,3,40,40,26,7,63,15,39,25,44,24,50,38,55,58,14,53,66,44,56,33,25,51,17,29,34,27,48,46,23,35,65,44,55,56,50,29,37,63,52,34,10,69,46,15,50,41,33,47,19,49,23,29,29,37,64,25,42,48,41,35,67,25,69,11,26,53,38,46,68,23,19,9,21,49,50,36,40,49,48,48,35,46,73,56,17,55,26,48,46,26,29,50,34,55,64,48,0,33,11,33,35,60,16,36,27,20,9,54,24,40,25,53,4
v145,38,68,45,21,35,9,70,35,15,17,35,43,46,68,36,6,41,53,50,40,44,56,47,26,18,9,36,34,11,54,58,25,43,14,8,38,56,33,26,23,17,27,60,30,45,59,30,45,19,29,26,82,34,58,14,63,43,17,13,34,77,33,20,33,15,23,4,32,70,46,48,3,6,67,55,40,18,32,11,58,33,69,10,46,50,37,53,23,36,13,18,51,20,6,14,32,68,24,42,48,56,31,44,11,47,60,12,34,44,36,32,45,72,53,65,35,42,38,24,22,68,41,9,7,68,67,51,12,53,40,23,36,74,45,15,13,7,12,17,47,30,83,41,33,0,22,10,54,79,17,31,18,17,24,21,9,59,10,20,29
v146,24,54,67,33,13,31,56,13,7,39,21,29,68,54,14,26,27,39,36,20,30,42,25,48,34,31,58,54,33,40,44,23,33,36,16,16,42,15,12,29,31,21,46,8,31,45,8,31,29,15,12,68,20,44,14,49,29,39,27,44,63,19,42,55,33,45,22,18,56,24,34,23,16,53,41,26,24,54,33,44,45,55,24,32,52,41,39,5,58,35,4,39,30,22,36,18,54,12,28,34,42,53,30,31,37,46,24,56,30,58,16,31,58,39,51,57,28,24,8,10,54,39,25,29,54,53,37,26,39,62,45,22,60,31,37,35,15,18,39,33,44,69,37,11,22,0,24,40,65,5,25,16,9,2,43,15,45,14,42,7
v147,48,78,45,31,35,9,80,35,19,17,45,53,46,78,36,4,51,63,60,44,54,66,47,26,28,9,38,44,13,64,68,35,53,14,18,40,66,39,36,33,27,37,70,32,55,69,30,55,29,39,36,92,44,68,24,73,53,23,23,44,87,43,28,37,25,23,14,42,80,46,58,7,12,77,65,50,28,32,15,68,43,79,4,56,60,47,63,23,46,23,26,61,30,4,14,42,78,34,52,58,66,35,54,21,57,70,22,42,54,42,40,55,82,63,75,43,52,48,32,32,78,51,3,7,78,77,61,2,63,40,29,46,84,55,15,19,15,22,21,57,40,93,51,33,10,24,0,64,89,19,41,28,27,26,25,9,69,20,30,29
v148,16,20,51,33,33,57,16,35,45,51,19,11,52,14,30,60,13,3,14,34,32,20,41,42,36,55,42,38,51,8,26,29,17,54,46,32,6,27,28,31,37,27,28,32,9,5,38,13,35,25,28,28,26,12,40,13,13,41,41,28,23,21,36,39,39,45,50,22,16,40,20,57,52,21,19,14,36,38,49,28,29,15,64,10,36,25,15,45,42,41,38,23,34,60,50,22,14,30,12,6,10,37,24,43,21,6,42,40,10,42,26,19,18,11,13,41,24,16,32,32,14,23,63,57,18,13,21,66,19,46,35,18,20,15,49,45,49,42,43,7,28,29,21,35,54,40,64,0,25,45,23,36,37,38,39,55,9,44,34,37
v149,41,11,46,58,58,82,9,60,70,76,44,36,47,11,55,85,38,26,29,45,41,23,50,67,61,80,51,45,76,25,21,54,36,79,71,49,23,50,53,56,62,52,19,57,34,20,63,34,60,50,53,3,45,21,65,22,36,66,66,45,2,46,61,52,64,70,75,47,15,49,31,82,77,12,24,39,61,57,74,21,46,10,89,33,29,42,26,70,43,66,63,28,59,85,75,47,13,55,37,31,23,54,35,68,32,19,67,47,35,47,49,34,7,26,22,46,37,41,57,57,15,38,88,82,11,12,28,91,26,49,60,43,9,34,74,70,74,67,68,32,49,4,38,60,79,65,89,25,0,70,48,61,62,63,64,80,20,69,59,62
v150,29,59,62,28,18,26,61,18,2,34,26,34,63,59,19,21,32,44,41,25,35,47,30,43,29,26,53,49,28,45,49,18,34,31,11,21,47,20,17,24,26,18,51,13,36,50,13,36,24,20,17,73,25,49,9,54,34,34,22,39,68,24,37,50,28,40,17,23,61,29,39,18,11,58,46,31,19,49,28,49,40,60,19,37,47,36,44,6,53,30,7,42,25,17,31,23,59,15,33,39,47,48,35,26,38,51,19,51,35,53,21,36,63,44,56,52,33,29,13,13,59,34,20,24,59,58,42,21,44,57,40,27,65,36,32,30,10,13,34,38,39,74,32,16,17,5,19,45,70,0,22,11,8,7,38,10,50,9,37,12
v151,15,37,42,10,38,34,39,38,22,28,12,12,43,37,39,37,10,22,23,43,41,25,50,23,13,32,33,29,28,23,27,6,12,31,23,41,25,36,13,8,14,4,29,33,14,28,33,14,12,10,29,51,35,27,17,32,22,18,18,19,46,24,17,30,16,22,27,11,39,49,29,34,29,36,24,13,13,29,26,27,20,38,41,15,27,16,24,26,33,18,21,20,11,37,27,17,37,13,11,17,25,28,33,20,16,29,19,31,15,33,35,28,41,22,34,32,33,21,27,15,37,14,40,34,37,36,20,43,22,37,20,21,43,24,26,22,26,19,20,16,19,52,12,36,31,25,41,23,48,22,0,13,16,27,18,32,28,21,17,32
v152,20,50,51,17,29,21,52,29,9,23,17,25,52,50,30,24,23,35,32,34,32,38,41,32,18,19,42,38,17,36,40,7,25,20,10,32,38,27,8,13,15,9,42,24,27,41,24,27,13,11,20,64,26,40,4,45,25,23,11,28,59,15,26,39,17,29,14,14,52,40,30,21,16,49,37,22,8,38,17,40,29,51,28,28,36,25,35,17,42,19,12,33,14,24,20,14,50,6,24,30,38,37,26,15,29,42,8,40,26,42,26,27,54,35,47,41,24,20,18,6,50,23,27,21,50,49,33,30,35,46,29,18,56,27,21,19,13,6,23,29,28,65,23,27,18,16,28,36,61,11,13,0,7,18,27,19,41,8,26,23
v153,21,51,58,24,22,22,53,22,8,30,18,26,59,51,23,23,24,36,33,27,27,39,34,39,25,22,49,45,24,37,41,14,26,27,9,25,39,20,9,20,22,12,43,17,28,42,17,28,20,12,13,65,19,41,5,46,26,30,18,35,60,16,33,46,24,36,13,15,53,33,31,20,15,50,38,23,15,45,24,41,36,52,27,29,43,32,36,10,49,26,5,34,21,23,27,15,51,7,25,31,39,44,27,22,30,43,15,47,27,49,19,28,55,36,48,48,25,21,11,5,51,30,26,20,51,50,34,29,36,53,36,19,57,28,28,26,12,9,30,30,35,66,28,20,17,9,27,37,62,8,16,7,0,11,34,18,42,7,33,16
v154,22,52,69,35,11,33,54,11,9,41,19,27,70,52,12,28,25,37,34,18,28,40,23,50,36,33,60,56,35,38,44,25,35,38,18,14,40,13,14,31,33,23,46,6,29,43,6,31,31,17,10,66,18,42,16,47,27,41,29,46,61,17,44,57,35,47,24,16,54,22,32,25,18,51,39,24,26,56,35,46,47,53,26,30,54,43,37,7,60,37,6,41,32,24,38,16,52,14,26,32,40,55,28,33,39,44,26,58,28,60,14,29,56,37,49,59,26,22,6,12,52,41,27,31,52,51,39,28,37,64,47,20,58,29,39,37,17,20,41,31,46,67,39,9,24,2,26,38,63,7,27,18,11,0,45,17,43,16,44,5
v155,33,53,24,10,56,18,55,56,36,12,30,28,25,53,57,21,28,38,41,61,59,41,68,5,9,16,15,19,12,39,43,20,28,15,27,59,41,54,31,14,12,22,45,51,30,44,51,30,14,28,47,67,53,43,29,48,40,4,16,19,62,42,3,12,10,6,21,29,55,67,47,20,27,52,40,31,19,11,10,43,18,54,25,31,35,22,42,44,21,8,39,36,13,21,11,35,53,31,27,33,41,10,51,12,32,45,19,17,33,17,53,46,57,38,50,18,51,39,45,33,53,26,24,18,53,52,36,27,38,19,4,39,59,42,10,8,28,25,4,32,15,68,26,54,21,43,25,39,64,38,18,27,34,45,0,30,44,29,5,50
v156,39,69,54,22,26,18,71,26,10,26,36,44,55,69,27,13,42,54,51,35,45,57,38,35,21,18,45,41,20,55,59,26,44,23,9,31,57,30,27,24,18,28,61,23,46,60,21,46,20,30,27,83,35,59,15,64,44,26,14,35,78,34,29,42,20,32,9,33,71,37,49,10,3,68,56,41,19,41,20,59,34,70,9,47,51,38,54,14,45,22,17,52,21,9,23,33,69,25,43,49,57,40,45,18,48,61,13,43,45,45,31,46,73,54,66,44,43,39,23,23,69,42,12,16,69,68,52,11,54,49,32,37,75,46,24,22,6,13,26,48,31,84,42,24,9,15,9,55,80,10,32,19,18,17,30,0,60,11,29,20
v157,21,11,42,38,38,62,11,40,50,56,24,16,43,9,39,65,18,12,23,43,41,11,50,47,41,60,33,29,56,17,17,34,16,59,51,41,3,36,33,36,42,32,19,37,14,4,43,14,40,30,33,23,35,21,45,22,22,46,46,25,18,26,41,32,44,50,55,27,15,49,29,62,57,12,10,19,41,37,54,19,26,10,69,13,27,22,24,50,33,46,43,14,39,65,55,27,13,35,17,15,3,34,33,48,12,9,47,31,15,33,35,28,13,6,22,32,33,21,37,37,15,18,68,62,9,8,12,71,10,37,40,23,15,24,54,50,54,47,48,12,29,24,18,40,59,45,69,9,20,50,28,41,42,43,44,60,0,49,39,42
v158,28,58,53,19,27,17,60,27,7,25,25,33,54,58,28,16,31,43,40,32,34,46,39,34,20,17,44,40,19,44,48,15,33,22,2,30,46,25,16,15,17,17,50,22,35,49,22,35,15,19,18,72,24,48,4,53,33,25,13,30,67,23,28,41,19,31,8,22,60,38,38,13,8,57,45,30,10,40,19,48,31,59,20,36,40,27,43,15,44,21,10,41,16,16,22,22,58,14,32,38,46,39,34,17,37,50,10,42,34,44,24,35,62,43,55,43,32,28,16,12,58,31,19,15,58,57,41,22,43,48,31,26,64,35,23,21,5,4,25,37,30,73,31,25,10,14,20,44,69,9,21,8,7,16,29,11,49,0,28,21
v159,32,48,25,9,55,23,50,55,35,17,29,23,26,48,56,26,27,33,40,60,58,36,67,8,8,21,16,14,17,34,38,19,23,20,26,58,36,53,30,13,11,21,40,50,25,39,50,25,13,27,46,62,52,38,28,43,39,7,15,14,57,41,2,13,9,11,20,28,50,66,46,23,26,47,35,30,18,12,15,38,13,49,30,26,30,17,41,43,16,7,38,31,12,26,16,34,48,30,24,32,36,11,50,11,27,40,18,14,32,16,52,45,52,33,45,15,50,38,44,32,48,21,29,23,48,47,31,32,33,20,3,38,54,41,15,11,27,24,9,27,10,63,21,53,20,42,30,34,59,37,17,26,33,44,5,29,39,28,0,49
v160,21,51,74,40,6,38,53,6,14,46,20,28,75,51,7,33,24,36,33,17,27,43,18,55,41,38,65,61,40,37,49,30,40,43,23,13,39,12,19,36,38,28,51,5,30,42,1,36,36,22,9,65,17,41,21,46,26,46,34,51,60,16,49,62,40,52,29,21,53,19,31,30,23,50,42,23,31,61,40,51,52,52,27,33,59,48,36,8,65,42,11,46,37,29,43,15,51,19,25,31,39,60,27,38,44,43,31,63,27,65,13,28,55,36,48,64,25,21,5,17,51,46,32,36,51,50,44,31,42,69,52,19,57,28,44,42,22,25,46,30,51,66,44,4,29,7,29,37,62,12,32,23,16,5,50,20,42,21,49,0
