,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,14,20,21,50,26,30,13,12,27,6,37,46,52,36,32,41,21,36,24,10,35,10,13,54,17,27,40,2,15,37,21,36,30,49,26,26,16,29,41,15,20,37,36,32,41,5,38,20,47,33,20,29,41,33,43,33,8,25,43,8,33,30,20,50,35,12,47,7,40,14,8,19,39,29,22,58,32,20,41,29,36,66,13,16,40,30,13,29,25,41,20,30,43,49,27,48,19,27,38,19,44,34,27,61,16,46,12,42,31,15,37,30,22,24,27,47,26,5,18,30,26,53,0,31,13,47,40,1,11,32,36,21,36,23,32,32,17,11,33,38,10,47,13,18,33,32,6,43,38,57,38,23,28,19,22,15,19,51,11,51
v124,39,51,28,23,33,37,44,35,34,31,8,15,21,29,39,20,52,23,17,41,8,41,18,23,36,12,47,29,30,24,52,5,15,18,29,9,21,36,34,42,31,44,43,39,48,36,45,33,40,40,31,36,12,28,20,26,23,32,50,31,26,23,19,19,42,43,40,30,33,41,37,40,32,22,15,27,19,51,26,36,29,35,42,43,33,37,22,28,18,12,27,29,50,18,28,21,12,18,31,36,13,41,10,30,35,27,19,11,8,46,36,19,13,17,6,16,5,34,49,37,33,22,31,0,18,16,13,30,38,23,13,34,19,26,7,39,32,22,4,7,27,16,18,27,26,35,35,12,31,26,7,8,21,28,29,46,30,20,40,24
v125,25,33,32,37,37,41,26,17,38,17,24,33,39,25,43,28,34,23,13,23,22,23,22,41,18,14,51,13,26,28,34,23,17,36,15,13,25,40,30,24,31,48,47,43,52,18,49,15,36,44,13,40,28,32,30,22,9,36,54,13,22,19,9,37,46,25,36,18,29,25,19,30,28,18,11,45,19,33,30,40,33,53,24,27,29,41,24,32,14,28,31,19,54,36,32,35,6,22,27,18,31,45,14,48,17,33,17,29,18,28,40,23,17,13,14,34,13,16,31,41,37,40,13,18,0,34,27,12,20,27,23,32,23,12,19,43,28,4,20,25,9,34,16,29,22,39,17,30,27,44,25,10,17,30,33,28,12,38,22,38
v126,55,67,40,35,47,49,60,51,46,47,20,9,11,29,51,32,68,11,31,57,12,57,34,21,52,20,59,45,46,36,68,11,17,24,45,21,33,48,32,58,47,56,55,51,60,52,57,49,28,52,47,48,24,40,32,34,39,46,62,47,30,27,35,25,54,59,28,46,37,57,53,56,24,28,25,17,15,67,38,48,41,19,58,59,35,49,38,40,28,6,39,45,62,12,40,33,28,30,23,52,7,53,22,14,51,39,35,7,20,62,48,31,25,29,20,28,21,50,65,49,45,10,47,16,34,0,25,46,54,35,25,50,11,42,19,51,48,38,14,17,43,14,34,43,32,47,51,22,25,22,13,24,37,44,41,62,46,30,56,36
v127,48,60,25,10,40,24,53,44,21,40,5,16,14,42,34,7,61,36,30,50,21,50,27,14,45,25,34,38,39,11,61,18,28,9,38,22,24,23,47,51,40,31,30,26,35,45,32,42,53,27,40,37,1,15,7,39,32,39,37,40,39,36,28,10,29,52,53,39,46,50,46,49,45,35,28,18,32,60,13,39,16,26,51,52,46,24,31,15,31,25,30,38,37,13,15,8,21,13,44,45,18,28,13,21,44,14,28,18,9,55,23,10,18,30,13,7,14,43,58,24,24,15,40,13,27,25,0,39,47,10,4,43,32,35,8,30,41,31,17,8,36,11,27,36,39,22,44,3,44,17,12,17,34,37,26,55,39,11,49,11
v128,13,21,20,49,25,29,14,13,26,5,36,45,51,37,31,40,22,35,25,11,34,11,12,53,18,26,39,1,14,36,22,35,29,48,27,25,15,28,42,16,19,36,35,31,40,6,37,21,48,32,21,28,40,32,42,34,7,24,42,9,34,31,21,49,34,13,48,6,41,13,9,18,40,30,23,57,31,21,40,28,35,65,12,15,41,29,12,28,26,40,19,31,42,48,26,47,18,26,39,20,43,33,26,60,17,45,11,41,30,16,36,29,21,25,26,46,25,6,19,29,25,52,1,30,12,46,39,0,12,31,35,20,35,24,31,31,16,12,32,37,11,46,12,17,34,31,5,42,39,56,37,22,29,18,21,16,20,50,12,50
v129,25,13,32,57,37,41,24,3,38,17,44,53,59,25,43,48,18,43,23,11,42,5,22,61,6,34,51,13,26,44,16,43,37,56,15,33,25,40,30,4,31,48,47,43,52,16,49,9,36,44,9,40,48,40,50,22,15,36,54,7,24,27,19,57,46,23,36,18,29,25,3,30,30,26,29,65,39,13,48,40,43,73,24,27,29,41,24,36,26,48,31,19,54,56,34,55,26,34,31,8,51,45,34,68,5,53,19,49,38,14,44,37,29,25,34,54,33,6,21,41,37,60,11,38,20,54,47,12,0,39,43,32,43,12,39,43,28,16,40,45,11,54,20,29,22,39,17,50,29,64,45,30,17,30,33,8,8,58,2,58
v130,40,52,17,18,32,14,45,36,11,32,15,26,24,52,26,9,53,46,40,42,31,42,19,22,37,35,24,30,31,5,53,28,38,17,42,32,16,13,57,43,32,21,20,16,25,37,22,36,63,19,36,29,11,5,11,49,24,31,27,32,49,46,36,18,19,44,63,31,56,42,38,41,55,45,38,26,42,52,9,31,6,34,43,44,56,14,23,5,41,35,22,46,27,23,5,16,29,5,54,37,28,18,13,29,36,14,20,28,15,47,13,4,10,40,17,15,22,35,50,14,16,25,32,23,27,35,10,31,39,0,10,35,42,39,16,22,33,27,27,18,28,21,19,28,49,12,36,13,54,25,22,25,44,29,18,47,35,19,41,19
v131,44,56,21,14,36,24,49,40,21,36,5,16,16,42,30,7,57,36,30,46,21,46,23,18,41,25,34,34,35,11,57,18,28,13,34,22,20,23,47,47,36,31,30,26,35,41,32,38,53,27,36,33,5,15,7,39,28,35,37,36,39,36,26,14,29,48,53,35,46,46,42,45,45,35,28,22,32,56,13,35,16,30,47,48,46,24,27,15,31,25,26,36,37,13,15,12,19,9,44,41,18,28,9,25,40,14,24,18,5,51,23,6,14,30,9,11,12,39,54,24,20,17,36,13,23,25,4,35,43,10,0,39,32,31,6,26,37,27,17,8,32,11,23,32,39,22,40,7,44,21,12,15,34,33,22,51,35,15,45,15
v132,7,21,18,53,5,21,10,33,28,15,40,49,55,57,11,44,18,51,45,21,38,27,16,57,38,40,21,19,6,40,18,39,43,52,47,37,19,32,62,36,3,24,23,21,28,16,17,41,68,16,41,8,44,36,46,54,23,4,22,29,54,51,41,53,16,9,68,14,61,7,29,6,60,50,43,61,47,19,44,8,39,69,8,9,61,33,12,32,46,44,13,51,22,52,30,51,34,30,59,40,47,21,30,64,37,49,15,45,34,18,40,33,25,45,30,50,29,26,15,29,19,56,21,34,32,50,43,20,32,35,39,0,47,44,35,13,4,32,36,41,31,50,16,7,54,35,15,46,59,60,41,30,49,6,17,26,40,54,32,54
v133,44,56,47,42,52,56,49,40,53,36,27,16,18,18,58,39,57,4,20,46,11,46,37,28,41,9,66,34,41,43,57,14,6,31,34,10,40,55,21,47,46,63,62,58,67,41,64,38,21,59,36,55,31,47,39,23,28,51,69,36,19,16,24,32,61,48,21,35,26,46,42,45,13,17,14,24,4,56,45,55,48,30,47,48,24,56,39,47,17,7,46,34,69,19,47,40,17,37,12,41,14,60,29,25,40,46,32,14,27,51,55,38,32,18,25,35,20,39,54,56,52,17,36,19,23,11,32,35,43,42,32,47,0,31,26,58,43,27,15,24,32,21,31,44,21,54,40,29,14,29,20,17,26,45,48,51,35,37,45,43
v134,37,25,44,45,49,53,36,11,50,29,32,41,47,13,55,36,30,31,11,23,30,17,34,49,10,22,63,25,38,40,28,31,25,44,3,21,37,52,18,16,43,60,59,55,64,28,61,7,24,56,5,52,36,44,38,10,21,48,66,15,12,15,7,45,58,35,24,30,17,37,15,42,18,14,17,53,27,25,42,52,45,61,36,39,17,53,36,44,14,36,43,7,66,44,44,43,14,34,19,10,39,57,26,56,9,43,29,37,26,26,52,35,29,13,22,42,21,18,33,53,49,48,23,26,12,42,35,24,12,39,31,44,31,0,27,55,40,12,28,33,13,42,28,41,10,51,29,38,17,52,33,18,5,42,45,20,4,46,14,46
v135,40,52,21,18,32,30,45,36,27,32,5,14,20,36,32,13,53,30,24,42,15,42,19,22,37,19,40,30,31,17,53,12,22,17,30,16,16,29,41,43,32,37,36,32,41,37,38,34,47,33,32,29,9,21,13,33,24,31,43,32,33,30,20,18,35,44,47,31,40,42,38,41,39,29,22,26,26,52,19,31,22,34,43,44,40,30,23,21,25,19,22,30,43,17,21,16,13,11,38,37,12,34,5,29,36,20,20,12,1,47,29,12,10,24,5,15,6,35,50,30,26,21,32,7,19,19,8,31,39,16,6,35,26,27,0,32,33,23,11,6,28,15,19,28,33,28,36,11,38,25,6,9,28,29,22,47,31,19,41,19
v136,18,32,11,40,10,8,23,44,15,26,31,42,42,68,4,31,31,62,56,32,47,38,21,44,49,51,8,30,17,27,31,44,54,39,58,48,18,19,73,47,12,11,10,8,15,27,6,52,79,3,52,7,31,23,33,65,34,9,11,40,65,62,52,40,3,22,79,25,72,20,40,19,71,61,54,48,58,30,31,9,26,56,21,22,72,20,19,19,57,51,12,62,11,39,17,38,45,21,70,51,44,8,29,51,48,36,26,44,31,29,27,20,26,56,33,37,38,37,28,16,6,43,32,39,43,51,30,31,43,22,26,13,58,55,32,0,15,43,43,34,42,37,27,14,65,22,26,33,70,47,38,41,60,13,10,37,51,41,43,41
v137,7,19,16,51,9,19,12,29,26,11,38,47,53,53,15,42,20,47,41,17,36,23,14,55,34,36,23,15,2,38,20,37,39,50,43,33,17,30,58,32,3,22,21,19,26,12,21,37,64,16,37,12,42,34,44,50,19,8,26,25,50,47,37,51,18,11,64,10,57,9,25,8,56,46,39,59,43,19,42,12,37,67,10,11,57,31,10,30,42,42,11,47,26,50,28,49,30,28,55,36,45,19,28,62,33,47,13,43,32,14,38,31,23,41,28,48,27,22,17,27,17,54,17,32,28,48,41,16,28,33,37,4,43,40,33,15,0,28,34,39,27,48,14,5,50,33,11,44,55,58,39,26,45,4,15,22,36,52,28,52
v138,25,29,32,41,37,41,24,13,38,17,28,37,43,25,43,32,30,27,13,19,26,19,22,45,14,18,51,13,26,28,30,27,21,40,15,17,25,40,30,20,31,48,47,43,52,16,49,11,36,44,9,40,32,32,34,22,9,36,54,9,22,19,9,41,46,23,36,18,29,25,15,30,28,18,13,49,23,29,32,40,33,57,24,27,29,41,24,32,14,32,31,19,54,40,32,39,10,22,27,14,35,45,18,52,13,37,17,33,22,24,40,23,17,13,18,38,17,12,27,41,37,44,11,22,4,38,31,12,16,27,27,32,27,12,23,43,28,0,24,29,5,38,16,29,22,39,17,34,27,48,29,14,17,30,33,24,8,42,18,42
v139,41,53,32,27,37,41,46,37,38,33,12,13,19,25,43,24,54,19,17,43,4,43,22,21,38,8,51,31,32,28,54,3,11,16,31,7,25,40,30,44,33,48,47,43,52,38,49,35,36,44,33,40,16,32,24,22,25,36,54,33,22,19,21,17,46,45,36,32,29,43,39,42,28,18,11,25,15,53,30,40,33,33,44,45,29,41,24,32,14,8,31,31,54,16,32,25,14,22,27,38,11,45,14,28,37,31,21,9,12,48,40,23,17,15,10,20,7,36,51,41,37,20,33,4,20,14,17,32,40,27,17,36,15,28,11,43,34,24,0,9,29,14,20,29,22,39,37,14,27,24,5,10,23,30,33,48,32,22,42,28
v140,46,58,23,18,38,32,51,42,29,38,3,8,14,34,34,15,59,28,22,48,13,48,25,16,43,17,42,36,37,19,59,10,20,11,36,14,22,31,39,49,38,39,38,34,43,43,40,40,45,35,38,35,7,23,15,31,30,37,45,38,31,28,26,12,37,50,45,37,38,48,44,47,37,27,20,20,24,58,21,37,24,28,49,50,38,32,29,23,23,17,28,36,45,11,23,16,19,13,36,43,10,36,11,23,42,22,26,10,7,53,31,14,16,22,11,11,12,41,56,32,28,15,38,7,25,17,8,37,45,18,8,41,24,33,6,34,39,29,9,0,34,9,25,34,31,30,42,5,36,19,4,15,28,35,24,53,37,13,47,19
v141,24,24,31,46,36,40,23,8,37,16,33,42,48,26,42,37,25,32,14,14,31,14,21,50,9,23,50,12,25,33,25,32,26,45,16,22,24,39,31,15,30,47,46,42,51,15,48,10,37,43,10,39,37,31,39,23,8,35,53,4,23,20,10,46,45,22,37,17,30,24,10,29,29,19,18,54,28,24,37,39,32,62,23,26,30,40,23,31,15,37,30,20,53,45,31,44,15,23,28,9,40,44,23,57,8,42,16,38,27,19,39,26,18,14,23,43,22,7,22,40,36,49,10,27,9,43,36,11,11,28,32,31,32,13,28,42,27,5,29,34,0,43,15,28,23,38,16,39,28,53,34,19,18,29,32,19,9,47,13,47
v142,55,67,32,21,47,35,60,51,32,47,10,5,5,31,41,18,68,25,31,57,12,57,34,7,52,20,45,45,46,22,68,11,17,10,45,21,31,34,36,58,47,42,41,37,46,52,43,49,42,38,47,44,10,26,18,34,39,46,48,47,30,27,35,11,40,59,42,46,37,57,53,56,34,28,25,11,21,67,24,46,27,19,58,59,35,35,38,26,28,14,37,45,48,2,26,19,28,20,33,52,7,39,20,14,51,25,35,7,16,62,34,17,25,29,20,14,21,50,65,35,31,6,47,16,34,14,11,46,54,21,11,50,21,42,15,37,48,38,14,9,43,0,34,43,32,33,51,8,33,10,9,24,37,44,33,62,46,16,56,22
v143,21,33,16,37,21,25,26,17,22,13,24,33,39,41,27,28,34,35,29,23,22,23,6,41,22,24,35,11,12,24,34,23,27,36,31,21,9,24,46,24,15,32,31,27,36,18,33,25,52,28,25,24,28,20,30,38,7,20,38,13,38,35,25,37,30,25,52,12,45,23,19,22,44,34,27,45,31,33,28,24,23,53,24,25,45,25,8,16,30,28,15,35,38,36,16,35,18,14,43,24,31,29,14,48,21,33,1,29,18,28,24,17,9,29,14,34,13,16,31,25,21,40,13,18,16,34,27,12,20,19,23,16,31,28,19,27,14,16,20,25,15,34,0,13,38,23,17,30,43,44,25,14,33,14,17,28,24,38,22,38
v144,12,24,11,46,8,14,17,30,21,12,33,42,48,54,14,37,25,48,42,18,33,24,9,50,35,37,22,16,3,33,25,32,40,45,44,34,12,25,59,33,4,19,18,14,23,13,20,38,65,15,38,11,37,29,39,51,20,7,25,26,51,48,38,46,17,16,65,11,58,14,26,13,57,47,40,54,44,24,37,11,32,62,15,16,58,26,5,25,43,37,6,48,25,45,23,44,31,23,56,37,40,16,23,57,34,42,12,38,27,19,33,26,18,42,23,43,24,23,22,22,12,49,18,27,29,43,36,17,29,28,32,7,44,41,28,14,5,29,29,34,28,43,13,0,51,28,12,39,56,53,34,27,46,1,10,23,37,47,29,47
v145,47,35,54,49,59,63,46,21,60,39,34,31,37,3,65,46,40,21,9,33,20,27,44,39,20,14,73,35,48,50,38,21,15,38,13,17,47,62,8,26,53,70,69,65,74,38,71,17,14,66,15,62,38,54,46,2,31,58,76,25,2,5,13,39,68,45,14,40,7,47,25,52,8,4,11,43,17,35,52,62,55,51,46,49,7,63,46,54,8,26,53,13,76,34,54,47,20,44,9,20,29,67,36,46,19,53,39,27,34,36,62,45,39,9,32,42,27,28,43,63,59,38,33,26,22,32,39,34,22,49,39,54,21,10,33,65,50,22,22,31,23,32,38,51,0,61,39,36,7,42,27,24,5,52,55,30,14,44,24,50
v146,40,52,17,18,32,14,45,40,7,32,27,38,36,64,26,15,53,58,52,42,43,42,19,26,45,47,14,30,31,11,53,40,50,23,54,44,16,3,69,43,32,11,12,14,13,37,22,48,75,19,48,29,23,7,15,61,30,31,15,36,61,58,48,22,19,44,75,31,68,42,38,41,67,57,50,30,54,52,9,31,6,34,43,44,68,2,23,7,53,47,22,58,17,35,7,16,41,17,66,47,40,14,25,37,44,14,22,40,27,47,5,16,22,52,29,19,34,35,50,6,16,37,32,35,39,47,22,31,39,12,22,35,54,51,28,22,33,39,39,30,38,33,23,28,61,0,36,25,66,25,34,37,56,29,18,47,47,19,41,19
v147,8,16,19,54,20,24,9,18,29,4,41,50,56,42,26,45,17,40,30,6,39,12,17,58,23,31,34,6,9,41,17,40,34,53,32,30,20,33,47,21,14,31,30,26,35,1,32,26,53,27,26,23,45,37,47,39,12,19,37,14,39,36,26,54,29,8,53,5,46,8,14,13,45,35,28,62,36,16,45,23,40,70,7,10,46,34,13,33,31,45,14,36,37,53,31,52,23,31,44,25,48,28,31,65,22,50,16,46,35,11,41,34,26,30,31,51,30,11,14,30,20,57,6,35,17,51,44,5,17,36,40,15,40,29,36,26,11,17,37,42,16,51,17,12,39,36,0,47,44,61,42,27,34,13,18,11,25,55,17,55
v148,51,63,28,13,43,27,56,47,24,43,6,13,11,39,37,10,64,33,27,53,18,53,30,11,48,22,37,41,42,14,64,15,25,6,41,19,27,26,44,54,43,34,33,29,38,48,35,45,50,30,43,40,2,18,10,36,35,42,40,43,36,33,31,7,32,55,50,42,43,53,49,52,42,32,25,15,29,63,16,42,19,23,54,55,43,27,34,18,28,22,33,41,40,10,18,11,24,16,41,48,15,31,16,18,47,17,31,15,12,58,26,13,21,27,16,6,17,46,61,27,27,12,43,12,30,22,3,42,50,13,7,46,29,38,11,33,44,34,14,5,39,8,30,39,36,25,47,0,41,14,9,20,33,40,29,58,42,8,52,14
v149,52,42,59,54,64,68,51,26,65,44,39,28,30,4,70,51,45,14,14,38,23,32,49,40,27,19,78,40,53,55,43,26,16,43,20,22,52,67,7,33,58,75,74,70,79,43,76,24,9,71,22,67,43,59,51,9,36,63,81,30,5,8,18,44,73,50,9,45,12,52,30,57,1,9,16,36,12,42,57,67,60,44,51,54,10,68,51,59,13,19,58,20,81,31,59,52,25,49,2,27,26,72,41,39,26,58,44,26,39,41,67,50,44,14,37,47,32,33,48,68,64,31,38,31,27,25,44,39,29,54,44,59,14,17,38,70,55,27,27,36,28,33,43,56,7,66,44,41,0,41,32,29,12,57,60,37,21,49,31,55
v150,65,77,42,13,57,39,70,61,32,57,20,13,11,39,51,16,78,33,41,67,22,67,44,3,62,30,39,55,56,20,78,21,27,8,55,31,41,28,44,68,57,36,37,39,38,62,47,59,50,44,57,54,16,24,14,44,49,56,40,57,40,37,45,7,44,69,50,56,47,67,63,66,42,38,35,5,29,77,16,56,21,9,68,69,45,27,48,28,38,22,47,55,42,10,30,11,38,30,41,62,15,39,30,12,61,17,45,15,26,72,26,27,35,39,30,10,31,60,75,31,41,12,57,26,44,22,17,56,64,25,21,60,29,52,25,47,58,48,24,19,53,10,44,53,42,25,61,14,41,0,19,34,47,54,43,72,56,8,66,14
v151,46,58,27,22,38,36,51,42,33,38,7,8,14,30,38,19,59,24,22,48,9,48,25,16,43,13,46,36,37,23,59,6,16,11,36,12,22,35,35,49,38,43,42,38,47,43,44,40,41,39,38,35,11,27,19,27,30,37,49,38,27,24,26,12,41,50,41,37,34,48,44,47,33,23,16,20,20,58,25,37,28,28,49,50,34,36,29,27,19,13,28,36,49,11,27,20,19,17,32,43,6,40,11,23,42,26,26,6,7,53,35,18,16,20,11,15,12,41,56,36,32,15,38,7,25,13,12,37,45,22,12,41,20,33,6,38,39,29,5,4,34,9,25,34,27,34,42,9,32,19,0,15,28,35,28,53,37,17,47,23
v152,31,43,30,27,35,39,36,27,36,23,14,23,29,27,41,22,44,21,15,33,12,33,20,31,28,10,49,21,24,26,44,13,13,26,21,7,23,38,32,34,29,46,45,41,50,28,47,25,38,42,23,38,18,30,22,24,15,34,52,23,24,21,11,27,44,35,38,22,31,33,29,32,30,20,13,35,17,43,28,38,31,43,34,35,31,39,22,30,16,18,29,21,52,26,30,25,4,20,29,28,21,43,12,38,27,29,15,19,10,38,38,21,15,15,8,24,3,26,41,39,35,30,23,8,10,24,17,22,30,25,15,30,17,18,9,41,26,14,10,15,19,24,14,27,24,37,27,20,29,34,15,0,19,28,31,38,22,28,32,28
v153,42,30,49,44,54,58,41,16,55,34,29,36,42,8,60,41,35,26,6,28,25,22,39,44,15,17,68,30,43,45,33,26,20,39,8,16,42,57,13,21,48,65,64,60,69,33,66,12,19,61,10,57,33,49,41,5,26,53,71,20,7,10,8,40,63,40,19,35,12,42,20,47,13,9,12,48,22,30,47,57,50,56,41,44,12,58,41,49,9,31,48,8,71,39,49,42,15,39,14,15,34,62,31,51,14,48,34,32,29,31,57,40,34,8,27,37,22,23,38,58,54,43,28,21,17,37,34,29,17,44,34,49,26,5,28,60,45,17,23,28,18,37,33,46,5,56,34,33,12,47,28,19,0,47,50,25,9,41,19,45
v154,11,23,12,47,7,15,16,31,22,13,34,43,49,55,13,38,24,49,43,19,34,25,10,51,36,38,21,17,4,34,24,33,41,46,45,35,13,26,60,34,3,18,17,15,22,14,19,39,66,14,39,10,38,30,40,52,21,6,24,27,52,49,39,47,16,15,66,12,59,13,27,12,58,48,41,55,45,23,38,10,33,63,14,15,59,27,6,26,44,38,7,49,24,46,24,45,32,24,57,38,41,15,24,58,35,43,13,39,28,18,34,27,19,43,24,44,25,24,21,23,13,50,19,28,30,44,37,18,30,29,33,6,45,42,29,13,4,30,30,35,29,44,14,1,52,29,13,40,57,54,35,28,47,0,11,24,38,48,30,48
v155,22,34,1,36,14,8,27,34,11,16,23,32,38,58,10,27,35,52,46,24,37,28,11,40,39,41,18,20,13,23,35,34,44,35,48,38,8,15,63,37,14,15,14,10,19,19,16,42,69,11,42,11,27,19,29,55,24,13,21,30,55,52,42,36,13,26,69,15,62,24,30,23,61,51,44,44,48,34,27,13,22,52,25,26,62,16,9,15,47,41,4,52,21,35,13,34,35,13,60,41,34,12,19,47,38,32,16,34,21,29,23,16,16,46,23,33,28,27,32,12,4,39,22,29,33,41,26,21,33,18,22,17,48,45,22,10,15,33,33,24,32,33,17,10,55,18,18,29,60,43,28,31,50,11,0,29,41,37,33,37
v156,19,5,30,65,31,35,18,11,40,15,52,61,67,33,37,56,12,51,31,5,50,5,28,69,12,42,45,17,20,52,10,51,45,64,21,41,31,44,36,10,25,42,41,37,46,10,43,15,42,38,15,34,56,48,58,28,23,30,48,15,32,35,27,65,40,17,42,16,35,19,9,24,38,34,37,73,47,7,56,34,51,81,18,21,35,45,24,44,34,56,25,25,48,64,42,63,34,42,39,14,59,39,42,76,11,61,27,57,46,8,52,45,37,33,42,62,41,12,15,41,31,68,15,46,28,62,55,16,8,47,51,26,51,20,47,37,22,24,48,53,19,62,28,23,30,47,11,58,37,72,53,38,25,24,29,0,16,66,6,66
v157,33,21,40,49,45,49,32,7,46,25,36,45,51,17,51,40,26,35,15,19,34,13,30,53,6,26,59,21,34,36,24,35,29,48,7,25,33,48,22,12,39,56,55,51,60,24,57,3,28,52,1,48,40,40,42,14,17,44,62,11,16,19,11,49,54,31,28,26,21,33,11,38,22,18,21,57,31,21,40,48,41,65,32,35,21,49,32,40,18,40,39,11,62,48,40,47,18,30,23,6,43,53,26,60,5,45,25,41,30,22,48,31,25,17,26,46,25,14,29,49,45,52,19,30,12,46,39,20,8,35,35,40,35,4,31,51,36,8,32,37,9,46,24,37,14,47,25,42,21,56,37,22,9,38,41,16,0,50,10,50
v158,59,71,36,5,51,33,64,55,26,51,14,21,19,47,45,10,72,41,35,61,26,61,38,9,56,30,33,49,50,14,72,23,33,6,49,27,35,22,52,62,51,30,31,33,30,56,41,53,58,38,51,48,10,18,8,44,43,50,34,51,44,41,39,5,38,63,58,50,51,61,57,60,50,40,33,13,37,71,10,50,15,15,62,63,51,21,42,22,36,30,41,49,36,18,24,3,32,24,49,56,23,33,24,20,55,9,39,23,20,66,18,21,29,35,24,4,25,54,69,25,35,20,51,20,38,30,11,50,58,19,15,54,37,46,19,41,52,42,22,13,47,16,38,47,44,19,55,8,49,8,17,28,41,48,37,66,50,0,60,6
v159,25,11,32,59,37,41,24,5,38,17,46,55,61,27,43,50,18,45,25,11,44,5,22,63,6,36,51,13,26,46,16,45,39,58,15,35,25,40,30,4,31,48,47,43,52,16,49,9,36,44,9,40,50,42,52,22,17,36,54,9,26,29,21,59,46,23,36,18,29,25,3,30,32,28,31,67,41,13,50,40,45,75,24,27,29,41,24,38,28,50,31,19,54,58,36,57,28,36,33,8,53,45,36,70,5,55,21,51,40,14,46,39,31,27,36,56,35,6,21,41,37,62,11,40,22,56,49,12,2,41,45,32,45,14,41,43,28,18,42,47,13,56,22,29,24,41,17,52,31,66,47,32,19,30,33,6,10,60,0,60
v160,59,71,36,1,51,33,64,55,26,51,16,27,25,53,45,10,72,47,41,61,32,61,38,15,56,36,33,49,50,14,72,29,39,12,49,33,35,22,58,62,51,30,31,33,26,56,41,53,64,38,51,48,12,18,8,50,43,50,34,51,50,47,39,11,38,63,64,50,57,61,57,60,56,46,39,19,43,71,10,50,15,21,62,63,57,21,42,22,42,36,41,49,36,24,24,3,32,24,55,56,29,33,24,26,55,5,39,29,20,66,14,21,29,41,24,8,25,54,69,25,35,26,51,24,38,36,11,50,58,19,15,54,43,46,19,41,52,42,28,19,47,22,38,47,50,19,55,14,55,14,23,28,45,48,37,66,50,6,60,0
