,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,55,13,13,27,14,24,39,48,8,58,35,30,35,37,24,14,26,23,28,20,60,24,31,51,13,24,38,51,1,15,26,46,8,32,50,37,51,10,56,20,17,16,30,18,44,28,38,30,24,29,42,13,15,12,18,28,35,64,15,21,26,41,32,30,29,36,12,8,40,28,9,53,29,36,67,16,25,3,38,17,14,14,68,66,3,39,37,30,19,7,39,45,13,27,30,19,39,45,27,9,38,21,47,40,32,57,21,9,30,11,33,51,13,49,33,33,26,8,45,23,34,37,0,20,11,20,36,32,43,28,39,23,57,33,36,19,56,36,30,27,26,5,11,55,20,25,35,11,4,42,24,26,19,33,36,24,27,15,20,36
v124,35,9,27,7,34,26,19,28,28,38,49,50,15,17,10,34,6,37,8,40,40,28,51,31,33,4,18,31,21,35,32,26,28,12,30,57,31,30,36,2,21,34,10,22,24,36,18,36,18,9,22,33,17,32,26,8,17,44,11,41,46,21,12,30,9,40,20,28,20,48,17,33,35,16,47,22,19,19,18,37,20,30,48,46,21,19,17,10,39,27,19,33,33,47,10,23,19,39,11,13,18,41,31,28,12,37,1,29,10,31,45,31,9,29,13,13,6,16,25,43,54,17,20,0,27,24,16,52,23,8,19,43,37,37,16,39,36,44,22,7,6,23,31,35,20,43,15,31,24,22,22,6,7,13,56,32,19,33,10,16
v125,44,18,20,34,13,31,46,37,7,47,24,23,26,26,31,25,33,12,35,31,49,13,24,40,24,27,27,40,10,26,15,35,19,39,39,30,40,9,45,25,24,25,23,7,33,17,41,19,13,34,49,6,22,23,7,35,24,53,16,14,19,48,39,19,36,25,7,11,47,21,10,42,18,29,56,23,32,8,27,28,21,21,57,55,12,28,44,37,12,16,28,34,12,20,37,8,28,34,34,16,45,32,36,29,27,46,26,20,25,6,22,40,20,38,22,22,23,15,34,16,27,44,11,27,0,9,43,25,32,35,40,16,46,22,43,12,45,25,19,22,33,14,22,44,27,16,42,4,15,49,13,33,20,40,29,13,34,6,27,43
v126,35,15,27,31,22,28,43,28,16,38,25,26,23,17,28,34,30,13,32,40,40,4,27,31,33,24,18,31,19,35,8,26,28,36,30,33,31,18,36,22,21,34,20,2,24,12,38,12,6,31,46,13,19,32,2,32,15,44,13,19,22,45,36,10,33,16,8,20,44,24,11,33,11,26,47,22,29,17,18,37,20,30,48,46,21,23,41,34,15,25,25,25,21,23,34,1,19,25,31,13,42,41,27,20,24,37,23,29,22,15,21,31,17,29,13,15,20,16,29,19,30,41,20,24,9,0,40,28,23,32,37,19,37,13,40,15,36,20,10,19,30,23,31,35,24,19,39,13,24,46,4,30,17,37,32,8,31,9,24,40
v127,45,25,23,9,50,16,3,38,44,48,65,66,25,27,12,40,16,53,8,30,50,44,67,41,35,16,28,41,37,37,48,42,30,8,44,73,41,46,46,18,19,24,20,38,34,52,28,52,34,19,6,49,21,42,42,8,33,54,27,57,62,13,22,46,7,56,36,44,12,64,33,43,51,26,57,20,11,35,28,29,22,22,58,56,33,29,27,14,55,43,29,49,49,63,10,39,29,55,9,27,16,31,47,44,22,47,17,45,20,47,61,41,23,39,27,25,20,28,35,59,70,21,36,16,43,40,0,68,33,10,29,59,47,53,4,55,46,60,38,21,10,31,27,47,16,59,15,47,36,24,38,10,23,15,72,48,9,49,16,14
v128,51,43,45,59,18,56,71,34,24,44,21,8,51,43,56,28,58,15,60,42,46,24,9,37,33,52,44,55,31,31,20,32,38,64,36,11,43,22,42,50,49,48,48,30,44,16,66,16,34,59,74,19,47,26,26,60,35,50,41,13,12,73,64,22,61,22,32,24,72,12,35,39,17,54,53,48,57,33,46,39,46,46,54,52,35,51,69,62,13,25,53,31,19,5,62,29,47,31,59,41,70,43,33,26,52,47,51,23,50,21,19,59,45,45,41,43,48,40,57,9,16,69,32,52,25,28,68,0,51,60,65,9,51,19,68,13,50,22,30,47,58,37,41,41,52,11,67,21,32,74,30,58,45,65,10,20,59,19,52,68
v129,12,30,50,28,45,49,36,19,39,21,48,49,8,8,33,57,17,36,27,63,17,27,50,22,56,19,7,8,42,58,31,25,51,25,27,56,8,41,13,23,44,57,13,25,7,35,15,35,19,14,31,36,40,55,25,29,16,21,28,42,45,22,13,29,26,39,31,43,21,47,34,20,34,7,24,45,42,40,5,60,43,53,25,23,44,4,18,19,38,48,4,32,44,46,23,24,4,38,34,36,19,64,30,27,11,14,22,52,13,38,44,8,32,6,10,10,17,39,6,42,53,18,43,23,32,23,33,51,0,23,14,42,14,36,29,38,13,43,21,16,27,46,54,30,43,42,18,36,47,23,21,23,24,18,55,31,42,32,33,19
v130,35,17,27,5,42,26,13,28,36,38,57,58,15,17,10,34,6,45,4,40,40,36,59,31,33,8,18,31,29,35,40,34,28,4,36,65,31,38,36,10,21,34,12,30,24,44,18,44,26,9,14,41,17,34,34,6,25,44,19,49,54,13,12,38,3,48,28,36,12,56,25,33,43,16,47,22,19,27,18,37,20,30,48,46,25,19,17,4,47,35,19,41,41,55,2,31,19,47,11,19,10,41,39,36,12,37,9,37,10,39,53,31,15,29,19,17,12,20,25,51,62,11,28,8,35,32,10,60,23,0,19,51,37,45,8,47,36,52,30,13,4,23,31,39,20,51,7,39,28,14,30,2,15,5,64,40,19,41,10,8
v131,16,26,46,24,47,45,32,33,41,35,62,63,14,22,29,53,13,50,23,59,31,41,64,36,52,15,21,12,38,54,45,39,47,21,41,70,22,43,25,19,40,53,17,35,21,49,1,49,31,10,27,46,36,51,39,25,30,25,24,54,59,16,7,43,22,53,33,41,17,61,30,34,48,11,28,41,38,36,19,56,39,49,29,29,40,14,4,15,52,44,12,46,46,60,19,36,18,52,30,32,13,60,44,41,13,18,18,48,15,44,58,12,28,20,24,22,17,35,8,56,67,8,39,19,40,37,29,65,14,19,0,56,18,50,25,52,17,57,35,18,23,42,50,44,39,56,14,44,43,9,35,19,20,14,69,45,38,46,29,15
v132,42,34,36,50,25,47,62,25,19,35,12,7,42,34,47,37,49,6,51,43,37,15,8,28,36,43,35,46,22,38,11,23,31,55,27,14,34,21,33,41,40,39,39,21,35,7,57,7,25,50,65,16,38,35,17,51,26,41,32,22,3,64,55,13,52,13,23,23,63,5,26,30,8,45,44,39,48,24,37,40,37,37,45,43,26,42,60,53,12,28,44,22,24,14,53,20,38,22,50,32,61,44,24,17,43,38,42,32,41,18,10,50,36,36,32,34,39,31,48,12,11,60,23,43,16,19,59,9,42,51,56,0,42,10,59,10,41,13,21,38,49,28,34,32,43,2,58,16,27,65,21,49,36,56,13,11,50,10,43,59
v133,2,44,64,42,59,63,50,19,53,21,48,49,22,20,47,71,31,36,41,77,17,33,50,22,70,33,19,6,56,72,31,25,65,39,27,56,8,55,11,37,58,71,27,39,13,35,19,35,33,28,45,50,54,69,39,43,22,9,42,56,45,34,25,29,40,39,45,57,35,47,48,20,34,21,10,59,56,54,19,74,57,67,11,15,58,18,20,33,46,62,18,32,58,48,37,38,18,38,48,50,31,78,30,27,25,4,36,66,27,52,44,8,46,8,24,24,31,53,12,46,53,26,57,37,46,37,47,51,14,37,18,42,0,36,43,44,1,43,27,30,41,60,68,30,57,42,32,50,61,23,33,37,38,32,55,33,56,42,47,33
v134,36,28,40,44,35,41,56,17,29,25,12,13,36,28,41,47,43,10,45,53,27,9,14,18,46,37,29,40,32,48,7,13,41,49,17,20,28,31,25,35,34,47,33,15,29,5,51,3,19,44,59,26,32,45,15,45,20,31,26,32,9,58,49,7,46,3,21,33,57,11,24,20,4,39,34,35,42,30,31,50,33,43,35,33,34,36,54,47,22,38,38,12,34,24,47,14,32,12,44,26,55,54,14,9,37,32,36,42,35,28,8,44,30,30,26,28,33,29,42,22,17,54,33,37,22,13,53,19,36,45,50,10,36,0,53,20,35,7,15,32,43,36,44,22,37,8,52,26,37,59,15,43,30,50,19,9,44,18,37,53
v135,41,25,23,9,50,20,7,36,44,44,65,66,21,25,12,40,12,53,8,34,46,44,67,39,35,16,24,37,37,37,48,42,30,4,44,73,37,46,42,18,19,28,20,38,30,52,24,52,34,15,6,49,21,42,42,8,33,50,27,57,62,9,18,46,7,56,36,44,8,64,33,39,51,22,53,20,13,35,24,31,22,24,54,52,33,25,23,10,55,43,25,49,49,63,6,39,25,55,9,27,12,35,47,44,18,43,17,45,18,47,61,37,23,35,27,25,20,28,31,59,70,17,36,16,43,40,4,68,29,8,25,59,43,53,0,55,42,60,38,21,10,31,27,47,16,59,11,47,36,20,38,10,23,11,72,48,13,49,16,10
v136,42,30,32,46,15,43,58,35,11,45,22,11,38,30,43,27,45,10,47,33,47,11,12,38,26,39,31,42,18,28,13,33,25,51,37,18,38,11,43,37,36,35,35,17,31,15,53,17,21,46,61,6,34,25,13,47,22,51,28,12,13,60,51,17,48,23,19,13,59,13,22,40,16,41,54,35,44,20,33,30,33,33,55,53,22,38,56,49,2,18,40,32,14,8,49,16,34,32,46,28,57,34,34,27,39,44,38,22,37,8,20,46,32,36,28,30,35,27,44,4,17,56,19,39,12,15,55,13,38,47,52,10,44,20,55,0,43,23,17,34,45,24,28,42,39,12,54,8,19,61,17,45,32,52,17,11,46,6,39,55
v137,1,43,63,41,58,62,49,18,52,20,47,48,21,19,46,70,30,35,40,76,16,32,49,21,69,32,18,5,55,71,30,24,64,38,26,55,7,54,10,36,57,70,26,38,12,34,18,34,32,27,44,49,53,68,38,42,21,8,41,55,44,33,24,28,39,38,44,56,34,46,47,19,33,20,11,58,55,53,18,73,56,66,12,14,57,17,19,32,45,61,17,31,57,47,36,37,17,37,47,49,30,77,29,26,24,3,35,65,26,51,43,9,45,7,23,23,30,52,11,45,52,25,56,36,45,36,46,50,13,36,17,41,1,35,42,43,0,42,26,29,40,59,67,29,56,41,31,49,60,24,32,36,37,31,54,32,55,41,46,32
v138,43,35,43,51,38,48,63,24,32,22,5,14,43,35,48,50,50,13,52,56,26,16,13,21,49,44,36,47,35,51,12,18,44,56,16,13,35,34,32,42,41,50,40,22,36,8,58,8,26,51,66,29,39,48,18,52,27,34,33,35,10,65,56,14,53,4,24,36,64,10,27,23,9,46,33,40,49,33,38,53,38,46,32,30,37,43,61,54,25,41,45,11,37,27,54,21,39,9,51,33,62,57,13,16,44,39,43,45,42,31,3,51,37,37,33,35,40,32,49,25,10,61,36,44,25,20,60,22,43,52,57,13,43,7,60,23,42,0,22,39,50,39,47,19,44,11,59,29,40,66,22,50,37,57,12,12,51,21,44,60
v139,25,17,37,29,32,36,41,18,26,28,27,28,21,13,26,44,28,15,30,50,30,6,29,21,43,22,14,25,29,45,10,16,38,34,20,35,21,28,26,20,31,44,18,12,14,14,36,14,6,29,44,23,27,42,12,30,5,34,15,29,24,43,34,8,31,18,18,30,42,26,21,23,13,24,37,32,29,27,16,47,30,40,38,36,31,21,39,32,19,35,23,15,31,25,32,11,17,17,29,23,40,51,17,10,22,27,21,39,20,25,23,29,19,19,11,13,18,26,27,21,32,39,30,22,19,10,38,30,21,30,35,21,27,15,38,17,26,22,0,17,28,33,41,25,30,21,37,23,34,44,6,28,15,35,34,10,29,15,22,38
v140,28,14,34,12,29,33,24,21,23,31,44,45,8,10,17,41,11,32,13,47,33,23,46,24,40,5,11,24,26,42,27,21,35,17,23,52,24,25,29,7,28,41,3,17,17,31,19,31,13,12,27,28,24,39,21,13,12,37,12,36,41,26,17,25,14,35,15,27,25,43,18,26,30,9,40,29,26,24,11,44,27,37,41,39,28,12,22,15,34,32,12,28,28,42,15,18,12,34,18,20,23,48,26,23,5,30,6,36,3,26,40,24,16,22,6,6,1,23,18,38,49,22,27,7,22,19,21,47,16,13,18,38,30,32,21,34,29,39,17,0,11,30,38,28,27,38,20,26,31,27,17,11,8,18,51,27,26,28,17,21
v141,39,15,23,1,40,22,13,32,34,42,55,56,19,21,6,30,10,43,2,36,44,34,57,35,29,8,22,35,27,31,38,32,24,6,34,63,35,36,40,8,17,30,14,28,28,42,22,42,24,13,16,39,13,32,32,2,23,48,17,47,52,15,16,36,3,46,26,34,14,54,23,37,41,20,51,18,15,25,22,33,16,26,52,50,23,23,21,8,45,33,23,39,39,53,4,29,23,45,7,17,12,37,37,34,16,41,7,35,14,37,51,35,13,33,17,17,10,18,29,49,60,15,26,6,33,30,10,58,27,4,23,49,41,43,10,45,40,50,28,11,0,21,27,39,16,49,9,37,26,18,28,4,13,9,62,38,15,39,6,10
v142,58,16,8,22,19,19,34,51,13,61,38,35,38,40,19,11,29,26,23,17,63,27,36,54,10,27,41,54,6,12,29,49,5,27,53,42,54,15,59,23,12,11,33,21,47,31,41,33,27,32,37,18,10,11,21,23,38,67,18,26,31,36,35,33,24,39,15,13,35,33,12,56,32,39,70,11,20,6,41,14,9,9,71,69,2,42,40,27,24,12,42,48,18,32,25,22,42,48,22,10,33,18,50,43,35,60,24,14,33,16,36,54,14,52,36,36,29,7,48,28,39,34,5,23,14,23,31,37,46,23,42,28,60,36,31,24,59,39,33,30,21,0,8,58,15,28,30,16,5,37,27,23,22,28,41,27,22,18,15,31
v143,66,24,4,26,23,15,30,59,17,69,46,39,46,48,21,13,37,34,27,9,71,35,40,62,8,35,49,62,12,10,37,57,3,29,61,46,62,19,67,31,10,7,41,29,55,39,49,41,35,40,33,22,14,15,29,25,46,75,26,30,37,34,43,41,28,47,23,17,33,37,20,64,40,47,78,9,16,14,49,6,11,5,79,77,10,50,48,35,28,16,50,56,22,36,31,30,50,56,20,18,37,10,58,51,43,68,32,18,41,20,44,62,22,60,44,44,37,15,56,32,43,42,11,31,22,31,27,41,54,31,50,34,68,44,27,28,67,47,41,38,27,8,0,66,11,36,36,20,9,45,35,31,30,36,45,35,18,26,21,35
v144,30,42,62,40,57,61,50,11,51,9,20,33,30,22,45,69,37,32,39,75,13,31,32,8,68,31,23,34,54,70,29,9,63,43,5,30,22,53,19,35,56,69,27,37,23,27,45,25,31,38,53,48,52,67,37,41,20,21,40,54,29,52,43,25,40,19,43,55,51,29,46,10,26,33,20,57,54,52,25,72,55,65,19,15,56,30,48,41,44,60,32,10,56,46,41,36,26,10,46,48,49,76,8,15,31,26,34,64,29,50,22,38,44,24,22,22,29,51,36,44,25,48,55,35,44,35,47,41,30,39,44,32,30,22,47,42,29,19,25,28,39,58,66,0,55,30,46,48,59,53,31,37,36,44,31,31,54,40,45,47
v145,55,13,7,15,34,6,19,48,28,58,49,50,35,37,10,24,26,37,16,20,60,28,51,51,19,24,38,51,21,21,32,46,14,18,50,57,51,30,56,20,3,14,30,22,44,36,38,36,24,29,22,33,5,26,26,14,35,64,15,41,46,23,32,30,17,40,20,28,22,48,17,53,35,36,67,4,5,19,38,17,6,10,68,66,17,39,37,24,39,27,39,45,33,47,20,23,39,45,9,11,26,21,47,40,32,57,21,29,30,31,45,51,11,49,33,33,26,12,45,43,54,31,20,20,27,24,16,52,43,20,39,43,57,37,16,39,56,44,30,27,16,15,11,55,0,43,25,31,20,34,24,20,19,25,56,32,7,33,10,24
v146,42,34,36,50,27,47,62,23,21,33,10,7,42,34,47,39,49,6,51,45,35,15,8,26,38,43,35,46,24,40,11,21,33,55,25,14,34,23,31,41,40,39,39,21,35,7,57,7,25,50,65,18,38,37,17,51,26,39,32,24,3,64,55,13,52,11,23,25,63,5,26,28,8,45,42,39,48,24,37,42,37,37,43,41,26,42,60,53,14,30,44,20,26,16,53,20,38,20,50,32,61,46,22,15,43,38,42,34,41,20,8,50,36,36,32,34,39,31,48,14,11,60,25,43,16,19,59,11,42,51,56,2,42,8,59,12,41,11,21,38,49,28,36,30,43,0,58,18,29,65,21,49,36,56,13,11,50,10,43,59
v147,30,24,32,10,49,31,18,35,43,37,64,65,16,24,15,39,9,52,9,45,35,43,66,38,38,15,23,26,36,40,47,41,33,7,43,72,26,45,31,17,26,39,19,37,23,51,13,51,33,8,13,48,22,41,41,11,32,39,26,56,61,6,7,45,8,55,35,43,5,63,32,36,50,13,42,27,24,34,21,42,25,35,43,41,32,16,12,5,54,42,14,48,48,62,5,38,20,54,16,26,3,46,46,43,15,32,16,44,17,46,60,26,22,24,26,24,19,27,20,58,69,6,35,15,42,39,15,67,18,7,14,58,32,52,11,54,31,59,37,20,9,30,36,46,25,58,0,46,35,9,37,9,22,2,71,47,24,48,15,1
v148,48,22,24,38,9,35,50,41,3,51,28,19,30,30,35,21,37,16,39,27,53,17,20,44,20,31,31,44,10,22,19,39,17,43,43,26,44,5,49,29,28,27,27,11,37,21,45,23,17,38,53,2,26,19,11,39,28,57,20,10,19,52,43,23,40,29,11,7,51,19,14,46,22,33,60,27,36,12,31,24,25,25,61,59,14,32,48,41,8,12,32,38,8,16,41,12,32,38,38,20,49,28,40,33,31,50,30,16,29,2,26,44,24,42,26,26,27,19,38,12,23,48,11,31,4,13,47,21,36,39,44,16,50,26,47,8,49,29,23,26,37,16,20,48,31,18,46,0,11,53,17,37,24,44,25,17,38,8,31,47
v149,59,17,13,27,14,24,39,52,8,62,39,30,39,41,24,10,30,27,28,16,64,28,31,55,9,28,42,55,5,11,30,50,6,32,54,37,55,10,60,24,17,16,34,22,48,32,42,34,28,33,42,13,15,8,22,28,39,68,19,21,30,41,36,34,29,40,16,8,40,30,13,57,33,40,71,16,25,7,42,13,14,14,72,70,3,43,41,30,19,7,43,49,13,27,30,23,43,49,27,11,38,17,51,44,36,61,25,9,34,11,37,55,15,53,37,37,30,8,49,23,34,37,4,24,15,24,36,32,47,28,43,27,61,37,36,19,60,40,34,31,26,5,9,59,20,29,35,11,0,42,28,26,23,33,36,28,27,19,20,36
v150,23,31,41,19,56,40,27,42,50,44,71,72,23,31,24,48,16,59,18,54,40,50,73,45,47,22,30,19,43,49,54,48,42,16,50,79,31,52,34,24,35,48,26,44,30,58,8,58,40,15,22,55,31,48,48,20,39,32,33,63,68,11,10,52,17,62,42,50,12,70,39,43,57,20,33,36,33,41,28,51,34,44,34,38,39,23,5,12,61,49,21,55,55,69,14,45,27,61,25,33,8,55,53,50,22,27,23,51,24,53,67,17,29,29,33,31,26,34,17,65,76,5,42,22,49,46,24,74,23,14,9,65,23,59,20,61,24,66,44,27,18,37,45,53,34,65,9,53,42,0,44,16,29,9,78,54,33,55,24,10
v151,31,13,31,29,26,30,41,24,20,34,27,28,21,13,26,38,28,15,30,44,36,6,29,27,37,22,14,27,23,39,10,22,32,34,26,35,27,22,32,20,25,38,18,6,20,14,36,14,4,29,44,17,21,36,6,30,11,40,11,23,24,43,34,8,31,18,12,24,42,26,15,29,13,24,43,26,27,21,16,41,24,34,44,42,25,21,39,32,17,29,23,21,25,25,32,5,17,21,29,17,40,45,23,16,22,33,21,33,20,19,23,29,15,25,11,13,18,20,27,21,32,39,24,22,13,4,38,30,21,30,35,21,33,15,38,17,32,22,6,17,28,27,35,31,24,21,37,17,28,44,0,28,15,35,34,10,29,11,22,38
v152,35,15,27,5,40,26,13,28,34,38,55,56,15,17,10,34,6,43,4,40,40,34,57,31,33,6,18,31,27,35,38,32,28,6,34,63,31,36,36,8,21,34,10,28,24,42,18,42,24,9,16,39,17,32,32,6,23,44,17,47,52,15,12,36,3,46,26,34,14,54,23,33,41,16,47,22,19,25,18,37,20,30,48,46,23,19,17,4,45,33,19,39,39,53,4,29,19,45,11,17,12,41,37,34,12,37,7,35,10,37,51,31,13,29,17,15,10,18,25,49,60,11,26,6,33,30,10,58,23,2,19,49,37,43,10,45,36,50,28,11,4,23,31,37,20,49,9,37,26,16,28,0,13,7,62,38,19,39,10,10
v153,36,6,26,14,27,25,26,29,21,39,42,43,16,18,11,33,13,30,15,39,41,21,44,32,32,7,19,32,18,34,25,27,27,19,31,50,32,23,37,5,20,33,11,15,25,29,21,29,11,14,29,26,16,31,19,15,16,45,4,34,39,28,19,23,16,33,13,21,27,41,10,34,28,17,48,21,18,16,19,36,19,29,49,47,20,20,24,17,32,24,20,26,26,40,17,16,20,32,14,12,25,40,28,21,13,38,6,28,11,24,38,32,8,30,14,14,7,15,26,36,47,24,19,7,20,17,23,45,24,15,20,36,38,30,23,32,37,37,15,8,13,22,30,36,19,36,22,24,23,29,15,13,0,20,49,25,18,26,9,23
v154,30,22,32,10,47,31,18,33,41,35,62,63,14,22,15,39,7,50,9,45,35,41,64,36,38,13,21,26,34,40,45,39,33,7,41,70,26,43,31,15,26,39,17,35,21,49,13,49,31,6,13,46,22,39,39,11,30,39,24,54,59,8,7,43,8,53,33,41,7,61,30,34,48,11,42,27,24,32,19,42,25,35,43,41,30,14,12,3,52,40,14,46,46,60,5,36,18,52,16,24,5,46,44,41,13,32,14,42,15,44,58,26,20,24,24,22,17,25,20,56,67,6,33,13,40,37,15,65,18,5,14,56,32,50,11,52,31,57,35,18,9,28,36,44,25,56,2,44,33,9,35,7,20,0,69,45,24,46,15,3
v155,55,47,49,63,26,60,75,36,28,34,11,6,55,47,60,38,62,19,64,46,38,28,5,33,37,56,48,59,35,39,24,30,42,68,28,1,47,26,44,54,53,52,52,34,48,20,70,20,38,63,78,23,51,36,30,64,39,46,45,23,10,77,68,26,65,16,36,28,76,8,39,35,21,58,45,52,61,37,50,43,50,50,44,42,39,55,73,66,17,29,57,23,25,15,66,33,51,21,63,45,74,47,25,28,56,51,55,33,54,25,11,63,49,49,45,47,52,44,61,13,6,73,36,56,29,32,72,10,55,64,69,13,55,19,72,17,54,12,34,51,62,41,45,31,56,13,71,25,36,78,34,62,49,69,0,24,63,23,56,72
v156,31,23,31,39,26,36,51,24,20,34,17,18,31,23,36,38,38,5,40,44,36,4,19,27,37,32,24,35,23,39,2,22,32,44,26,25,27,22,32,30,29,38,28,10,24,4,46,6,14,39,54,17,27,36,6,40,15,40,21,23,14,53,44,6,41,12,12,24,52,16,15,29,5,34,43,28,37,21,26,41,26,34,44,42,25,31,49,42,13,29,33,21,25,15,42,9,27,21,39,21,50,45,23,16,32,33,31,33,30,19,13,39,25,25,21,23,28,20,37,13,22,49,24,32,13,8,48,20,31,40,45,11,33,9,48,11,32,12,10,27,38,27,35,31,32,11,47,17,28,54,10,38,25,45,24,0,39,9,32,48
v157,54,16,14,14,41,7,12,47,35,57,56,57,34,36,9,31,25,44,15,21,59,35,58,50,26,23,37,50,28,28,39,45,21,17,49,64,50,37,55,19,10,15,29,29,43,43,37,43,25,28,15,40,12,33,33,13,34,63,18,48,53,22,31,37,16,47,27,35,21,55,24,52,42,35,66,11,2,26,37,20,13,13,67,65,24,38,36,23,46,34,38,44,40,54,19,30,38,46,8,18,25,22,46,39,31,56,20,36,29,38,52,50,14,48,32,32,25,19,44,50,61,30,27,19,34,31,9,59,42,19,38,50,56,44,13,46,55,51,29,26,15,22,18,54,7,50,24,38,27,33,29,19,18,24,63,39,0,40,9,23
v158,40,24,26,40,17,37,52,33,11,43,20,17,32,24,37,29,39,8,41,35,45,9,18,36,28,33,25,36,14,30,11,31,23,45,35,24,36,13,41,31,30,29,29,11,29,13,47,15,15,40,55,8,28,27,7,41,20,49,22,14,13,54,45,15,42,21,13,15,53,15,16,38,14,35,52,29,38,14,27,32,27,27,53,51,16,32,50,43,6,20,34,30,16,14,43,10,28,30,40,22,51,36,32,25,33,42,32,24,31,10,18,40,26,34,22,24,29,21,38,10,21,50,15,33,6,9,49,19,32,41,46,10,42,18,49,6,41,21,15,28,39,18,26,40,33,10,48,8,19,55,11,39,26,46,23,9,40,0,33,49
v159,45,9,17,7,34,16,19,38,28,48,49,50,25,27,4,24,16,37,8,30,50,28,51,41,23,14,28,41,21,25,32,36,18,12,40,57,41,30,46,10,11,24,20,22,34,36,28,36,18,19,22,33,7,26,26,8,25,54,11,41,46,21,22,30,9,40,20,28,20,48,17,43,35,26,57,12,9,19,28,27,10,20,58,56,17,29,27,14,39,27,29,35,33,47,10,23,29,39,7,11,18,31,37,30,22,47,11,29,20,31,45,41,7,39,23,23,16,12,35,43,54,21,20,10,27,24,16,52,33,10,29,43,47,37,16,39,46,44,22,17,6,15,21,45,10,43,15,31,20,24,22,10,9,15,56,32,9,33,0,16
v160,31,25,31,9,50,30,17,36,44,38,65,66,17,25,14,40,10,53,8,44,36,44,67,39,37,16,24,27,37,39,48,42,32,6,44,73,27,46,32,18,25,38,20,38,24,52,14,52,34,9,12,49,21,42,42,10,33,40,27,57,62,5,8,46,7,56,36,44,4,64,33,37,51,14,43,26,23,35,22,41,24,34,44,42,33,17,13,6,55,43,15,49,49,63,6,39,21,55,15,27,2,45,47,44,16,33,17,45,18,47,61,27,23,25,27,25,20,28,21,59,70,7,36,16,43,40,14,68,19,8,15,59,33,53,10,55,32,60,38,21,10,31,35,47,24,59,1,47,36,10,38,10,23,3,72,48,23,49,16,0
