,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v123,71,33,42,46,46,37,46,8,6,32,69,5,10,59,42,17,47,24,17,28,40,27,34,42,23,20,42,34,63,70,44,20,39,51,31,29,47,40,52,29,19,36,25,17,38,52,41,8,16,61,16,26,9,30,38,26,10,13,42,11,44,32,40,4,27,37,23,64,46,6,12,31,26,40,7,43,20,17,38,13,30,19,16,66,42,35,29,26,46,29,24,38,44,20,22,42,35,16,14,47,11,16,69,41,33,36,58,32,39,25,21,47,70,39,21,30,18,30,40,32,42,46,0,76,24,47,11,45,28,25,38,56,48,28,34,10,21,56,11,12,46,20,32,30,30,7,48,19,35,52,28,11,61,47,48,53,31,4,25,17
v124,5,43,34,40,30,39,44,76,82,72,7,71,72,17,34,71,57,58,59,52,36,63,42,54,53,58,34,42,13,6,38,56,37,51,45,69,29,36,24,47,77,40,51,59,38,24,35,68,60,15,66,58,69,48,38,50,66,89,38,65,60,60,36,78,49,39,65,12,30,80,88,71,50,36,69,33,56,93,38,75,46,57,60,10,60,41,55,50,46,57,52,38,32,68,56,34,41,92,74,29,75,68,7,35,43,52,18,44,37,75,55,39,6,43,55,60,58,46,52,44,34,30,76,0,76,29,87,31,60,51,38,20,28,60,42,66,79,20,65,78,60,56,62,46,58,69,28,57,41,24,68,71,15,51,28,23,45,72,51,85
v125,71,37,42,36,46,55,32,16,26,8,69,25,34,59,42,41,23,48,37,24,40,13,34,22,23,18,42,40,63,70,38,20,39,27,33,7,47,40,52,29,5,36,29,17,38,52,41,30,16,61,10,50,15,28,38,44,22,17,38,15,20,16,40,20,27,37,11,64,46,30,18,7,28,42,19,49,20,19,38,11,30,21,24,66,18,47,53,26,30,19,46,38,44,44,46,42,35,16,38,47,13,8,69,41,33,24,58,36,39,1,21,37,70,33,35,54,28,30,24,40,42,46,24,76,0,47,27,45,16,25,38,56,48,52,36,24,3,56,29,12,22,20,14,36,18,31,48,25,35,52,8,35,61,25,48,53,37,28,25,9
v126,24,30,19,29,33,48,29,47,53,43,22,42,43,18,17,42,30,41,30,23,13,34,13,25,24,29,19,33,16,23,27,27,30,34,26,40,8,19,9,18,48,11,22,30,31,19,18,39,31,22,37,43,40,19,9,37,37,60,25,36,31,31,11,49,20,16,36,17,27,51,59,42,21,35,40,42,27,64,9,46,23,28,31,19,31,40,46,21,29,28,39,25,7,39,39,23,12,63,45,14,46,39,22,10,14,23,11,29,32,46,26,30,23,22,28,47,29,19,23,33,13,17,47,29,47,0,58,34,31,22,17,9,13,45,29,37,50,11,36,49,31,27,33,29,29,40,7,28,12,13,39,42,18,30,13,6,30,43,22,56
v127,82,44,53,49,57,48,49,11,5,35,80,16,15,70,53,16,50,29,28,35,51,30,45,45,34,29,53,45,74,81,49,31,50,54,42,32,58,51,63,40,22,47,36,28,49,63,52,19,27,72,21,29,18,39,49,37,21,10,49,22,47,35,51,9,38,48,26,75,57,7,9,34,37,51,18,54,31,8,49,16,41,30,27,77,45,46,32,37,49,32,35,49,55,19,31,53,46,15,13,58,14,19,80,52,44,39,69,43,50,28,32,50,81,44,32,27,29,41,43,43,53,57,11,87,27,58,0,56,31,36,49,67,59,27,45,21,24,67,22,15,49,31,35,41,33,18,59,30,46,63,31,16,72,50,59,64,42,15,36,20
v128,26,12,15,63,1,14,63,45,51,49,24,40,41,16,51,40,64,27,28,45,47,44,47,59,22,37,53,11,28,31,61,31,6,68,14,46,42,15,25,28,46,33,20,34,7,15,16,37,29,16,35,27,38,47,35,19,35,58,59,34,61,49,45,47,34,50,40,19,7,49,57,48,19,5,38,8,29,62,31,44,15,26,29,33,59,10,24,41,63,46,21,9,41,37,25,57,32,61,43,48,44,37,28,24,26,53,33,13,6,44,24,64,27,56,24,29,27,15,57,13,47,17,45,31,45,34,56,0,45,30,51,35,47,29,11,35,48,45,34,47,63,37,49,15,47,38,27,26,44,47,45,40,16,64,21,40,14,41,20,54
v129,55,41,30,20,44,59,18,20,30,12,53,29,38,43,26,45,19,52,41,8,24,3,18,14,23,8,26,44,47,54,22,14,41,23,37,9,31,30,36,17,17,20,33,11,42,36,29,34,18,45,12,54,19,12,22,48,26,29,22,19,16,4,24,24,11,21,5,48,38,34,28,11,32,46,23,53,16,33,22,15,34,25,28,50,14,51,57,10,18,3,50,36,28,48,50,26,19,32,42,31,17,12,53,25,19,8,42,40,43,15,23,21,54,17,39,58,32,30,12,44,26,30,28,60,16,31,31,45,0,15,22,40,32,56,40,28,19,40,33,18,18,8,4,40,2,35,32,29,19,36,8,39,45,19,32,37,41,32,25,25
v130,46,26,17,33,29,44,33,25,31,21,44,20,23,34,21,30,34,37,26,15,17,14,17,29,8,7,23,29,38,45,31,5,26,38,22,18,22,15,27,4,26,11,18,8,27,27,16,19,9,36,15,39,18,17,13,33,15,38,29,14,31,19,15,27,4,20,14,39,23,29,37,20,17,31,18,38,5,42,13,24,19,10,13,41,29,36,42,11,33,16,35,21,19,33,35,27,10,41,27,22,24,17,44,16,8,23,33,25,28,24,8,34,45,26,24,43,17,15,27,29,17,21,25,51,25,22,36,30,15,0,21,31,23,41,25,15,28,31,18,27,33,7,19,25,17,20,23,14,14,27,17,24,36,34,23,28,26,21,10,34
v131,33,47,36,12,50,65,12,38,44,34,31,35,44,35,4,51,19,58,47,14,4,25,4,16,29,20,4,50,25,32,10,20,47,17,43,31,9,36,26,23,39,18,39,21,48,36,35,40,24,39,28,60,31,10,16,54,32,51,8,27,22,22,6,40,17,1,27,32,44,42,50,33,38,52,31,59,22,55,20,37,40,31,34,28,22,57,63,12,12,19,56,42,10,54,56,6,19,54,48,9,37,30,31,27,25,14,20,46,49,37,29,13,32,5,45,64,38,36,14,50,4,34,38,38,38,17,49,51,22,21,0,18,10,62,46,34,41,18,39,40,22,18,24,46,20,41,24,35,7,14,30,45,35,13,30,15,47,38,31,47
v132,15,31,20,28,34,49,28,56,62,52,15,51,52,19,16,51,37,42,39,32,16,43,22,34,33,38,18,34,7,14,26,36,31,33,27,49,9,20,10,27,57,20,31,39,32,20,19,48,40,23,46,44,49,28,18,38,46,69,24,45,40,40,16,58,29,19,45,16,28,60,68,51,30,36,49,43,36,73,18,55,26,37,40,10,40,41,47,30,28,37,40,26,12,48,40,22,21,72,54,13,55,48,13,15,23,32,2,30,33,55,35,29,14,23,35,48,38,26,32,34,14,18,56,20,56,9,67,35,40,31,18,0,12,46,30,46,59,10,45,58,40,36,42,30,38,49,8,37,21,12,48,51,19,31,14,5,31,52,31,65
v133,25,43,32,16,46,61,16,48,54,44,27,43,44,31,6,47,29,54,43,24,8,35,14,26,25,30,6,46,19,22,14,28,43,23,39,41,5,32,22,19,49,14,35,31,44,32,31,40,32,35,38,56,41,20,12,50,38,61,12,37,32,32,8,50,21,11,37,28,40,52,60,43,34,48,41,55,28,65,16,47,36,29,32,18,32,53,59,22,18,29,52,38,6,50,52,10,15,64,46,1,47,40,21,23,21,24,14,42,45,47,27,17,22,15,41,60,34,32,24,46,6,30,48,28,48,13,59,47,32,23,10,12,0,58,42,38,51,8,37,50,32,28,34,42,30,41,20,31,13,4,40,43,31,23,26,7,43,44,27,57
v134,55,17,26,74,30,21,74,36,26,60,53,27,18,43,62,11,75,4,15,56,58,55,58,70,33,48,64,18,47,54,72,42,23,79,19,57,53,26,36,39,47,44,23,45,22,36,27,22,38,45,44,2,37,58,46,10,30,35,70,37,72,60,56,32,45,61,51,48,30,22,34,59,24,24,33,27,40,33,42,41,22,31,28,50,70,19,5,52,74,57,8,22,52,8,6,68,43,40,14,59,39,44,53,35,37,64,44,16,23,53,33,75,54,67,17,2,24,26,68,16,58,30,28,60,52,45,27,29,56,41,62,46,58,0,18,28,49,56,23,40,74,48,60,16,58,21,38,27,55,58,56,17,45,75,32,51,15,24,31,45
v135,37,1,10,58,12,19,58,34,40,44,35,29,30,25,46,29,59,16,17,40,42,39,42,54,17,32,48,4,29,36,56,26,5,63,3,41,37,10,20,23,35,28,9,29,4,18,11,26,22,27,28,16,27,42,30,8,24,47,54,23,56,44,40,36,29,45,35,30,12,38,46,43,8,6,27,13,24,51,26,33,6,15,18,32,54,11,17,36,58,41,10,4,36,26,14,52,27,50,32,43,33,28,35,19,21,48,28,2,5,37,17,59,36,51,13,18,16,10,52,4,42,12,34,42,36,29,45,11,40,25,46,30,42,18,0,24,37,40,23,36,58,32,44,4,42,27,22,15,39,42,40,29,27,59,16,35,3,30,15,43
v136,61,23,32,46,36,31,46,10,16,32,59,5,10,49,34,17,47,24,13,28,30,27,30,42,13,20,36,24,53,60,44,14,29,51,21,29,37,30,42,19,19,26,15,17,28,42,31,6,10,51,16,26,9,30,28,20,2,23,42,9,44,32,30,12,17,33,23,54,36,14,22,31,16,30,5,33,12,27,28,13,20,9,6,56,42,25,29,24,46,29,22,28,34,20,22,40,25,26,14,37,11,16,59,31,23,36,48,22,29,25,11,47,60,39,11,30,8,20,40,22,32,36,10,66,24,37,21,35,28,15,34,46,38,28,24,0,21,46,5,12,46,20,32,20,30,7,38,9,27,42,28,11,51,47,38,43,21,6,15,19
v137,74,36,45,39,49,52,35,13,23,11,72,22,31,62,45,38,26,45,34,27,43,16,37,25,26,21,45,37,66,73,41,23,42,30,34,10,50,43,55,32,2,39,28,20,41,55,44,27,19,64,13,47,12,31,41,41,19,14,41,14,23,19,43,17,30,40,14,67,49,27,15,10,29,43,16,46,23,16,41,8,33,22,21,69,21,44,50,29,33,22,43,41,47,41,43,45,38,13,35,50,10,11,72,44,36,27,61,35,42,4,24,40,73,36,32,51,25,33,27,37,45,49,21,79,3,50,24,48,19,28,41,59,51,49,37,21,0,59,26,9,25,23,17,33,21,28,51,22,38,55,11,32,64,28,51,56,34,25,28,6
v138,23,41,30,20,44,59,24,56,62,52,25,51,52,29,14,51,37,52,41,32,16,43,22,34,33,38,14,44,17,14,18,36,41,31,37,49,9,30,20,27,57,20,33,39,42,30,29,48,40,33,46,54,49,28,18,48,46,69,18,45,40,40,16,58,29,19,45,26,38,60,68,51,32,46,49,53,36,73,18,55,34,37,40,12,40,51,57,30,26,37,50,36,12,48,50,14,21,72,54,9,55,48,17,21,23,32,12,40,43,55,35,19,18,23,39,58,38,30,32,44,14,28,56,20,56,11,67,45,40,31,18,10,8,56,40,46,59,0,45,58,40,36,42,40,38,49,18,37,21,4,48,51,29,31,24,5,41,52,31,65
v139,60,22,31,51,35,26,51,13,17,37,58,6,7,48,39,12,52,19,8,33,35,32,35,47,12,25,41,23,52,59,49,19,28,56,20,34,36,29,41,18,24,25,14,22,27,41,30,3,15,50,21,21,14,35,27,15,7,24,47,14,49,37,33,13,22,38,28,53,35,15,23,36,15,29,10,32,17,28,27,18,19,8,5,55,47,24,24,29,51,34,17,27,33,15,17,45,24,27,9,36,16,21,58,30,22,41,47,21,28,30,10,52,59,44,10,25,7,19,45,21,35,35,11,65,29,36,22,34,33,18,39,45,37,23,23,5,26,45,0,17,51,25,37,19,35,4,37,8,32,41,33,6,50,52,37,42,20,7,14,22
v140,73,35,44,38,48,43,34,4,14,20,71,13,22,61,44,29,35,36,25,26,42,15,36,30,25,20,44,36,65,72,40,22,41,39,33,17,49,42,54,31,7,38,27,19,40,54,43,18,18,63,12,38,9,30,40,32,12,11,40,13,32,20,42,8,29,39,13,66,48,18,10,19,28,42,9,45,22,15,40,3,32,21,18,68,30,37,41,28,34,21,34,40,46,32,34,44,37,14,26,49,3,10,71,43,35,26,60,34,41,13,23,39,72,35,23,42,20,32,28,34,44,48,12,78,12,49,15,47,18,27,40,58,50,40,36,12,9,58,17,0,34,22,20,32,20,19,50,21,37,54,16,23,63,35,50,55,33,16,27,7
v141,55,59,48,20,62,77,16,38,48,14,53,47,56,47,26,63,3,70,59,18,24,19,18,6,41,26,26,62,47,54,22,32,59,9,55,17,31,48,38,35,27,30,51,29,60,48,47,52,36,51,30,72,37,16,28,66,44,39,22,37,2,14,24,42,29,21,23,48,56,52,40,15,50,64,41,71,34,41,32,33,52,43,46,50,4,69,75,22,14,17,68,54,28,66,68,26,31,34,60,31,35,30,53,39,37,10,42,58,61,21,41,21,54,17,57,76,50,48,8,62,26,46,46,60,22,31,49,63,18,33,22,40,32,74,58,46,25,40,51,34,0,26,14,58,16,53,36,47,19,36,18,57,47,9,42,37,59,50,43,29
v142,51,33,22,26,36,51,26,20,26,16,49,21,30,39,22,37,27,44,33,8,20,7,14,22,15,2,22,36,43,50,24,6,33,31,29,13,27,22,32,9,21,16,25,3,34,32,21,26,10,41,10,46,13,10,18,40,18,33,22,11,24,12,20,22,7,17,9,44,30,26,32,15,24,38,15,45,8,37,18,19,26,17,20,46,22,43,49,6,26,9,42,28,24,40,42,22,15,36,34,27,19,12,49,21,13,16,38,32,35,19,15,27,50,19,31,50,24,22,20,36,22,26,20,56,20,27,31,37,8,7,18,36,28,48,32,20,23,36,25,22,26,0,12,32,10,27,28,21,15,32,12,31,41,27,28,33,33,24,17,29
v143,57,45,34,22,48,63,18,24,34,10,55,33,42,45,28,49,15,56,45,10,26,5,20,10,27,12,28,48,49,56,24,18,45,19,41,7,33,34,38,21,15,22,37,15,46,38,33,38,22,47,16,58,23,14,24,52,30,27,24,23,12,2,26,28,15,23,9,50,42,38,26,9,36,50,27,57,20,31,24,19,38,29,32,52,10,55,61,12,16,5,54,40,30,52,54,28,21,30,46,33,21,16,55,27,23,10,44,44,47,13,27,23,56,19,43,62,36,34,10,48,28,32,32,62,14,33,35,49,4,19,24,42,34,60,44,32,17,42,37,20,14,12,0,44,4,39,34,33,21,38,6,43,47,15,34,39,45,36,29,23
v144,41,3,12,58,16,19,58,30,36,44,39,25,26,29,46,25,59,12,13,40,42,39,42,54,17,32,48,4,33,40,56,26,9,63,3,41,37,10,22,23,31,28,7,29,8,22,11,22,22,31,28,14,23,42,30,8,20,43,54,21,56,44,40,32,29,45,35,34,16,34,42,43,8,10,23,13,24,47,26,29,6,15,14,36,54,11,17,36,58,41,10,8,36,22,10,52,27,46,28,43,29,28,39,19,21,48,28,2,9,37,17,59,40,51,9,18,12,10,52,4,42,16,30,46,36,29,41,15,40,25,46,30,42,16,4,20,33,40,19,32,58,32,44,0,42,23,22,11,39,42,40,25,31,59,18,35,1,26,15,39
v145,53,43,32,18,46,61,16,22,32,14,51,31,40,41,24,47,17,54,43,6,22,5,16,12,25,10,24,46,45,52,20,16,43,21,39,11,29,32,34,19,19,18,35,13,44,34,31,36,20,43,14,56,21,10,20,50,28,31,20,21,14,2,22,26,13,19,7,46,40,36,30,13,34,48,25,55,18,35,20,17,36,27,30,48,12,53,59,8,16,1,52,38,26,50,52,24,17,34,44,29,19,14,51,23,21,6,40,42,45,17,25,19,52,15,41,60,34,32,10,46,24,30,30,58,18,29,33,47,2,17,20,38,30,58,42,30,21,38,35,20,16,10,4,42,0,37,30,31,17,34,10,41,43,17,30,35,43,34,27,27
v146,64,26,35,53,39,30,53,15,13,39,62,6,3,52,41,10,54,17,10,35,37,34,37,49,16,27,43,27,56,63,51,21,32,58,24,36,40,33,45,22,26,29,18,24,31,45,34,1,17,54,23,19,16,37,31,19,9,20,49,16,51,39,35,11,24,40,30,57,39,11,19,38,19,33,12,36,19,24,31,20,23,12,9,59,49,28,22,31,53,36,17,31,37,13,15,47,28,23,7,40,18,23,62,34,26,43,51,25,32,32,14,54,63,46,14,23,11,23,47,25,37,39,7,69,31,40,18,38,35,20,41,49,41,21,27,7,28,49,4,19,53,27,39,23,37,0,41,12,34,45,35,4,54,54,41,46,24,3,18,24
v147,23,23,12,36,26,41,36,48,54,44,21,43,44,11,24,43,37,34,31,24,20,35,20,32,25,30,26,26,15,22,34,28,23,41,19,41,15,12,4,19,49,12,23,31,24,12,11,40,32,15,38,36,41,20,10,30,38,61,32,37,34,32,18,50,21,23,37,16,20,52,60,43,22,28,41,35,28,65,10,47,18,29,32,18,32,33,39,22,36,29,32,18,14,40,32,30,13,64,46,21,47,40,21,7,15,26,10,22,25,47,27,37,22,29,27,40,30,18,30,26,20,10,48,28,48,7,59,27,32,23,24,8,20,38,22,38,51,18,37,50,36,28,34,22,30,41,0,29,17,20,40,43,13,37,6,13,23,44,23,57
v148,52,14,23,47,27,30,47,19,25,33,50,14,15,40,35,16,48,23,12,29,31,28,31,43,6,21,37,15,44,51,45,15,20,52,12,30,28,21,33,12,20,17,6,18,19,33,22,11,11,42,17,25,12,31,19,19,9,32,43,10,45,33,29,21,18,34,24,45,27,23,31,32,7,21,12,24,13,36,19,18,11,4,3,47,43,22,28,25,47,30,21,19,25,19,21,41,16,35,17,32,18,17,50,22,14,37,39,13,20,26,6,48,51,40,10,29,3,11,41,15,31,27,19,57,25,28,30,26,29,14,35,37,31,27,15,9,22,37,8,21,47,21,33,11,31,12,29,0,28,33,29,14,42,48,29,34,12,15,6,28
v149,36,40,29,19,43,58,19,35,41,31,34,30,37,28,7,44,20,51,40,11,5,22,3,15,22,17,9,43,28,35,17,15,40,24,36,28,12,29,19,16,36,11,32,18,41,29,28,33,19,32,25,53,28,7,9,47,25,48,15,24,19,19,5,37,10,6,24,29,37,39,47,30,31,45,28,52,15,52,13,34,33,24,27,31,19,50,56,9,19,16,49,35,9,47,49,13,12,51,41,12,34,27,34,20,18,11,23,39,42,34,22,20,35,12,38,57,31,29,13,43,7,27,35,41,35,12,46,44,19,14,7,21,13,55,39,27,38,21,32,37,19,15,21,39,17,34,17,28,0,17,27,38,28,20,23,18,40,31,24,44
v150,25,43,32,16,46,61,20,52,58,48,27,47,48,31,10,47,33,54,43,28,12,39,18,30,29,34,10,46,19,18,14,32,43,27,39,45,5,32,22,23,53,16,35,35,44,32,31,44,36,35,42,56,45,24,14,50,42,65,14,41,36,36,12,54,25,15,41,28,40,56,64,47,34,48,45,55,32,69,16,51,36,33,36,14,36,53,59,26,22,33,52,38,8,50,52,10,17,68,50,5,51,44,19,23,21,28,14,42,45,51,31,17,20,19,41,60,34,32,28,46,10,30,52,24,52,13,63,47,36,27,14,12,4,58,42,42,55,4,41,54,36,32,38,42,34,45,20,33,17,0,44,47,31,27,26,7,43,48,27,61
v151,63,41,34,28,44,59,24,20,30,4,61,29,38,51,34,45,19,52,41,16,32,5,26,14,23,10,34,44,55,62,30,14,41,23,37,1,39,32,44,21,9,28,33,11,42,44,33,34,18,53,12,54,19,20,30,48,26,21,30,19,16,8,32,24,19,29,5,56,38,34,22,3,32,46,23,53,16,25,30,15,34,25,28,58,14,51,57,18,22,11,50,36,36,48,50,34,27,24,42,39,17,12,61,33,25,16,50,40,43,7,23,29,62,25,39,58,32,30,16,44,34,38,28,68,8,39,31,45,8,17,30,48,40,56,40,28,11,48,33,16,18,12,6,40,10,35,40,29,27,44,0,39,53,19,40,45,41,32,25,17
v152,66,28,37,57,41,32,57,19,11,43,64,10,1,54,45,6,58,13,12,39,41,38,41,53,18,31,47,29,58,65,55,25,34,62,26,40,42,35,47,24,30,31,20,28,33,47,36,5,21,56,27,15,20,41,33,21,13,18,53,20,55,43,39,15,28,44,34,59,41,9,17,42,21,35,16,38,23,22,33,24,25,14,11,61,53,30,18,35,57,40,19,33,39,9,15,51,30,23,3,42,22,27,64,36,28,47,53,27,34,36,16,58,65,50,16,19,13,25,51,27,41,41,11,71,35,42,16,40,39,24,45,51,43,17,29,11,32,51,6,23,57,31,43,25,41,4,43,14,38,47,39,0,56,58,43,48,26,7,20,28
v153,10,28,19,47,15,30,47,61,67,57,8,56,57,2,35,56,48,43,44,37,31,48,31,43,38,43,37,27,12,15,45,41,22,52,30,54,26,21,9,32,62,25,36,44,23,9,20,53,45,4,51,43,54,33,23,35,51,74,43,50,45,45,29,63,34,34,50,3,15,65,73,56,35,21,54,24,41,78,23,60,31,42,45,17,45,26,40,35,47,42,37,23,25,53,41,41,26,77,59,32,60,53,12,20,28,37,17,29,22,60,40,48,11,40,40,45,43,31,41,29,31,15,61,15,61,18,72,16,45,36,35,19,31,45,27,51,64,29,50,63,47,41,47,31,43,54,13,42,28,31,53,56,0,48,13,24,30,57,36,70
v154,46,60,49,11,63,78,7,39,49,21,44,48,57,48,17,64,6,71,60,19,17,20,17,5,42,27,17,63,38,45,13,33,60,4,56,18,22,49,39,36,28,31,52,30,61,49,48,53,37,52,31,73,38,17,29,67,45,40,13,38,9,15,19,43,30,14,24,45,57,53,41,20,51,65,42,72,35,42,33,34,53,44,47,41,9,70,76,23,5,18,69,55,23,67,69,17,32,41,61,22,36,31,44,40,38,11,33,59,62,24,42,12,45,8,58,77,51,49,7,63,17,47,47,51,25,30,50,64,19,34,13,31,23,75,59,47,28,31,52,35,9,27,15,59,17,54,37,48,20,27,19,58,48,0,43,28,60,51,44,34
v155,23,17,6,42,20,35,42,48,54,44,21,43,44,11,30,43,43,30,31,24,26,35,26,38,25,30,32,20,15,22,40,28,17,47,17,41,21,8,4,19,49,12,23,31,18,6,7,40,32,13,38,30,41,26,14,24,38,61,38,37,40,32,24,50,21,29,37,16,14,52,60,43,22,22,41,29,28,65,10,47,18,29,32,18,38,27,33,22,42,29,26,12,20,40,28,36,13,64,46,27,47,40,21,7,15,32,12,16,19,47,27,43,22,35,27,34,30,18,36,20,26,4,48,28,48,13,59,21,32,23,30,14,26,32,16,38,51,24,37,50,42,28,34,18,30,41,6,29,23,26,40,43,13,43,0,19,17,44,23,57
v156,18,36,25,23,39,54,23,53,59,49,20,48,49,24,11,48,34,47,36,29,13,40,19,31,30,35,13,39,12,17,21,33,36,28,32,46,6,25,15,24,54,17,28,36,37,25,24,45,37,28,43,49,46,25,15,43,43,66,19,42,37,37,13,55,26,16,42,21,33,57,65,48,27,41,46,48,33,70,15,52,29,34,37,13,37,46,52,27,23,34,45,31,9,45,45,17,18,69,51,8,52,45,16,16,20,29,7,35,38,52,32,24,17,20,34,53,35,25,29,39,11,23,53,23,53,6,64,40,37,28,15,5,7,51,35,43,56,5,42,55,37,33,39,35,35,46,13,34,18,7,45,48,24,28,19,0,36,49,28,62
v157,40,2,11,59,15,18,59,31,37,45,38,26,27,28,47,26,60,13,14,41,43,40,43,55,18,33,49,3,32,39,57,27,8,64,4,42,38,11,21,24,32,29,8,30,7,21,12,23,23,30,29,13,24,43,31,7,21,44,55,22,57,45,41,33,30,46,36,33,15,35,43,44,9,9,24,12,25,48,27,30,7,16,15,35,55,10,16,37,59,42,9,7,37,23,11,53,28,47,29,44,30,29,38,20,22,49,29,1,8,38,18,60,39,52,10,17,13,11,53,3,43,15,31,45,37,30,42,14,41,26,47,31,43,15,3,21,34,41,20,33,59,33,45,1,43,24,23,12,40,43,41,26,30,60,17,36,0,27,16,40
v158,67,29,38,50,42,33,50,12,10,36,65,3,6,55,38,13,51,20,13,32,36,31,34,46,19,24,40,30,59,66,48,18,35,55,27,33,43,36,48,25,23,32,21,21,34,48,37,4,14,57,20,22,13,34,34,22,6,17,46,13,48,36,36,8,23,37,27,60,42,8,16,35,22,36,9,39,16,21,34,17,26,15,12,62,46,31,25,28,50,33,20,34,40,16,18,44,31,20,10,43,15,20,65,37,29,40,54,28,35,29,17,51,66,43,17,26,14,26,44,28,38,42,4,72,28,43,15,41,32,21,38,52,44,24,30,6,25,52,7,16,50,24,36,26,34,3,44,15,31,48,32,7,57,51,44,49,27,0,21,21
v159,46,16,17,43,21,34,43,25,31,29,44,20,21,34,31,20,44,27,16,25,27,24,27,39,2,17,33,19,38,45,41,11,16,48,12,26,22,15,27,8,26,13,8,14,17,27,16,17,9,36,15,29,18,27,15,23,15,38,39,14,41,29,25,27,14,30,20,39,21,29,37,28,7,21,18,28,9,42,13,24,9,6,9,41,39,26,32,21,43,26,25,13,21,23,25,37,12,41,23,28,24,17,44,16,8,33,33,15,18,24,4,44,45,36,14,33,7,5,37,19,27,21,25,51,25,22,36,20,25,10,31,31,27,31,15,15,28,31,14,27,43,17,29,15,27,18,23,6,24,27,25,20,36,44,23,28,16,21,0,34
v160,80,42,51,45,55,48,41,9,19,15,78,18,27,68,51,34,30,41,30,33,49,22,43,31,32,27,51,43,72,79,47,29,48,34,40,16,56,49,61,38,8,45,34,26,47,61,50,23,25,70,19,43,16,37,47,37,19,10,47,20,27,25,49,13,36,46,20,73,55,23,11,14,35,49,16,52,29,12,47,10,39,28,25,75,25,44,46,35,39,28,39,47,53,37,39,51,44,7,31,56,10,17,78,50,42,33,67,41,48,10,30,46,79,42,30,47,27,39,33,41,51,55,17,85,9,56,20,54,25,34,47,65,57,45,43,19,6,65,22,7,29,29,23,39,27,24,57,28,44,61,17,28,70,34,57,62,40,21,34,0
